uid,freq_play_last_30_days,avg_playtime_last_30_days,freq_play_last_21_days,avg_playtime_last_21_days,freq_play_last_14_days,avg_playtime_last_14_days,freq_play_last_7_days,avg_playtime_last_7_days,freq_play_last_3_days,avg_playtime_last_3_days,freq_play_last_1_days,avg_playtime_last_1_days,Churn,device
168544144,777.0,179.1016731016731,197.0,250.81218274111674,42.0,232.0,,,,,,,0,both
168544192,489.0,150.62985685071575,208.0,175.58653846153845,126.0,185.63492063492063,,,,,,,1,ar
168544224,2268.0,187.58818342151676,1170.0,198.06837606837607,774.0,201.4250645994832,433.0,193.4849884526559,226.0,157.2212389380531,44.0,65.8409090909091,0,both
168544592,387.0,154.21188630490957,96.0,149.32291666666666,35.0,136.82857142857142,10.0,165.1,3.0,133.33333333333334,,,0,ar
168544752,1063.0,182.1392285983067,569.0,179.55711775043937,393.0,177.50127226463104,135.0,179.06666666666666,34.0,146.64705882352942,12.0,145.33333333333334,0,ar
168544816,833.0,201.02280912364947,619.0,206.78998384491115,477.0,207.9350104821803,270.0,166.84444444444443,157.0,151.42675159235668,25.0,240.04,0,ar
168544880,412.0,127.20388349514563,130.0,121.48461538461538,33.0,220.06060606060606,24.0,249.41666666666666,24.0,249.41666666666666,,,0,both
168545216,328.0,112.91993658536585,177.0,96.16051943502823,142.0,74.67191507042253,117.0,63.63599948717949,30.0,81.03333333333333,4.0,42.5,0,both
168545616,539.0,186.99847435139148,281.0,174.63408425409253,223.0,203.1577474233184,85.0,201.14117647058825,30.0,200.6,3.0,117.33333333333333,0,both
168545776,987.0,149.67477203647417,572.0,130.96328671328672,345.0,107.30434782608695,160.0,55.58125,,,,,1,ar
168545904,671.0,229.40685543964233,331.0,232.90030211480362,154.0,240.5974025974026,40.0,257.925,25.0,258.0,5.0,262.6,1,ar
168545936,505.0,199.24554455445545,218.0,223.57339449541286,160.0,234.70625,77.0,231.28571428571428,43.0,221.8372093023256,10.0,227.3,1,ar
168545952,1257.0,157.89817024661895,624.0,142.9375,424.0,136.5754716981132,220.0,143.8409090909091,130.0,145.96923076923076,22.0,164.5909090909091,0,ar
168546384,662.0,145.52567975830814,236.0,188.4406779661017,86.0,156.12790697674419,23.0,157.34782608695653,5.0,182.6,5.0,182.6,0,ar
168547296,730.0,89.78904109589041,103.0,106.67961165048544,69.0,74.53623188405797,64.0,64.265625,29.0,53.0,15.0,59.0,0,both
168547312,433.0,269.7390300230947,119.0,535.7310924369748,103.0,579.1262135922331,15.0,227.86666666666667,,,,,1,ar
168547344,511.0,231.25244618395303,207.0,244.47826086956522,60.0,253.85,,,,,,,1,ar
168547664,1246.0,181.47672552166935,689.0,190.51523947750363,284.0,203.4788732394366,88.0,177.20454545454547,51.0,176.0,7.0,127.85714285714286,0,ar
168548080,1290.0,207.71007751937984,599.0,226.212020033389,327.0,228.73700305810397,74.0,249.05405405405406,22.0,284.1818181818182,21.0,278.3333333333333,0,both
168548144,507.0,209.35305719921104,154.0,223.32467532467533,104.0,221.7596153846154,17.0,221.52941176470588,,,,,0,ar
168548240,775.0,202.44258064516129,313.0,238.5111821086262,116.0,246.56896551724137,18.0,329.1111111111111,18.0,329.1111111111111,15.0,218.06666666666666,0,both
168548736,722.0,184.9639889196676,377.0,191.47745358090185,126.0,162.92857142857142,26.0,95.23076923076923,15.0,65.53333333333333,,,1,ar
168548848,937.0,176.51017075773746,506.0,186.85177865612647,294.0,189.29931972789115,87.0,180.89655172413794,50.0,165.92,10.0,118.8,0,both
168548880,1041.0,167.8712776176753,447.0,178.95525727069352,222.0,182.01351351351352,32.0,182.09375,,,,,1,ar
168549072,694.0,182.96109510086455,366.0,195.7568306010929,234.0,208.85042735042734,118.0,221.10169491525423,79.0,220.53164556962025,29.0,231.13793103448276,1,both
168549152,1238.0,213.1357027463651,772.0,236.9818652849741,622.0,239.2395498392283,384.0,271.2942708333333,341.0,279.83870967741933,138.0,340.6304347826087,0,ar
168549440,541.0,121.88354898336414,46.0,87.34782608695652,30.0,24.866666666666667,,,,,,,1,both
168549744,965.0,233.46735751295336,437.0,240.6796338672769,85.0,251.89411764705883,23.0,248.2173913043478,,,,,0,ar
168549872,736.0,157.08016304347825,316.0,215.07911392405063,217.0,216.27188940092165,87.0,239.55172413793105,27.0,254.25925925925927,,,0,both
168550592,154.0,136.51298701298703,22.0,57.72727272727273,22.0,57.72727272727273,,,,,,,0,both
168550608,1626.0,209.7026673216482,944.0,203.45289943326273,812.0,204.06346929187194,169.0,161.0828402366864,36.0,236.11111111111111,15.0,244.26666666666668,0,both
168550720,702.0,172.25641025641025,292.0,186.26712328767124,174.0,197.99425287356323,63.0,230.36507936507937,21.0,246.57142857142858,14.0,238.71428571428572,1,ar
168552304,710.0,194.0281690140845,431.0,181.05568445475637,273.0,180.24908424908426,63.0,145.0952380952381,17.0,24.41176470588235,17.0,24.41176470588235,1,ar
168552848,419.0,258.42482100238664,116.0,246.55172413793105,84.0,246.36904761904762,17.0,301.7647058823529,,,,,0,both
168552976,546.0,184.7985347985348,170.0,189.48235294117646,35.0,125.08571428571429,,,,,,,1,both
168553152,473.0,188.74418604651163,256.0,188.41015625,107.0,205.8785046728972,26.0,216.0,10.0,237.6,,,0,both
168553440,1049.0,158.98760724499525,507.0,171.89743589743588,272.0,169.16176470588235,38.0,165.6578947368421,,,,,1,ar
168553584,1014.0,219.25443786982248,567.0,221.01763668430334,239.0,207.84100418410043,127.0,209.26771653543307,54.0,200.33333333333334,16.0,266.0625,0,both
168553744,283.0,222.24381625441697,148.0,222.69594594594594,68.0,233.8235294117647,17.0,254.76470588235293,,,,,0,both
168553968,877.0,207.52337514253136,322.0,210.3944099378882,61.0,177.0,,,,,,,1,both
168554176,1933.0,163.70559349818936,1018.0,171.13973671905697,746.0,166.14913134048257,240.0,206.31666666666666,157.0,211.40764331210192,86.0,227.8953488372093,0,both
168554256,869.0,196.5638665132336,421.0,188.16152019002377,175.0,189.12,37.0,230.48648648648648,,,,,0,ar
168554304,129.0,80.06201550387597,,,,,,,,,,,1,ar
168554656,1078.0,234.6196660482375,658.0,248.44224924012158,475.0,237.7178947368421,201.0,236.5771144278607,90.0,235.53333333333333,15.0,136.6,0,ar
168555840,1231.0,146.0008123476848,661.0,139.20726172465962,455.0,114.6,381.0,108.28871391076116,151.0,73.37086092715232,121.0,60.03305785123967,0,ar
168556272,415.0,1184.8987951807228,141.0,1914.0283687943263,15.0,1995.8666666666666,,,,,,,0,both
168556368,233.0,153.63948497854076,7.0,248.71428571428572,,,,,,,,,1,both
168556496,912.0,137.37828947368422,247.0,182.50202429149797,119.0,197.46218487394958,38.0,156.28947368421052,,,,,1,ar
168556592,787.0,190.75857687420586,212.0,159.93867924528303,63.0,156.84126984126985,,,,,,,1,ar
168556672,419.0,247.9021479713604,90.0,188.66666666666666,29.0,194.55172413793105,9.0,271.3333333333333,,,,,0,both
168556720,1214.0,208.3797364085667,465.0,195.33118279569894,195.0,186.16923076923078,25.0,199.44,,,,,1,ar
168556800,256.0,192.0078125,5.0,249.2,,,,,,,,,1,ar
168556848,332.0,178.5512048192771,44.0,236.45454545454547,,,,,,,,,1,both
168557616,1113.0,159.59389038634322,57.0,203.7719298245614,27.0,173.77777777777777,20.0,189.05,4.0,138.5,,,1,both
168557696,281.0,106.97153024911032,65.0,212.44615384615383,62.0,207.93548387096774,15.0,203.4,15.0,203.4,,,0,ar
168557824,539.0,123.74311134749534,49.0,220.20408163265307,17.0,147.2941176470588,17.0,147.2941176470588,17.0,147.2941176470588,17.0,147.2941176470588,0,both
168558240,1851.0,235.63155051323608,271.0,400.8265682656827,146.0,306.041095890411,126.0,332.73015873015873,126.0,332.73015873015873,,,0,both
168558368,946.0,203.8657505285412,479.0,230.22338204592901,228.0,220.28070175438597,93.0,239.33333333333334,51.0,239.54901960784315,,,0,ar
168558688,456.0,179.3421052631579,74.0,183.1891891891892,27.0,218.07407407407408,27.0,218.07407407407408,26.0,220.34615384615384,11.0,219.63636363636363,1,both
168558768,118.0,146.09322033898306,6.0,245.83333333333334,2.0,212.0,,,,,,,0,ar
168558928,266.0,199.9699248120301,29.0,192.27586206896552,,,,,,,,,1,both
168559184,358.0,191.46648044692736,82.0,178.6829268292683,9.0,135.88888888888889,,,,,,,1,both
168559296,445.0,180.92808988764045,141.0,165.96453900709218,1.0,140.0,,,,,,,1,ar
168559520,697.0,152.42037302725967,305.0,191.17049180327868,223.0,173.1390134529148,114.0,119.53508771929825,68.0,78.1029411764706,,,0,both
168559584,696.0,163.8315003017241,380.0,163.39736842105262,188.0,194.39361702127658,51.0,180.41176470588235,16.0,198.5,8.0,161.0,0,both
168559712,885.0,123.82937853107344,157.0,136.71974522292993,111.0,138.11711711711712,10.0,188.0,,,,,1,ar
168559904,139.0,128.20863309352518,15.0,133.26666666666668,1.0,238.0,,,,,,,1,ar
168560288,547.0,198.6672760511883,99.0,218.27272727272728,19.0,240.47368421052633,,,,,,,1,ar
168560416,400.0,152.98,90.0,176.33333333333334,,,,,,,,,0,ar
168560560,1308.0,190.9724770642202,660.0,194.96060606060607,403.0,197.0620347394541,137.0,205.97080291970804,48.0,187.64583333333334,8.0,248.0,0,ar
168560656,848.0,275.4492924528302,326.0,314.340490797546,27.0,50.55555555555556,,,,,,,1,ar
168560848,481.0,212.6049896049896,100.0,244.79,28.0,242.64285714285714,,,,,,,1,ar
168560896,701.0,177.45934379457918,235.0,219.5276595744681,169.0,216.25443786982248,99.0,235.0909090909091,31.0,200.38709677419354,25.0,220.48,0,both
168561376,1054.0,218.69165085388994,221.0,240.22171945701356,48.0,240.125,1.0,7.0,,,,,1,both
168561856,251.0,116.28685258964144,91.0,136.45054945054946,58.0,147.6206896551724,13.0,191.69230769230768,,,,,1,ar
168562224,365.0,209.36438356164385,98.0,257.53061224489795,38.0,241.89473684210526,,,,,,,1,ar
168562448,1199.0,246.45287739783151,208.0,174.375,167.0,180.89221556886227,8.0,242.75,8.0,242.75,8.0,242.75,0,both
168562912,1136.0,135.96015079577467,314.0,198.5859872611465,135.0,218.46666666666667,69.0,238.79710144927537,,,,,1,both
168563040,395.0,176.58481012658228,68.0,167.35294117647058,6.0,242.0,6.0,242.0,6.0,242.0,,,1,both
168563600,1019.0,194.23846908734052,432.0,219.84490740740742,203.0,225.48275862068965,40.0,203.3,6.0,142.83333333333334,3.0,103.0,0,ar
168563680,267.0,158.44569288389513,44.0,122.3409090909091,44.0,122.3409090909091,9.0,226.22222222222223,9.0,226.22222222222223,,,0,ar
168563904,331.0,164.80664652567975,130.0,178.7,118.0,186.11864406779662,23.0,386.8695652173913,9.0,675.3333333333334,,,0,both
168563984,769.0,177.7919375812744,364.0,183.05769230769232,109.0,185.24770642201835,3.0,257.3333333333333,3.0,257.3333333333333,,,0,both
168564320,1404.0,165.08689458689457,158.0,176.40506329113924,82.0,175.4878048780488,58.0,137.93103448275863,3.0,188.33333333333334,,,0,both
168564752,461.0,232.6637744034707,51.0,260.37254901960785,18.0,262.72222222222223,16.0,264.0,,,,,0,ar
168565696,421.0,181.89136893111638,,,,,,,,,,,1,both
168565888,250.0,154.46,,,,,,,,,,,1,ar
168566608,109.0,207.41284403669724,,,,,,,,,,,1,ar
168566640,383.0,189.088772845953,110.0,205.6,30.0,253.6,,,,,,,1,ar
168566704,201.0,222.29353233830847,96.0,236.60416666666666,39.0,235.28205128205127,,,,,,,1,ar
168566736,602.0,176.32059800664453,137.0,224.5182481751825,122.0,224.02459016393442,41.0,215.17073170731706,,,,,1,ar
168566752,711.0,167.42053445850914,230.0,148.9,159.0,110.33333333333333,25.0,185.84,7.0,135.71428571428572,7.0,135.71428571428572,1,both
168567056,422.0,161.15402843601896,53.0,5.490566037735849,28.0,5.25,,,,,,,1,ar
168567152,176.0,189.52272727272728,,,,,,,,,,,1,ar
168567472,117.0,197.51282051282053,,,,,,,,,,,1,ar
168568656,106.0,418.79245283018867,4.0,4.75,4.0,4.75,,,,,,,1,both
168568912,684.0,211.6140350877193,239.0,241.0460251046025,113.0,235.7433628318584,31.0,200.51612903225808,31.0,200.51612903225808,13.0,188.46153846153845,0,both
168569344,477.0,173.65618448637318,161.0,188.2111801242236,79.0,175.67088607594937,,,,,,,1,both
168569840,302.0,144.3476821192053,51.0,170.66666666666666,21.0,120.47619047619048,21.0,120.47619047619048,,,,,1,ar
168569872,405.0,167.64444444444445,120.0,136.79166666666666,,,,,,,,,1,ar
168570400,698.0,123.1618911174785,401.0,74.73815461346634,27.0,6.888888888888889,,,,,,,1,ar
168570672,1095.0,219.46486110136985,681.0,225.1806167400881,373.0,224.69436997319036,195.0,224.72820512820513,33.0,230.36363636363637,,,0,both
168570800,744.0,208.38844086021504,239.0,206.98744769874477,154.0,206.33116883116884,33.0,184.54545454545453,1.0,201.0,,,0,both
168570928,235.0,177.48510638297873,19.0,222.78947368421052,,,,,,,,,1,ar
168571408,324.0,210.69135802469137,39.0,223.94871794871796,,,,,,,,,1,ar
168571440,461.0,187.70498915401302,108.0,181.22222222222223,34.0,90.02941176470588,7.0,188.85714285714286,,,,,0,ar
168572320,671.0,92.35618479880775,192.0,73.38541666666667,88.0,76.05681818181819,,,,,,,0,ar
168572816,821.0,163.34104750304508,435.0,139.12183908045978,303.0,111.13201320132013,57.0,104.91228070175438,,,,,0,both
168572896,423.0,191.096926713948,19.0,5.7368421052631575,19.0,5.7368421052631575,,,,,,,1,both
168573008,77.0,142.93506493506493,,,,,,,,,,,0,ar
168573312,299.0,226.03010033444815,23.0,135.17391304347825,,,,,,,,,1,ar
168573440,261.0,147.57471264367817,,,,,,,,,,,1,ar
168573552,102.0,172.7156862745098,1.0,6.0,1.0,6.0,1.0,6.0,,,,,0,ar
168573600,90.0,154.12222222222223,,,,,,,,,,,1,ar
168573856,251.0,187.24701195219123,49.0,218.0408163265306,,,,,,,,,1,ar
168574048,440.0,151.76818181818183,184.0,160.7608695652174,93.0,130.50537634408602,25.0,235.52,2.0,277.0,,,0,both
168574128,322.0,143.8198757763975,27.0,13.185185185185185,27.0,13.185185185185185,1.0,227.0,,,,,0,ar
168574240,469.0,183.60127931769722,174.0,176.01149425287358,105.0,180.88571428571427,49.0,184.85714285714286,22.0,170.63636363636363,,,0,ar
168574288,186.0,152.88172043010752,7.0,77.57142857142857,7.0,77.57142857142857,6.0,65.33333333333333,6.0,65.33333333333333,,,1,ar
168574432,218.0,153.24770642201835,,,,,,,,,,,1,both
168574960,1270.0,163.23464566929133,361.0,162.31578947368422,311.0,163.41157556270096,112.0,175.88392857142858,53.0,168.73584905660377,27.0,191.2962962962963,0,both
168575120,253.0,160.44664031620553,,,,,,,,,,,0,both
168575152,171.0,130.87719298245614,,,,,,,,,,,1,ar
168575376,128.0,176.546875,,,,,,,,,,,1,ar
168575584,92.0,202.77173913043478,,,,,,,,,,,1,ar
168575904,429.0,212.26340326340326,113.0,232.7079646017699,,,,,,,,,1,both
168576592,1331.0,40.83621337340345,1.0,163.0,,,,,,,,,1,both
168576688,63.0,66.01587301587301,,,,,,,,,,,1,ar
168576800,554.0,149.47472924187727,76.0,103.71052631578948,52.0,40.40384615384615,,,,,,,1,ar
168577328,743.0,172.22341857335127,325.0,157.43692307692308,178.0,158.13483146067415,64.0,167.21875,,,,,0,both
168577488,105.0,176.73333333333332,14.0,100.0,,,,,,,,,0,ar
168577888,186.0,192.747311827957,,,,,,,,,,,1,ar
168578000,117.0,193.35042735042734,,,,,,,,,,,1,ar
168578208,196.0,176.3469387755102,19.0,139.05263157894737,2.0,241.5,,,,,,,1,ar
168578768,489.0,159.0879345603272,158.0,156.25316455696202,100.0,148.0,42.0,240.45238095238096,22.0,233.1818181818182,4.0,157.5,0,both
168579216,298.0,172.6744966442953,33.0,242.54545454545453,6.0,146.33333333333334,,,,,,,0,ar
168579680,499.0,437.2885771543086,334.0,449.05988023952096,233.0,423.48068669527896,121.0,278.702479338843,27.0,450.85185185185185,18.0,257.6111111111111,0,both
168580176,471.0,184.6072186836518,306.0,196.5392156862745,297.0,199.8989898989899,142.0,206.30985915492957,118.0,209.26271186440678,72.0,232.06944444444446,0,ar
168580528,654.0,101.6743119266055,514.0,101.13035019455253,284.0,123.25,104.0,153.30769230769232,2.0,93.5,,,0,ar
168580912,158.0,182.28481012658227,24.0,187.25,24.0,187.25,,,,,,,0,ar
168580944,303.0,188.74917491749176,23.0,150.82608695652175,18.0,169.44444444444446,6.0,90.5,,,,,0,ar
168581440,340.0,146.34117647058824,154.0,136.74675324675326,47.0,139.53191489361703,9.0,128.22222222222223,9.0,128.22222222222223,,,0,ar
168581696,105.0,210.4952380952381,8.0,56.25,8.0,56.25,8.0,56.25,,,,,0,ar
168581760,193.0,175.7357512953368,60.0,171.68333333333334,20.0,28.3,,,,,,,1,ar
168581840,498.0,124.82136108835341,242.0,136.09106538016528,203.0,124.96077744827585,75.0,124.70666666666666,42.0,122.5952380952381,11.0,142.45454545454547,0,both
168582192,441.0,87.21315192743764,132.0,120.25757575757575,88.0,106.625,23.0,170.82608695652175,16.0,147.5625,6.0,136.5,0,both
168582256,2220.0,125.99414414414414,1447.0,92.05943331029717,1412.0,90.21742209631728,907.0,85.35722160970232,412.0,86.24514563106796,249.0,86.48192771084338,0,ar
168582304,259.0,182.3088803088803,79.0,167.69620253164558,50.0,114.56,23.0,154.30434782608697,22.0,154.04545454545453,12.0,224.33333333333334,0,ar
168582544,127.0,159.0236220472441,11.0,284.8181818181818,11.0,284.8181818181818,,,,,,,0,both
168582752,650.0,176.68615384615384,410.0,192.60243902439024,386.0,192.34455958549222,154.0,190.61688311688312,47.0,258.0,,,0,ar
168582928,106.0,182.19811320754718,,,,,,,,,,,1,both
168583072,150.0,133.86746924000002,29.0,73.83173744827586,25.0,65.96481544,11.0,89.45454545454545,11.0,89.45454545454545,,,0,both
168583680,317.0,176.83596214511041,77.0,197.1818181818182,11.0,81.0909090909091,7.0,67.71428571428571,,,,,0,both
168583712,441.0,203.28571428571428,131.0,222.9236641221374,68.0,215.2941176470588,44.0,212.52272727272728,10.0,214.0,10.0,214.0,0,both
168583888,1821.0,138.50906095551895,1471.0,143.3045547246771,1391.0,139.8353702372394,1236.0,140.6326860841424,1183.0,139.4852071005917,157.0,141.87898089171975,0,both
168583952,447.0,253.02460850111856,161.0,328.12422360248445,33.0,448.90909090909093,14.0,495.2857142857143,11.0,441.90909090909093,8.0,382.375,0,ar
168584048,937.0,150.3265741728922,540.0,162.04814814814816,419.0,161.63723150357995,246.0,172.2520325203252,63.0,176.1904761904762,61.0,177.9016393442623,0,both
168584160,2274.0,154.18670712093228,534.0,218.31086142322098,237.0,190.0379746835443,92.0,222.17391304347825,33.0,249.72727272727272,15.0,242.6,0,both
168584224,1596.0,169.3671679197995,963.0,166.2191069574247,703.0,147.34423897581792,257.0,140.4591439688716,91.0,151.2087912087912,25.0,131.12,0,both
168584336,728.0,174.83653846153845,238.0,228.32773109243698,102.0,185.07843137254903,7.0,157.85714285714286,,,,,1,ar
168584704,666.0,198.08858858858858,385.0,190.53246753246754,210.0,184.89523809523808,9.0,206.22222222222223,5.0,235.4,5.0,235.4,0,ar
168584752,269.0,178.9739776951673,118.0,196.16101694915255,95.0,201.41052631578947,35.0,203.71428571428572,6.0,179.33333333333334,6.0,179.33333333333334,0,ar
168584960,810.0,184.67283950617283,321.0,212.0311526479751,164.0,205.1219512195122,164.0,205.1219512195122,57.0,237.59649122807016,,,0,both
168585072,239.0,114.0376569037657,,,,,,,,,,,1,ar
168585424,92.0,205.0108695652174,,,,,,,,,,,1,ar
168585504,1114.0,190.0739590258528,801.0,202.91385767790263,535.0,204.77943925233646,315.0,195.22857142857143,134.0,181.03731343283582,29.0,159.86206896551724,0,both
168585584,1089.0,184.98806244260788,624.0,187.66826923076923,515.0,184.26796116504855,161.0,187.90062111801242,87.0,181.1264367816092,,,0,both
168585792,631.0,156.1553090332805,385.0,159.77402597402596,293.0,158.92832764505118,155.0,145.63225806451612,54.0,198.14814814814815,22.0,184.45454545454547,0,both
168585904,1600.0,214.305625,978.0,223.69325153374234,625.0,228.0944,219.0,246.97260273972603,134.0,268.910447761194,54.0,259.1111111111111,0,ar
168585920,147.0,202.57142857142858,26.0,253.92307692307693,,,,,,,,,1,both
168586272,180.0,113.88888888888889,37.0,188.45945945945945,27.0,187.14814814814815,20.0,221.75,,,,,1,both
168587216,795.0,135.83647798742138,392.0,149.39795918367346,57.0,198.59649122807016,50.0,209.26,20.0,208.95,6.0,201.0,0,ar
168587264,436.0,165.2408256880734,50.0,172.7,11.0,38.63636363636363,11.0,38.63636363636363,,,,,0,both
168587280,495.0,174.55959595959595,221.0,156.17194570135746,179.0,141.98882681564245,145.0,140.06206896551726,18.0,92.77777777777777,,,0,ar
168587904,1781.0,139.321729365525,596.0,132.0503355704698,407.0,105.8992628992629,260.0,94.26538461538462,216.0,95.48611111111111,22.0,134.6818181818182,0,both
168588032,853.0,179.53106682297772,490.0,175.33469387755102,348.0,173.25,174.0,172.13793103448276,68.0,120.17647058823529,4.0,202.0,0,both
168588144,70.0,194.62857142857143,,,,,,,,,,,1,both
168588304,197.0,187.98477157360406,16.0,102.25,5.0,66.0,,,,,,,0,ar
168588960,848.0,136.49590272417453,262.0,154.05725190839695,140.0,158.19285714285715,72.0,169.51388888888889,17.0,126.3529411764706,7.0,139.28571428571428,0,both
168589376,1116.0,208.62275985663084,743.0,230.2086137281292,442.0,239.12217194570135,192.0,227.02083333333334,26.0,293.88461538461536,6.0,245.16666666666666,0,both
168589488,572.0,138.08216783216784,229.0,145.17467248908298,229.0,145.17467248908298,229.0,145.17467248908298,103.0,250.2135922330097,17.0,256.8235294117647,0,ar
168589840,3037.0,209.81527718142908,2496.0,221.50360576923077,1823.0,222.07679648930335,986.0,207.46146044624746,603.0,223.27197346600332,195.0,177.33846153846153,0,both
168589856,421.0,150.31591448931115,143.0,134.04195804195805,57.0,133.2280701754386,32.0,123.8125,17.0,137.7058823529412,11.0,122.18181818181819,0,ar
168589968,358.0,141.39106145251398,157.0,205.77707006369425,150.0,204.81333333333333,38.0,169.94736842105263,,,,,1,ar
168590016,973.0,94.7060637204522,279.0,140.47670250896059,166.0,167.6265060240964,19.0,193.8421052631579,2.0,159.5,,,0,ar
168590320,15.0,153.73333333333332,,,,,,,,,,,1,both
168591232,496.0,174.8891129032258,305.0,182.68196721311475,219.0,183.7579908675799,126.0,172.71428571428572,113.0,160.46017699115043,2.0,1529.5,0,both
168591952,952.0,161.07773109243698,621.0,171.99677938808372,516.0,175.0251937984496,219.0,186.6027397260274,98.0,207.19387755102042,26.0,195.65384615384616,0,ar
168592512,441.0,141.5374149659864,216.0,168.48611111111111,167.0,161.65868263473052,111.0,115.990990990991,,,,,0,both
168592608,627.0,129.1786283891547,198.0,158.78787878787878,133.0,184.57142857142858,36.0,229.47222222222223,36.0,229.47222222222223,,,0,ar
168594000,1317.0,136.82056292862566,970.0,143.87596018247422,635.0,155.18582677165355,260.0,127.44615384615385,37.0,160.64864864864865,9.0,166.22222222222223,0,both
168594832,6.0,152.66666666666666,,,,,,,,,,,1,ar
168595184,386.0,177.22279792746113,143.0,192.72027972027973,54.0,180.85185185185185,29.0,198.86206896551724,22.0,227.22727272727272,,,0,both
168596320,620.0,130.99316332258064,366.0,131.30809087431695,197.0,148.9035532994924,75.0,168.33333333333334,18.0,231.0,6.0,236.0,0,both
168597040,455.0,214.69230769230768,141.0,253.2127659574468,132.0,253.78030303030303,29.0,261.0,1.0,216.0,,,0,both
168597312,191.0,138.04188481675394,89.0,158.3370786516854,69.0,163.17391304347825,7.0,237.71428571428572,7.0,237.71428571428572,7.0,237.71428571428572,0,both
168598256,715.0,208.94405594405595,250.0,239.064,62.0,222.32258064516128,39.0,207.82051282051282,21.0,203.52380952380952,,,0,ar
168599152,321.0,141.39252336448598,148.0,107.95945945945945,59.0,110.0,18.0,115.05555555555556,13.0,90.38461538461539,,,0,both
168599312,360.0,159.50833333333333,100.0,158.53,73.0,147.15068493150685,12.0,168.25,,,,,0,ar
168599568,688.0,169.7543604651163,342.0,178.8830409356725,133.0,184.98496240601503,2.0,243.5,2.0,243.5,,,0,both
168600224,406.0,119.66995073891626,182.0,108.15934065934066,,,,,,,,,1,ar
168600256,1333.0,209.75393848462116,737.0,201.51831750339213,476.0,192.41596638655463,211.0,177.04265402843603,129.0,221.11627906976744,36.0,189.58333333333334,0,both
168600304,941.0,152.47290116896917,401.0,112.59102244389027,330.0,118.42727272727272,44.0,113.6590909090909,11.0,169.54545454545453,,,0,ar
168600576,678.0,122.31710914454277,187.0,188.53475935828877,104.0,186.76923076923077,55.0,166.4909090909091,38.0,193.0,6.0,206.0,0,both
168601424,244.0,197.10044717213114,70.0,174.95013014285712,38.0,184.32918710526314,18.0,204.08383944444444,1.0,211.0,1.0,211.0,0,both
168601520,267.0,112.56179775280899,95.0,84.07368421052631,95.0,84.07368421052631,72.0,56.541666666666664,72.0,56.541666666666664,,,0,ar
168601744,196.0,206.48469387755102,17.0,157.94117647058823,17.0,157.94117647058823,9.0,222.44444444444446,,,,,0,ar
168601888,117.0,141.2051282051282,5.0,236.2,,,,,,,,,1,both
168602016,1390.0,157.2235488920863,767.0,172.75828284224252,477.0,201.14465408805032,180.0,216.73888888888888,91.0,216.76923076923077,24.0,225.08333333333334,0,both
168602112,3036.0,199.46640316205534,2042.0,194.20617042115572,1051.0,196.71360608943863,376.0,181.21808510638297,130.0,225.56153846153848,18.0,234.22222222222223,0,ar
168602160,113.0,123.64601769911505,,,,,,,,,,,1,ar
168602256,514.0,227.77237354085602,404.0,239.44306930693068,312.0,244.93910256410257,148.0,228.99324324324326,119.0,235.50420168067228,65.0,245.46153846153845,0,both
168602608,1014.0,186.53155818540435,694.0,208.80115273775215,481.0,209.9147609147609,202.0,179.84158415841586,118.0,182.57627118644066,22.0,253.0,0,both
168603168,513.0,135.40545808966863,228.0,153.25877192982455,171.0,153.63742690058479,83.0,188.51807228915663,14.0,242.07142857142858,5.0,267.2,0,both
168603312,144.0,144.72222222222223,5.0,199.4,2.0,210.5,,,,,,,1,both
168603536,336.0,181.94940476190476,132.0,171.34848484848484,106.0,167.4056603773585,97.0,160.49484536082474,16.0,202.125,2.0,367.5,0,both
168604352,655.0,181.59847328244274,259.0,175.86872586872587,131.0,170.09923664122138,106.0,184.47169811320754,38.0,195.10526315789474,38.0,195.10526315789474,0,both
168605376,159.0,136.18867924528303,8.0,118.5,3.0,104.33333333333333,,,,,,,1,ar
168605536,977.0,196.25281473899693,461.0,221.40997830802604,338.0,222.48816568047337,137.0,210.91970802919707,76.0,200.3684210526316,7.0,182.85714285714286,0,ar
168605584,317.0,167.18927444794951,168.0,185.99404761904762,121.0,182.52892561983472,73.0,162.2054794520548,20.0,174.8,,,0,both
168605808,947.0,136.04285042850046,604.0,141.93496212399012,314.0,175.7643244426433,200.0,218.03,66.0,184.84848484848484,31.0,173.80645161290323,0,both
168606032,596.0,160.86744966442953,91.0,207.05494505494505,18.0,173.66666666666666,12.0,187.91666666666666,9.0,177.88888888888889,,,0,both
168606560,1651.0,154.03876438522107,927.0,162.9967637540453,585.0,163.2034188034188,126.0,181.65873015873015,90.0,161.25555555555556,21.0,197.28571428571428,0,both
168606608,892.0,149.43385650224215,633.0,149.0742496050553,579.0,153.32124352331607,137.0,141.66423357664235,35.0,233.68571428571428,2.0,282.0,0,both
168606784,2190.0,180.84316159817354,1156.0,191.09301375432526,728.0,196.2176745467033,165.0,193.13333333333333,38.0,165.31578947368422,20.0,177.65,0,both
168607328,190.0,133.02105263157895,18.0,232.94444444444446,4.0,234.0,4.0,234.0,3.0,226.33333333333334,1.0,192.0,0,ar
168607440,559.0,134.69051878354205,227.0,136.33480176211455,194.0,126.99484536082474,25.0,244.24,22.0,242.5,,,0,both
