uid,freq_download_last_30_days,freq_download_last_21_days,freq_download_last_14_days,freq_download_last_7_days,freq_download_last_3_days,freq_download_last_1_days
168307008.0,33,18.0,18.0,,,
168307056.0,30,9.0,8.0,4.0,3.0,3.0
168307328.0,102,75.0,62.0,50.0,48.0,42.0
168307888.0,140,122.0,122.0,122.0,122.0,122.0
168308016.0,6,5.0,2.0,,,
168308976.0,49,22.0,18.0,15.0,15.0,15.0
168309504.0,91,,,,,
168309744.0,26,,,,,
168309936.0,83,7.0,5.0,4.0,4.0,4.0
168309952.0,15,2.0,2.0,2.0,1.0,1.0
168310080.0,14,3.0,1.0,1.0,1.0,1.0
168311584.0,206,,,,,
168311744.0,55,4.0,4.0,3.0,3.0,3.0
168312064.0,3,,,,,
168312400.0,20,14.0,3.0,3.0,3.0,3.0
168312624.0,89,36.0,32.0,22.0,20.0,20.0
168312768.0,228,15.0,11.0,6.0,4.0,4.0
168313216.0,1,,,,,
168313872.0,6,6.0,,,,
168313920.0,8,6.0,5.0,5.0,5.0,5.0
168313968.0,27,3.0,1.0,,,
168314256.0,78,75.0,75.0,45.0,15.0,15.0
168314560.0,165,90.0,84.0,82.0,82.0,82.0
168314768.0,58,,,,,
168314992.0,9,7.0,7.0,7.0,5.0,4.0
168315600.0,161,92.0,73.0,60.0,42.0,27.0
168315936.0,12,10.0,7.0,6.0,4.0,4.0
168317040.0,27,17.0,16.0,15.0,15.0,15.0
168317136.0,1,1.0,1.0,1.0,1.0,1.0
168317248.0,6,4.0,4.0,4.0,4.0,4.0
168319168.0,35,17.0,15.0,15.0,15.0,15.0
168319296.0,17,12.0,2.0,1.0,1.0,1.0
168319616.0,14,2.0,2.0,2.0,2.0,2.0
168319840.0,188,91.0,58.0,47.0,45.0,45.0
168320032.0,75,62.0,27.0,19.0,6.0,5.0
168320400.0,25,8.0,8.0,8.0,8.0,7.0
168320672.0,939,371.0,91.0,84.0,75.0,48.0
168320848.0,79,32.0,18.0,16.0,7.0,5.0
168321056.0,37,24.0,4.0,2.0,1.0,
168321072.0,170,38.0,34.0,33.0,28.0,7.0
168321472.0,18,13.0,11.0,11.0,6.0,6.0
168321984.0,2,2.0,2.0,1.0,1.0,1.0
168322416.0,220,83.0,18.0,17.0,7.0,1.0
168323280.0,37,37.0,10.0,9.0,9.0,7.0
168323360.0,63,1.0,,,,
168323696.0,38,13.0,,,,
168323808.0,55,,,,,
168324976.0,7,6.0,6.0,6.0,6.0,6.0
168325600.0,7,,,,,
168326032.0,11,2.0,2.0,1.0,1.0,1.0
168327040.0,1,1.0,1.0,1.0,1.0,
168327168.0,113,52.0,47.0,21.0,21.0,20.0
168327728.0,8,8.0,7.0,5.0,4.0,4.0
168327936.0,13,10.0,10.0,8.0,7.0,7.0
168328304.0,77,62.0,58.0,23.0,17.0,17.0
168328336.0,30,11.0,11.0,7.0,5.0,4.0
168328432.0,2,2.0,2.0,2.0,2.0,2.0
168328640.0,162,53.0,44.0,37.0,9.0,9.0
168328896.0,7,1.0,1.0,1.0,,
168329472.0,59,36.0,7.0,,,
168329760.0,36,16.0,15.0,14.0,10.0,10.0
168329776.0,47,24.0,22.0,19.0,19.0,14.0
168330256.0,31,9.0,,,,
168330288.0,1,,,,,
168330432.0,59,1.0,1.0,,,
168330464.0,75,62.0,18.0,3.0,1.0,1.0
168330784.0,10,3.0,2.0,2.0,2.0,2.0
168330816.0,6,4.0,4.0,3.0,3.0,3.0
168330864.0,146,15.0,13.0,6.0,4.0,4.0
168331184.0,125,98.0,91.0,75.0,71.0,68.0
168331376.0,17,3.0,3.0,2.0,2.0,2.0
168331440.0,8,,,,,
168331920.0,52,,,,,
168331936.0,31,23.0,20.0,20.0,20.0,20.0
168332048.0,21,13.0,6.0,3.0,1.0,1.0
168332816.0,10,7.0,6.0,2.0,2.0,2.0
168333008.0,51,16.0,5.0,2.0,2.0,2.0
168333040.0,287,286.0,286.0,286.0,253.0,253.0
168333120.0,1,,,,,
168333136.0,1,1.0,1.0,1.0,,
168333472.0,428,180.0,164.0,161.0,161.0,161.0
168333776.0,85,34.0,25.0,12.0,12.0,12.0
168333936.0,78,61.0,57.0,56.0,37.0,36.0
168334064.0,8,3.0,3.0,3.0,3.0,3.0
168334256.0,13,10.0,8.0,6.0,4.0,4.0
168334912.0,52,4.0,2.0,2.0,2.0,2.0
168335152.0,35,24.0,23.0,20.0,20.0,20.0
168335216.0,112,106.0,102.0,98.0,97.0,97.0
168335920.0,16,,,,,
168336656.0,2,,,,,
168336768.0,2,1.0,1.0,,,
168336832.0,175,98.0,65.0,49.0,,
168336944.0,23,9.0,5.0,5.0,5.0,1.0
168337392.0,69,33.0,33.0,33.0,33.0,33.0
168338336.0,202,95.0,86.0,69.0,64.0,63.0
168338400.0,70,53.0,53.0,51.0,6.0,5.0
168338896.0,59,4.0,4.0,4.0,4.0,4.0
168339968.0,40,2.0,2.0,2.0,2.0,2.0
168340528.0,19,2.0,2.0,,,
168340560.0,33,22.0,19.0,9.0,9.0,9.0
168340672.0,118,88.0,70.0,53.0,51.0,44.0
168340800.0,2,,,,,
168341248.0,71,54.0,47.0,4.0,4.0,4.0
168341680.0,47,39.0,39.0,39.0,39.0,39.0
168341856.0,38,3.0,1.0,,,
168341872.0,59,35.0,35.0,34.0,34.0,34.0
168342960.0,31,16.0,16.0,15.0,10.0,10.0
168343408.0,108,17.0,17.0,16.0,16.0,2.0
168344112.0,6,5.0,3.0,3.0,3.0,3.0
168344976.0,66,54.0,25.0,25.0,23.0,22.0
168346112.0,214,84.0,56.0,1.0,,
168346192.0,15,9.0,4.0,4.0,4.0,4.0
168346512.0,54,29.0,23.0,19.0,19.0,17.0
168346896.0,188,35.0,14.0,7.0,7.0,7.0
168346944.0,43,31.0,12.0,10.0,10.0,10.0
168347600.0,177,47.0,47.0,35.0,33.0,33.0
168347840.0,7,,,,,
168348032.0,2,,,,,
168348272.0,1,1.0,1.0,1.0,1.0,
168348656.0,34,11.0,,,,
168349072.0,32,9.0,9.0,9.0,9.0,9.0
168350080.0,31,31.0,,,,
168350176.0,51,31.0,10.0,9.0,9.0,9.0
168350688.0,9,8.0,7.0,7.0,,
168350848.0,92,80.0,79.0,78.0,3.0,3.0
168350928.0,12,11.0,11.0,11.0,11.0,11.0
168351056.0,32,26.0,23.0,18.0,18.0,18.0
168351136.0,44,31.0,19.0,18.0,18.0,12.0
168351536.0,41,21.0,18.0,10.0,8.0,8.0
168351808.0,116,99.0,98.0,98.0,2.0,2.0
168351984.0,4,,,,,
168352208.0,101,101.0,99.0,34.0,30.0,30.0
168352496.0,6,3.0,2.0,2.0,2.0,2.0
168353136.0,14,3.0,,,,
168353184.0,41,33.0,17.0,15.0,12.0,12.0
168353312.0,17,5.0,2.0,,,
168353360.0,5,1.0,1.0,,,
168353984.0,52,48.0,33.0,24.0,15.0,4.0
168354096.0,7,1.0,,,,
168354112.0,112,27.0,20.0,13.0,12.0,12.0
168354336.0,66,29.0,27.0,27.0,13.0,13.0
168354432.0,2,1.0,1.0,1.0,1.0,1.0
168354992.0,59,39.0,22.0,16.0,13.0,13.0
168355056.0,14,2.0,2.0,2.0,2.0,2.0
168355136.0,473,375.0,291.0,186.0,143.0,122.0
168355264.0,30,15.0,15.0,9.0,9.0,9.0
168355376.0,61,20.0,14.0,10.0,7.0,7.0
168355408.0,145,37.0,18.0,15.0,13.0,13.0
168355968.0,508,485.0,239.0,145.0,145.0,144.0
168356032.0,15,1.0,1.0,,,
168356304.0,455,452.0,451.0,451.0,451.0,451.0
168356640.0,140,69.0,59.0,9.0,2.0,2.0
168356656.0,29,18.0,12.0,9.0,4.0,4.0
168356784.0,190,162.0,85.0,53.0,39.0,38.0
168357312.0,126,121.0,117.0,114.0,8.0,7.0
168357632.0,37,36.0,34.0,33.0,33.0,14.0
168358064.0,185,108.0,58.0,25.0,15.0,5.0
168358192.0,175,101.0,54.0,25.0,14.0,14.0
168358688.0,52,49.0,26.0,16.0,3.0,3.0
168358976.0,32,14.0,14.0,14.0,14.0,14.0
168358992.0,33,21.0,8.0,5.0,5.0,5.0
168359120.0,75,5.0,,,,
168359456.0,153,109.0,97.0,87.0,87.0,78.0
168359472.0,1,1.0,1.0,1.0,1.0,1.0
168359984.0,4,,,,,
168360336.0,87,78.0,78.0,72.0,24.0,21.0
168360448.0,37,22.0,2.0,1.0,1.0,1.0
168360944.0,30,,,,,
168361136.0,63,62.0,57.0,33.0,33.0,33.0
168361632.0,19,12.0,6.0,1.0,,
168362736.0,48,41.0,31.0,20.0,17.0,16.0
168363072.0,134,96.0,31.0,11.0,7.0,6.0
168363200.0,69,47.0,40.0,11.0,7.0,7.0
168363376.0,53,49.0,4.0,4.0,,
168363904.0,47,47.0,18.0,17.0,17.0,11.0
168364032.0,123,14.0,12.0,11.0,6.0,6.0
168364064.0,22,15.0,13.0,1.0,1.0,1.0
168364208.0,3,3.0,3.0,3.0,,
168364816.0,13,12.0,12.0,8.0,5.0,5.0
168364880.0,113,87.0,81.0,19.0,17.0,17.0
168365232.0,21,7.0,5.0,5.0,5.0,2.0
168365392.0,55,24.0,6.0,1.0,1.0,1.0
168366128.0,34,33.0,29.0,2.0,2.0,2.0
168366208.0,131,112.0,80.0,75.0,48.0,48.0
168367200.0,51,31.0,9.0,6.0,5.0,3.0
168367632.0,31,13.0,13.0,13.0,11.0,11.0
168367792.0,110,88.0,55.0,46.0,46.0,46.0
168367808.0,167,135.0,124.0,117.0,56.0,53.0
168367888.0,34,15.0,2.0,,,
168368688.0,38,20.0,20.0,20.0,20.0,20.0
168369184.0,210,200.0,184.0,172.0,34.0,33.0
168369408.0,82,61.0,54.0,14.0,14.0,14.0
168369568.0,42,32.0,32.0,32.0,32.0,32.0
168369680.0,25,25.0,25.0,25.0,25.0,25.0
168370000.0,50,25.0,18.0,14.0,11.0,11.0
168370896.0,4,2.0,2.0,2.0,1.0,1.0
168371520.0,14,7.0,6.0,5.0,2.0,2.0
168371568.0,5,2.0,,,,
168372192.0,80,,,,,
168372208.0,25,24.0,18.0,18.0,18.0,18.0
168372512.0,7,3.0,3.0,3.0,3.0,3.0
168373168.0,2,1.0,1.0,,,
168373360.0,235,189.0,151.0,139.0,105.0,105.0
168373584.0,23,23.0,19.0,13.0,13.0,13.0
168374384.0,10,3.0,,,,
168374448.0,54,4.0,4.0,,,
168374496.0,4,,,,,
168374544.0,8,,,,,
168374656.0,232,21.0,4.0,1.0,1.0,1.0
168374912.0,27,2.0,,,,
168374944.0,7,4.0,1.0,1.0,1.0,1.0
168375728.0,66,41.0,16.0,2.0,,
168375744.0,1,,,,,
168375920.0,8,,,,,
168375952.0,1333,955.0,393.0,65.0,54.0,54.0
168376112.0,139,45.0,36.0,19.0,12.0,12.0
168376144.0,92,4.0,1.0,1.0,1.0,1.0
168376224.0,22,13.0,9.0,7.0,7.0,6.0
168376416.0,43,40.0,15.0,15.0,15.0,13.0
168376448.0,44,30.0,10.0,7.0,4.0,4.0
168376560.0,40,20.0,8.0,3.0,3.0,3.0
168376656.0,31,29.0,27.0,21.0,21.0,21.0
168376832.0,30,24.0,10.0,5.0,5.0,5.0
168376960.0,10,4.0,4.0,3.0,3.0,3.0
168377424.0,20,14.0,14.0,13.0,13.0,13.0
168377664.0,23,11.0,11.0,5.0,,
168377872.0,61,52.0,50.0,1.0,1.0,
168378240.0,101,40.0,12.0,12.0,12.0,12.0
168378288.0,6,4.0,2.0,2.0,2.0,2.0
168379136.0,35,32.0,5.0,4.0,2.0,2.0
168379216.0,9,1.0,1.0,1.0,1.0,1.0
168379280.0,68,10.0,3.0,,,
168379472.0,38,30.0,26.0,22.0,22.0,
168379744.0,52,36.0,16.0,11.0,4.0,1.0
168380000.0,38,5.0,,,,
168380016.0,55,13.0,10.0,5.0,4.0,4.0
168380496.0,34,32.0,4.0,4.0,3.0,3.0
168380544.0,297,295.0,270.0,87.0,87.0,87.0
168380592.0,13,4.0,1.0,1.0,1.0,1.0
168381664.0,14,1.0,,,,
168382208.0,61,9.0,8.0,6.0,5.0,3.0
168382384.0,79,45.0,26.0,23.0,22.0,4.0
168382512.0,134,3.0,2.0,2.0,1.0,1.0
168383088.0,112,107.0,100.0,94.0,93.0,93.0
168383760.0,48,11.0,7.0,2.0,,
168384032.0,132,120.0,25.0,16.0,13.0,8.0
168384608.0,49,37.0,4.0,4.0,4.0,4.0
168384928.0,5,1.0,1.0,1.0,1.0,
168385296.0,92,92.0,90.0,57.0,57.0,57.0
168385312.0,45,42.0,42.0,41.0,41.0,41.0
168386688.0,4,1.0,,,,
168387200.0,9,7.0,7.0,5.0,4.0,3.0
168387232.0,94,68.0,54.0,17.0,16.0,15.0
168387520.0,272,15.0,13.0,3.0,3.0,3.0
168387664.0,258,6.0,3.0,,,
168388240.0,19,13.0,8.0,6.0,5.0,5.0
168388960.0,11,4.0,2.0,2.0,1.0,1.0
168389072.0,13,7.0,4.0,4.0,4.0,4.0
168389184.0,14,5.0,3.0,3.0,3.0,3.0
168389312.0,19,3.0,3.0,1.0,,
168389456.0,40,20.0,16.0,15.0,13.0,12.0
168389936.0,14,9.0,1.0,1.0,,
168390880.0,1,1.0,1.0,1.0,1.0,1.0
168391472.0,96,57.0,54.0,50.0,45.0,45.0
168391968.0,57,19.0,2.0,2.0,2.0,2.0
168392224.0,396,381.0,228.0,51.0,12.0,3.0
168392368.0,7,7.0,2.0,2.0,2.0,2.0
168392624.0,47,33.0,12.0,9.0,9.0,9.0
168393424.0,22,1.0,,,,
168393584.0,37,23.0,14.0,11.0,8.0,8.0
168394192.0,19,4.0,4.0,3.0,,
168394256.0,90,16.0,8.0,4.0,4.0,4.0
168394448.0,69,69.0,,,,
168394480.0,13,8.0,7.0,6.0,4.0,2.0
168395008.0,35,2.0,2.0,2.0,2.0,2.0
168395376.0,90,60.0,58.0,58.0,58.0,57.0
168396240.0,13,6.0,3.0,1.0,1.0,1.0
168397008.0,84,38.0,36.0,6.0,6.0,3.0
168397136.0,10,9.0,,,,
168397232.0,2,,,,,
168397840.0,7,7.0,3.0,3.0,,
168397920.0,107,46.0,45.0,4.0,4.0,2.0
168398016.0,16,,,,,
168398512.0,153,112.0,102.0,94.0,67.0,67.0
168398880.0,39,28.0,28.0,27.0,27.0,27.0
168399184.0,99,50.0,37.0,6.0,5.0,5.0
168399616.0,24,9.0,4.0,,,
168399648.0,31,23.0,14.0,13.0,12.0,11.0
168399952.0,24,6.0,6.0,1.0,1.0,
168400672.0,65,25.0,8.0,,,
168400720.0,47,44.0,44.0,43.0,42.0,42.0
168400768.0,6,3.0,2.0,2.0,2.0,2.0
168401808.0,19,9.0,9.0,,,
168402752.0,56,20.0,1.0,,,
168403488.0,64,1.0,,,,
168403568.0,94,23.0,21.0,19.0,19.0,1.0
168403856.0,53,8.0,8.0,1.0,1.0,1.0
168404480.0,124,52.0,34.0,11.0,,
168404656.0,90,25.0,2.0,2.0,2.0,2.0
168404736.0,145,85.0,49.0,46.0,35.0,34.0
168405328.0,27,,,,,
168405408.0,58,50.0,47.0,36.0,36.0,21.0
168405648.0,59,46.0,44.0,43.0,6.0,4.0
168405696.0,52,18.0,15.0,5.0,5.0,5.0
168405824.0,78,78.0,77.0,77.0,77.0,77.0
168405952.0,9,2.0,2.0,1.0,1.0,1.0
168406624.0,53,31.0,19.0,16.0,1.0,
168406992.0,41,26.0,21.0,1.0,,
168407040.0,25,20.0,18.0,17.0,17.0,15.0
168407280.0,294,271.0,247.0,150.0,85.0,2.0
168408368.0,166,88.0,59.0,36.0,33.0,32.0
168409216.0,64,22.0,22.0,18.0,13.0,10.0
168409584.0,6,5.0,4.0,4.0,4.0,4.0
168409744.0,6,6.0,6.0,4.0,4.0,4.0
168410624.0,62,10.0,7.0,6.0,1.0,1.0
168410800.0,13,13.0,13.0,11.0,11.0,11.0
168410992.0,67,46.0,41.0,16.0,16.0,16.0
168411712.0,795,742.0,464.0,11.0,11.0,10.0
168411760.0,42,10.0,10.0,10.0,10.0,10.0
168411792.0,98,20.0,20.0,20.0,6.0,
168412272.0,31,13.0,11.0,9.0,9.0,9.0
168412416.0,18,13.0,7.0,7.0,,
168412720.0,19,19.0,19.0,19.0,19.0,17.0
168412848.0,2,,,,,
168413120.0,1,,,,,
168413168.0,68,23.0,23.0,22.0,22.0,22.0
168413408.0,48,34.0,1.0,,,
168413456.0,38,16.0,15.0,15.0,6.0,
168413504.0,102,60.0,21.0,17.0,11.0,10.0
168414080.0,195,102.0,36.0,25.0,13.0,12.0
168414272.0,8,,,,,
168414624.0,41,24.0,20.0,20.0,20.0,20.0
168415488.0,95,3.0,3.0,3.0,2.0,2.0
168415792.0,52,40.0,33.0,,,
168416128.0,150,1.0,,,,
168416208.0,144,56.0,50.0,41.0,39.0,39.0
168416480.0,2202,1576.0,1357.0,1178.0,1140.0,982.0
168417328.0,18,2.0,2.0,2.0,2.0,2.0
168417504.0,1254,8.0,2.0,2.0,2.0,2.0
168418080.0,2,,,,,
168418560.0,4,1.0,,,,
168419552.0,114,,,,,
168421216.0,82,50.0,44.0,25.0,24.0,22.0
168421264.0,127,2.0,2.0,,,
168421776.0,119,53.0,35.0,27.0,26.0,26.0
168422464.0,24,9.0,8.0,8.0,8.0,8.0
168422656.0,448,274.0,268.0,249.0,190.0,177.0
168423056.0,578,199.0,42.0,12.0,10.0,10.0
168424320.0,4,1.0,1.0,1.0,1.0,1.0
168424352.0,7,5.0,1.0,1.0,1.0,1.0
168424768.0,170,140.0,93.0,50.0,50.0,50.0
168425216.0,32,2.0,2.0,2.0,2.0,2.0
168425328.0,6,3.0,,,,
168425696.0,3,1.0,1.0,1.0,1.0,1.0
168426032.0,30,22.0,20.0,,,
168426656.0,69,4.0,3.0,3.0,3.0,3.0
168426800.0,12,11.0,9.0,6.0,1.0,1.0
168426896.0,2,,,,,
168427088.0,1,1.0,1.0,1.0,,
168427344.0,29,28.0,28.0,28.0,28.0,17.0
168427824.0,33,3.0,2.0,2.0,2.0,1.0
168428272.0,44,40.0,21.0,13.0,13.0,13.0
168428704.0,48,16.0,3.0,3.0,3.0,2.0
168428976.0,41,,,,,
168429024.0,54,22.0,17.0,12.0,12.0,11.0
168429296.0,47,34.0,17.0,14.0,14.0,11.0
168429344.0,60,60.0,,,,
168429488.0,3,,,,,
168429616.0,46,19.0,17.0,12.0,6.0,6.0
168429936.0,19,16.0,14.0,13.0,13.0,13.0
168430544.0,36,18.0,18.0,18.0,18.0,18.0
168431056.0,62,3.0,3.0,3.0,,
168431264.0,56,37.0,35.0,29.0,29.0,29.0
168431600.0,41,23.0,20.0,20.0,19.0,18.0
168432240.0,44,15.0,13.0,7.0,5.0,2.0
168433248.0,105,5.0,4.0,4.0,2.0,2.0
168433296.0,136,123.0,7.0,1.0,1.0,1.0
168433520.0,38,30.0,21.0,21.0,21.0,21.0
168433744.0,407,190.0,87.0,51.0,34.0,30.0
168433936.0,29,24.0,21.0,17.0,15.0,14.0
168433952.0,51,31.0,17.0,17.0,4.0,4.0
168434192.0,24,5.0,3.0,2.0,2.0,
168434704.0,130,87.0,65.0,60.0,52.0,43.0
168434864.0,4,4.0,,,,
168434880.0,7,4.0,4.0,,,
168434896.0,15,13.0,1.0,,,
168435024.0,3,3.0,,,,
168435424.0,8,7.0,2.0,1.0,1.0,1.0
168435680.0,61,61.0,29.0,27.0,27.0,27.0
168435696.0,8,,,,,
168436128.0,103,67.0,67.0,67.0,67.0,66.0
168436320.0,12,1.0,,,,
168436592.0,36,14.0,,,,
168436992.0,82,21.0,15.0,13.0,12.0,12.0
168437072.0,7,,,,,
168437104.0,21,20.0,20.0,20.0,20.0,14.0
168437120.0,116,70.0,58.0,55.0,42.0,30.0
168437440.0,1,,,,,
168437616.0,11,9.0,4.0,2.0,,
168438224.0,4,3.0,3.0,3.0,3.0,3.0
168438368.0,37,16.0,1.0,,,
168438400.0,33,31.0,31.0,1.0,1.0,1.0
168438416.0,126,63.0,,,,
168438560.0,30,10.0,2.0,2.0,2.0,2.0
168438656.0,35,3.0,2.0,1.0,1.0,1.0
168438688.0,48,7.0,4.0,4.0,4.0,4.0
168438912.0,122,117.0,8.0,6.0,3.0,3.0
168439136.0,40,17.0,9.0,8.0,7.0,7.0
168439584.0,34,26.0,24.0,3.0,3.0,3.0
168439680.0,7,6.0,3.0,3.0,3.0,3.0
168439760.0,33,1.0,1.0,,,
168440176.0,6,6.0,,,,
168440624.0,111,,,,,
168440736.0,26,12.0,10.0,5.0,5.0,3.0
168440992.0,18,7.0,4.0,4.0,2.0,2.0
168441616.0,32,7.0,2.0,2.0,2.0,2.0
168442144.0,64,28.0,16.0,2.0,1.0,1.0
168442784.0,109,56.0,40.0,26.0,10.0,5.0
168443072.0,3,,,,,
168443104.0,228,190.0,115.0,98.0,96.0,94.0
168443408.0,289,158.0,118.0,118.0,59.0,59.0
168443600.0,96,16.0,6.0,2.0,2.0,2.0
168443664.0,141,12.0,9.0,6.0,6.0,6.0
168443728.0,531,1.0,1.0,1.0,,
168444128.0,14,1.0,,,,
168444272.0,9,3.0,,,,
168444352.0,23,17.0,12.0,10.0,1.0,1.0
168446496.0,190,56.0,19.0,15.0,14.0,8.0
168446544.0,46,31.0,31.0,5.0,5.0,5.0
168447152.0,4,,,,,
168447616.0,30,4.0,4.0,2.0,1.0,1.0
168447664.0,16,11.0,11.0,2.0,2.0,2.0
168448224.0,45,29.0,28.0,25.0,,
168448272.0,2,2.0,1.0,1.0,1.0,1.0
168448512.0,4,1.0,1.0,1.0,1.0,1.0
168448688.0,19,3.0,1.0,,,
168448944.0,81,49.0,45.0,17.0,17.0,17.0
168449056.0,3,3.0,3.0,1.0,1.0,
168450448.0,3,1.0,1.0,,,
168450528.0,8,,,,,
168450752.0,28,22.0,22.0,,,
168450800.0,46,22.0,22.0,22.0,22.0,22.0
168451904.0,11,5.0,1.0,1.0,1.0,1.0
168451920.0,777,484.0,102.0,101.0,96.0,96.0
168452080.0,80,1.0,1.0,1.0,,
168453200.0,10,,,,,
168453264.0,3,3.0,3.0,1.0,1.0,1.0
168453408.0,169,37.0,21.0,18.0,18.0,18.0
168453504.0,98,94.0,93.0,4.0,2.0,2.0
168454336.0,135,34.0,21.0,8.0,8.0,8.0
168455264.0,115,43.0,11.0,10.0,5.0,5.0
168455616.0,124,44.0,39.0,15.0,10.0,10.0
168455808.0,82,7.0,5.0,4.0,3.0,3.0
168456336.0,26,20.0,5.0,2.0,2.0,2.0
168456608.0,45,8.0,4.0,3.0,3.0,2.0
168456624.0,86,2.0,,,,
168456864.0,46,26.0,25.0,18.0,14.0,12.0
168456880.0,10,4.0,4.0,4.0,4.0,4.0
168456944.0,4,1.0,,,,
168457856.0,51,6.0,5.0,5.0,5.0,5.0
168457968.0,32,7.0,3.0,3.0,3.0,3.0
168457984.0,68,13.0,13.0,10.0,10.0,10.0
168458144.0,34,25.0,14.0,1.0,1.0,
168458224.0,3,1.0,,,,
168459024.0,50,20.0,19.0,19.0,16.0,15.0
168459168.0,127,45.0,43.0,42.0,38.0,22.0
168459248.0,128,111.0,92.0,40.0,37.0,31.0
168459408.0,13,2.0,2.0,2.0,,
168459456.0,2,,,,,
168459696.0,25,,,,,
168459744.0,17,1.0,,,,
168459808.0,1,1.0,1.0,,,
168460720.0,58,25.0,25.0,25.0,25.0,25.0
168460864.0,31,15.0,13.0,12.0,12.0,12.0
168460896.0,6,4.0,3.0,3.0,2.0,1.0
168460912.0,74,71.0,47.0,13.0,12.0,11.0
168460928.0,117,26.0,23.0,19.0,12.0,12.0
168461232.0,11,2.0,,,,
168461312.0,12,12.0,10.0,7.0,2.0,
168461952.0,132,128.0,120.0,25.0,24.0,24.0
168462832.0,36,32.0,31.0,31.0,11.0,11.0
168463040.0,220,52.0,21.0,4.0,4.0,4.0
168463168.0,20,10.0,10.0,9.0,2.0,2.0
168463504.0,26,8.0,8.0,8.0,8.0,8.0
168464560.0,150,57.0,53.0,53.0,51.0,51.0
168464736.0,21,6.0,5.0,5.0,5.0,5.0
168464864.0,18,3.0,3.0,3.0,,
168465856.0,24,17.0,17.0,17.0,17.0,17.0
168466080.0,10,,,,,
168466624.0,149,94.0,87.0,80.0,65.0,62.0
168466832.0,39,39.0,38.0,7.0,7.0,7.0
168467728.0,56,53.0,21.0,4.0,4.0,1.0
168467776.0,27,27.0,26.0,5.0,1.0,1.0
168467840.0,22,4.0,1.0,1.0,1.0,1.0
168467888.0,14,9.0,9.0,2.0,2.0,2.0
168468576.0,85,3.0,,,,
168468848.0,33,19.0,15.0,12.0,6.0,6.0
168469440.0,3,,,,,
168469968.0,51,38.0,27.0,27.0,25.0,25.0
168470144.0,5,1.0,1.0,,,
168470624.0,26,14.0,10.0,10.0,7.0,7.0
168470720.0,35,16.0,7.0,3.0,3.0,3.0
168470816.0,3,,,,,
168471200.0,168,10.0,7.0,5.0,5.0,5.0
168471488.0,279,88.0,88.0,30.0,,
168471696.0,76,12.0,12.0,,,
168472192.0,8,5.0,5.0,2.0,2.0,2.0
168472208.0,113,83.0,83.0,31.0,1.0,1.0
168473072.0,2,,,,,
168473568.0,27,7.0,7.0,7.0,7.0,7.0
168473888.0,27,25.0,4.0,4.0,1.0,
168473968.0,31,8.0,5.0,3.0,3.0,3.0
168474528.0,48,16.0,,,,
168475136.0,69,38.0,17.0,16.0,14.0,14.0
168475808.0,44,32.0,32.0,17.0,11.0,11.0
168476304.0,75,30.0,27.0,11.0,11.0,10.0
168476320.0,4,,,,,
168476352.0,17,3.0,1.0,,,
168476368.0,366,47.0,45.0,12.0,1.0,1.0
168477024.0,88,44.0,27.0,19.0,19.0,17.0
168477168.0,7,7.0,6.0,6.0,2.0,2.0
168477424.0,147,131.0,120.0,112.0,110.0,106.0
168477648.0,2,1.0,1.0,1.0,1.0,1.0
168478080.0,18,9.0,3.0,2.0,1.0,1.0
168478336.0,8,,,,,
168478832.0,2,,,,,
168479152.0,115,81.0,68.0,42.0,39.0,37.0
168479424.0,45,,,,,
168480080.0,46,30.0,24.0,17.0,12.0,9.0
168480160.0,4,1.0,1.0,1.0,1.0,1.0
168480272.0,97,15.0,11.0,11.0,11.0,10.0
168480288.0,37,,,,,
168480800.0,300,1.0,,,,
168481040.0,28,,,,,
168481056.0,85,21.0,15.0,15.0,15.0,14.0
168481296.0,25,3.0,3.0,,,
168481520.0,17,17.0,9.0,9.0,9.0,9.0
168481744.0,23,17.0,5.0,5.0,5.0,5.0
168481952.0,11,5.0,5.0,2.0,2.0,2.0
168482400.0,31,27.0,9.0,8.0,2.0,2.0
168483248.0,37,22.0,16.0,13.0,11.0,3.0
168483504.0,170,17.0,11.0,11.0,10.0,10.0
168483648.0,113,79.0,42.0,21.0,14.0,14.0
168483760.0,112,52.0,2.0,2.0,2.0,2.0
168484208.0,35,27.0,27.0,,,
168484480.0,228,34.0,20.0,20.0,19.0,19.0
168484656.0,77,77.0,76.0,75.0,75.0,75.0
168485248.0,1,,,,,
168485568.0,82,50.0,50.0,,,
168486096.0,83,1.0,1.0,,,
168486496.0,434,200.0,199.0,197.0,28.0,28.0
168486832.0,34,20.0,20.0,20.0,20.0,20.0
168487376.0,282,110.0,6.0,5.0,2.0,2.0
168487776.0,29,8.0,8.0,8.0,,
168488064.0,35,1.0,,,,
168488560.0,369,309.0,301.0,283.0,280.0,280.0
168488752.0,7,2.0,1.0,1.0,,
168489088.0,23,9.0,8.0,4.0,4.0,2.0
168489392.0,28,2.0,2.0,1.0,1.0,1.0
168489712.0,27,4.0,3.0,3.0,3.0,3.0
168489920.0,79,22.0,16.0,15.0,15.0,15.0
168490400.0,148,113.0,38.0,17.0,16.0,8.0
168490624.0,584,,,,,
168490816.0,102,12.0,12.0,8.0,8.0,8.0
168491008.0,458,452.0,256.0,48.0,47.0,47.0
