uid,freq_download_last_21_days,freq_download_last_14_days,freq_download_last_7_days,freq_download_last_3_days,freq_download_last_1_days
168519424.0,31,11.0,7.0,7.0,7.0
168519872.0,18,12.0,3.0,1.0,1.0
168519952.0,3,2.0,1.0,1.0,1.0
168520288.0,66,61.0,,,
168520416.0,3,2.0,2.0,2.0,2.0
168520432.0,15,,,,
168520640.0,17,14.0,7.0,7.0,7.0
168521040.0,3,3.0,1.0,,
168521408.0,6,2.0,2.0,2.0,2.0
168522048.0,12,3.0,,,
168522320.0,2,2.0,1.0,1.0,1.0
168522784.0,1,1.0,1.0,1.0,1.0
168522992.0,279,,,,
168523024.0,4,1.0,,,
168523120.0,6,5.0,5.0,5.0,5.0
168523296.0,11,8.0,5.0,5.0,5.0
168524944.0,61,45.0,42.0,38.0,37.0
168525584.0,1,1.0,1.0,1.0,1.0
168525744.0,47,22.0,21.0,7.0,7.0
168525760.0,19,19.0,5.0,3.0,3.0
168526400.0,19,,,,
168526752.0,18,13.0,13.0,13.0,13.0
168526832.0,1,1.0,1.0,1.0,
168527552.0,170,137.0,134.0,134.0,134.0
168527792.0,55,52.0,2.0,1.0,1.0
168528304.0,31,29.0,29.0,,
168528592.0,13,5.0,3.0,1.0,1.0
168528672.0,12,,,,
168529408.0,4,,,,
168529744.0,37,29.0,26.0,26.0,26.0
168529808.0,6,4.0,4.0,4.0,4.0
168531168.0,26,21.0,16.0,13.0,12.0
168531536.0,29,18.0,4.0,1.0,1.0
168532736.0,14,14.0,11.0,6.0,6.0
168533664.0,4,,,,
168534064.0,29,18.0,16.0,9.0,9.0
168534976.0,8,7.0,7.0,5.0,5.0
168535136.0,20,1.0,,,
168535440.0,46,31.0,31.0,26.0,26.0
168536448.0,17,11.0,10.0,10.0,10.0
168536704.0,2,,,,
168537008.0,58,56.0,56.0,56.0,56.0
168537088.0,16,15.0,15.0,15.0,15.0
168537312.0,1,1.0,1.0,1.0,1.0
168537424.0,70,70.0,66.0,66.0,66.0
168538256.0,74,51.0,30.0,26.0,26.0
168540016.0,2,2.0,2.0,,
168540224.0,11,6.0,3.0,,
168540464.0,10,9.0,5.0,2.0,2.0
168540944.0,8,7.0,7.0,4.0,3.0
168540960.0,47,47.0,19.0,,
168541264.0,21,9.0,,,
168541360.0,1,,,,
168542016.0,3,3.0,3.0,3.0,3.0
168542256.0,5,5.0,5.0,5.0,5.0
168542416.0,11,11.0,4.0,3.0,3.0
168542928.0,7,7.0,7.0,7.0,7.0
168543056.0,34,29.0,3.0,3.0,3.0
168543232.0,9,8.0,8.0,2.0,2.0
168543264.0,31,1.0,,,
168544064.0,18,2.0,1.0,1.0,1.0
168544224.0,29,29.0,5.0,4.0,4.0
168544592.0,3,2.0,,,
168544816.0,20,16.0,5.0,5.0,3.0
168544880.0,91,1.0,1.0,1.0,1.0
168545616.0,27,15.0,15.0,13.0,13.0
168545776.0,22,22.0,22.0,,
168545936.0,4,,,,
168545952.0,40,30.0,9.0,6.0,5.0
168547296.0,1,1.0,1.0,1.0,1.0
168547664.0,26,3.0,3.0,3.0,3.0
168548240.0,6,,,,
168548848.0,6,6.0,4.0,4.0,
168549072.0,1,1.0,1.0,1.0,1.0
168549152.0,1,1.0,,,
168549744.0,26,,,,
168550608.0,122,85.0,84.0,38.0,38.0
168553152.0,14,13.0,2.0,1.0,1.0
168553440.0,9,7.0,5.0,,
168553744.0,3,3.0,3.0,3.0,3.0
168554176.0,11,8.0,,,
168554656.0,3,2.0,1.0,1.0,1.0
168555840.0,27,27.0,27.0,24.0,24.0
168556272.0,1,1.0,1.0,1.0,1.0
168556496.0,10,10.0,9.0,,
168558240.0,4,2.0,2.0,2.0,
168558368.0,31,30.0,27.0,27.0,27.0
168558688.0,88,88.0,88.0,31.0,30.0
168559184.0,66,,,,
168559520.0,37,21.0,,,
168559584.0,34,30.0,30.0,,
168559904.0,1,,,,
168560656.0,6,6.0,,,
168561856.0,2,2.0,1.0,,
168562912.0,14,14.0,6.0,,
168563600.0,3,,,,
168563680.0,3,3.0,3.0,3.0,3.0
168563904.0,9,9.0,7.0,6.0,6.0
168563984.0,9,4.0,2.0,2.0,1.0
168564320.0,14,14.0,9.0,9.0,9.0
168564752.0,1,1.0,1.0,1.0,1.0
168567056.0,7,7.0,7.0,6.0,6.0
168568912.0,4,4.0,4.0,4.0,4.0
168569840.0,4,2.0,2.0,,
168570672.0,47,2.0,1.0,1.0,1.0
168570800.0,21,8.0,,,
168572320.0,1,1.0,1.0,1.0,1.0
168574048.0,16,11.0,9.0,9.0,8.0
168574128.0,2,2.0,2.0,2.0,2.0
168574288.0,1,1.0,1.0,1.0,
168574960.0,15,15.0,4.0,2.0,2.0
168578208.0,9,,,,
168578768.0,3,3.0,3.0,3.0,3.0
168579216.0,2,2.0,1.0,1.0,1.0
168579680.0,62,62.0,62.0,61.0,50.0
168580176.0,22,17.0,5.0,5.0,1.0
168580528.0,2,1.0,1.0,,
168580912.0,12,12.0,12.0,12.0,12.0
168581440.0,47,,,,
168581840.0,13,12.0,8.0,8.0,7.0
168582192.0,34,32.0,24.0,23.0,23.0
168582304.0,6,6.0,6.0,6.0,4.0
168582752.0,2,2.0,1.0,1.0,1.0
168583072.0,2,2.0,,,
168583680.0,3,3.0,2.0,,
168583712.0,4,4.0,1.0,1.0,1.0
168583888.0,99,98.0,43.0,42.0,42.0
168583952.0,7,5.0,5.0,5.0,5.0
168584048.0,11,9.0,9.0,9.0,9.0
168584224.0,2,1.0,,,
168584336.0,4,1.0,,,
168584704.0,27,27.0,,,
168584752.0,11,9.0,5.0,,
168584960.0,3,3.0,3.0,,
168585584.0,164,154.0,117.0,115.0,65.0
168585792.0,33,5.0,5.0,5.0,5.0
168585904.0,74,37.0,32.0,31.0,30.0
168587216.0,27,5.0,3.0,3.0,3.0
168587264.0,15,15.0,15.0,15.0,15.0
168587280.0,3,3.0,3.0,1.0,1.0
168587904.0,25,10.0,10.0,10.0,8.0
168588032.0,445,425.0,2.0,2.0,2.0
168588304.0,4,1.0,,,
168588960.0,7,3.0,2.0,1.0,1.0
168589376.0,17,17.0,17.0,17.0,17.0
168589488.0,9,9.0,9.0,2.0,2.0
168589840.0,28,23.0,19.0,11.0,11.0
168589856.0,4,,,,
168590016.0,6,4.0,,,
168591952.0,167,145.0,126.0,111.0,111.0
168592512.0,9,9.0,8.0,2.0,2.0
168592608.0,126,126.0,121.0,121.0,121.0
168594000.0,61,35.0,35.0,31.0,31.0
168595184.0,16,14.0,10.0,10.0,10.0
168596320.0,9,8.0,4.0,3.0,3.0
168597312.0,6,6.0,4.0,4.0,4.0
168598256.0,18,1.0,1.0,,
168599152.0,13,11.0,,,
168599312.0,24,14.0,14.0,14.0,14.0
168599568.0,4,3.0,2.0,2.0,2.0
168600224.0,17,,,,
168600304.0,10,8.0,5.0,5.0,5.0
168600576.0,18,18.0,,,
168601424.0,1,1.0,,,
168601520.0,6,6.0,6.0,6.0,
168601744.0,32,27.0,24.0,12.0,7.0
168602016.0,28,17.0,14.0,13.0,13.0
168602112.0,88,35.0,9.0,9.0,8.0
168602256.0,1,1.0,1.0,1.0,
168602608.0,2,1.0,1.0,1.0,1.0
168603168.0,142,141.0,111.0,109.0,109.0
168603536.0,2,2.0,2.0,1.0,
168604352.0,9,6.0,5.0,4.0,4.0
168605808.0,110,81.0,16.0,14.0,13.0
168606032.0,4,1.0,1.0,,
168606560.0,30,25.0,19.0,19.0,19.0
168606608.0,4,3.0,2.0,1.0,1.0
168606784.0,14,1.0,1.0,,
168607328.0,22,22.0,22.0,22.0,22.0
168607440.0,1,1.0,1.0,1.0,1.0
168607760.0,23,20.0,17.0,7.0,7.0
168608304.0,2,2.0,1.0,,
168608736.0,14,14.0,12.0,12.0,12.0
168609152.0,1,,,,
168610240.0,2,2.0,1.0,1.0,
168610304.0,10,10.0,10.0,10.0,8.0
168611328.0,8,8.0,8.0,8.0,8.0
168611456.0,9,2.0,,,
168611648.0,26,24.0,24.0,17.0,17.0
168612288.0,6,6.0,5.0,2.0,2.0
168612496.0,4,4.0,3.0,3.0,3.0
168612608.0,1,1.0,1.0,1.0,1.0
168612816.0,3,3.0,3.0,3.0,3.0
168613392.0,34,4.0,3.0,3.0,3.0
168614032.0,7,7.0,5.0,3.0,3.0
168614400.0,36,5.0,2.0,2.0,2.0
168615360.0,12,11.0,1.0,1.0,
168615424.0,114,113.0,113.0,113.0,113.0
168615520.0,1,1.0,1.0,,
168615968.0,3,2.0,2.0,2.0,2.0
168616096.0,4,4.0,3.0,3.0,
168616368.0,15,6.0,3.0,2.0,2.0
168616768.0,1,1.0,1.0,1.0,1.0
168618032.0,20,20.0,11.0,8.0,8.0
168618464.0,2,2.0,2.0,2.0,2.0
168618544.0,34,26.0,20.0,20.0,20.0
168618928.0,23,19.0,19.0,15.0,10.0
168619440.0,11,10.0,5.0,5.0,5.0
168619952.0,7,2.0,1.0,,
168620128.0,7,1.0,1.0,1.0,1.0
168621808.0,30,30.0,30.0,,
168622000.0,37,12.0,1.0,,
168622256.0,28,24.0,24.0,24.0,24.0
168623328.0,20,19.0,,,
168623360.0,2,1.0,1.0,1.0,1.0
168624048.0,1,1.0,1.0,1.0,1.0
168624288.0,6,6.0,6.0,6.0,6.0
168624672.0,13,7.0,4.0,1.0,1.0
168624832.0,22,2.0,,,
168625056.0,1,1.0,1.0,1.0,1.0
168625616.0,4,4.0,4.0,4.0,4.0
168626336.0,7,2.0,1.0,1.0,1.0
168627440.0,42,,,,
168627984.0,17,13.0,13.0,,
168628496.0,8,8.0,8.0,5.0,5.0
168628560.0,9,1.0,1.0,1.0,1.0
168628608.0,62,61.0,61.0,61.0,61.0
168629088.0,2,2.0,2.0,2.0,
168629200.0,49,44.0,43.0,34.0,34.0
168629376.0,4,4.0,4.0,4.0,2.0
168629952.0,50,50.0,50.0,50.0,50.0
168631072.0,30,,,,
168632032.0,4,4.0,4.0,4.0,4.0
168632096.0,19,15.0,10.0,,
168632224.0,14,13.0,12.0,12.0,6.0
168632304.0,3,,,,
168632528.0,1,1.0,1.0,1.0,1.0
168632688.0,4,4.0,3.0,3.0,2.0
168632976.0,10,6.0,2.0,2.0,2.0
168633216.0,7,5.0,1.0,1.0,1.0
168633472.0,3,1.0,1.0,1.0,1.0
168634928.0,1,,,,
168635168.0,49,49.0,34.0,34.0,34.0
168636032.0,161,19.0,18.0,18.0,14.0
168636544.0,31,21.0,2.0,1.0,1.0
168636752.0,51,51.0,51.0,51.0,51.0
168637488.0,10,8.0,5.0,5.0,4.0
168637552.0,3,3.0,3.0,2.0,2.0
168637568.0,10,4.0,2.0,2.0,2.0
168638000.0,6,6.0,,,
168638224.0,31,31.0,30.0,,
168638272.0,224,,,,
168638720.0,33,30.0,30.0,30.0,30.0
168638896.0,5,4.0,4.0,4.0,4.0
168639216.0,15,10.0,7.0,7.0,7.0
168639392.0,14,14.0,14.0,,
168639408.0,13,6.0,3.0,2.0,2.0
168639808.0,18,18.0,18.0,18.0,16.0
168640224.0,4,4.0,4.0,2.0,
168640736.0,5,5.0,,,
168641792.0,1,1.0,1.0,1.0,1.0
168642240.0,1,1.0,1.0,1.0,1.0
168642960.0,2,,,,
168643024.0,2,2.0,,,
168643168.0,22,22.0,,,
168643520.0,5,4.0,3.0,2.0,2.0
168644000.0,81,66.0,49.0,44.0,44.0
168644304.0,2,2.0,,,
168645168.0,4,4.0,4.0,4.0,4.0
168645584.0,28,,,,
168645648.0,104,103.0,40.0,36.0,36.0
168645712.0,9,6.0,4.0,2.0,2.0
168646080.0,10,10.0,,,
168646192.0,1,1.0,1.0,1.0,1.0
168646416.0,24,,,,
168646448.0,40,20.0,4.0,4.0,4.0
168646800.0,1,,,,
168646976.0,5,1.0,1.0,1.0,
168647200.0,8,6.0,5.0,5.0,5.0
168647568.0,47,34.0,32.0,32.0,32.0
168648160.0,1,1.0,1.0,1.0,1.0
168648240.0,1,,,,
168648256.0,4,4.0,,,
168648672.0,140,3.0,2.0,2.0,2.0
168648768.0,11,11.0,10.0,5.0,
168649216.0,43,19.0,8.0,6.0,5.0
168650032.0,20,11.0,6.0,5.0,5.0
168650064.0,1,1.0,,,
168650896.0,65,60.0,56.0,56.0,55.0
168650960.0,99,75.0,66.0,24.0,24.0
168651376.0,44,41.0,25.0,25.0,25.0
168651904.0,23,11.0,10.0,1.0,1.0
168652320.0,11,6.0,6.0,6.0,6.0
168653168.0,3,2.0,2.0,,
168653456.0,3,3.0,3.0,3.0,3.0
168654256.0,21,16.0,11.0,10.0,10.0
168654400.0,224,129.0,53.0,53.0,53.0
168654928.0,2,,,,
168655312.0,5,1.0,,,
168657664.0,3,2.0,1.0,1.0,1.0
168657968.0,10,1.0,,,
168660992.0,33,29.0,29.0,29.0,29.0
168661120.0,56,36.0,,,
168661616.0,25,25.0,,,
168662144.0,99,87.0,22.0,4.0,4.0
168662976.0,30,30.0,30.0,,
168663296.0,3,3.0,1.0,1.0,1.0
168663904.0,109,73.0,61.0,34.0,28.0
168664000.0,2,2.0,2.0,2.0,2.0
168664224.0,40,3.0,,,
168664576.0,30,1.0,1.0,1.0,1.0
168664656.0,13,13.0,3.0,3.0,3.0
168664896.0,160,152.0,31.0,30.0,27.0
168665632.0,4,2.0,2.0,2.0,2.0
168666432.0,3,3.0,3.0,3.0,3.0
168667072.0,57,57.0,57.0,30.0,30.0
168668656.0,30,,,,
168668832.0,1,1.0,,,
168668896.0,22,20.0,11.0,11.0,11.0
168668976.0,13,1.0,,,
168669344.0,20,9.0,7.0,3.0,3.0
168669904.0,4,4.0,1.0,1.0,1.0
168670096.0,3,3.0,3.0,3.0,3.0
168670272.0,27,10.0,6.0,6.0,5.0
168670816.0,18,15.0,13.0,5.0,5.0
168671184.0,7,6.0,1.0,1.0,1.0
168671232.0,19,5.0,3.0,3.0,3.0
168671376.0,1,1.0,1.0,1.0,1.0
168671744.0,6,6.0,4.0,1.0,
168671872.0,8,,,,
168672000.0,40,2.0,2.0,2.0,2.0
168672416.0,11,10.0,10.0,10.0,1.0
168672592.0,1,1.0,1.0,,
168672960.0,73,69.0,56.0,54.0,54.0
168673488.0,26,16.0,12.0,12.0,12.0
168673920.0,5,5.0,,,
168674288.0,30,30.0,,,
168675440.0,79,24.0,19.0,12.0,12.0
168675680.0,12,11.0,2.0,1.0,1.0
168676064.0,1,1.0,1.0,1.0,1.0
168678240.0,9,8.0,8.0,8.0,8.0
168678512.0,22,9.0,5.0,4.0,4.0
168678880.0,48,2.0,2.0,2.0,2.0
168679312.0,27,20.0,10.0,10.0,4.0
168679856.0,4,,,,
168680704.0,13,6.0,,,
168681072.0,5,5.0,5.0,5.0,5.0
168681168.0,5,5.0,4.0,4.0,1.0
168681360.0,5,5.0,,,
168682224.0,1,1.0,1.0,1.0,1.0
168682464.0,30,30.0,30.0,30.0,30.0
168683520.0,20,19.0,19.0,19.0,19.0
168683728.0,1,1.0,1.0,1.0,1.0
168683936.0,7,3.0,2.0,2.0,2.0
168684464.0,34,21.0,21.0,17.0,7.0
168684560.0,12,1.0,,,
168684736.0,6,1.0,,,
168684944.0,2,,,,
168685408.0,1,1.0,1.0,1.0,1.0
168685696.0,6,,,,
168685920.0,160,154.0,150.0,2.0,2.0
168685984.0,129,69.0,53.0,39.0,39.0
168686720.0,75,57.0,50.0,48.0,37.0
168687296.0,10,6.0,4.0,4.0,4.0
168687520.0,3,2.0,,,
168687904.0,47,37.0,37.0,22.0,22.0
168688320.0,4,3.0,3.0,2.0,2.0
168689136.0,26,14.0,12.0,4.0,4.0
168690064.0,4,3.0,3.0,2.0,2.0
168690080.0,8,8.0,4.0,4.0,3.0
168690160.0,43,43.0,13.0,13.0,13.0
168691952.0,70,44.0,38.0,38.0,38.0
168692224.0,2,2.0,2.0,2.0,2.0
168692688.0,5,4.0,1.0,,
168692720.0,2,2.0,2.0,,
168693152.0,6,6.0,5.0,,
168693472.0,37,26.0,10.0,5.0,5.0
168693600.0,2,,,,
168693616.0,9,8.0,3.0,2.0,2.0
168695072.0,5,4.0,4.0,4.0,3.0
168695136.0,22,22.0,22.0,22.0,22.0
168695184.0,8,8.0,6.0,6.0,6.0
168695504.0,2,1.0,,,
168695520.0,44,36.0,22.0,20.0,20.0
168696112.0,21,16.0,2.0,2.0,2.0
168696544.0,13,13.0,7.0,7.0,5.0
168697184.0,2,1.0,1.0,1.0,1.0
168698144.0,9,8.0,6.0,3.0,3.0
168698496.0,13,13.0,1.0,1.0,1.0
168698528.0,8,8.0,7.0,7.0,7.0
168699248.0,133,26.0,22.0,21.0,21.0
168699936.0,34,33.0,11.0,8.0,8.0
168700384.0,5,5.0,,,
168701248.0,13,10.0,10.0,10.0,10.0
168701568.0,19,16.0,4.0,2.0,
168702016.0,41,41.0,41.0,39.0,39.0
168702240.0,23,12.0,8.0,1.0,1.0
168703328.0,211,109.0,16.0,13.0,13.0
168703376.0,8,6.0,6.0,6.0,
168703552.0,2,1.0,1.0,1.0,1.0
168703680.0,143,121.0,91.0,91.0,91.0
168704176.0,1,,,,
168705296.0,6,5.0,5.0,1.0,1.0
168705328.0,55,51.0,47.0,47.0,47.0
168706400.0,171,169.0,25.0,17.0,17.0
168706656.0,46,39.0,13.0,7.0,1.0
168708112.0,2,2.0,1.0,,
168708352.0,15,15.0,15.0,3.0,3.0
168709056.0,22,,,,
168709280.0,2,2.0,2.0,2.0,2.0
168709760.0,16,,,,
168710048.0,2,2.0,2.0,2.0,2.0
168710656.0,6,2.0,,,
168710880.0,1,1.0,1.0,,
168711104.0,1,1.0,1.0,1.0,1.0
168711744.0,35,1.0,,,
168711856.0,9,8.0,6.0,6.0,6.0
168712096.0,4,3.0,2.0,1.0,1.0
168712880.0,9,9.0,9.0,9.0,9.0
168713584.0,21,20.0,15.0,15.0,13.0
168713904.0,37,35.0,35.0,17.0,17.0
168714016.0,8,7.0,7.0,,
168714048.0,928,846.0,250.0,249.0,224.0
168714416.0,3,1.0,1.0,1.0,1.0
168714464.0,13,9.0,6.0,4.0,2.0
168715616.0,1,,,,
168715760.0,4,4.0,4.0,,
168716288.0,24,23.0,3.0,2.0,2.0
168716320.0,102,100.0,7.0,3.0,2.0
168716688.0,137,105.0,1.0,1.0,1.0
168717024.0,31,26.0,,,
168717296.0,2,,,,
168717680.0,16,15.0,6.0,6.0,6.0
168718192.0,7,4.0,4.0,3.0,3.0
168718912.0,32,32.0,30.0,16.0,16.0
168719200.0,11,8.0,4.0,3.0,3.0
168720624.0,12,1.0,1.0,,
168721248.0,2,2.0,,,
168723264.0,1,,,,
168723504.0,15,15.0,1.0,1.0,1.0
168723536.0,3,3.0,1.0,1.0,1.0
168723904.0,19,4.0,,,
168724208.0,33,1.0,,,
168724688.0,59,31.0,15.0,11.0,9.0
168725120.0,13,2.0,2.0,2.0,1.0
168725440.0,60,60.0,60.0,60.0,60.0
168725456.0,4,4.0,,,
168726432.0,15,15.0,,,
168726736.0,4,3.0,3.0,3.0,3.0
168726928.0,2,,,,
168726960.0,2,,,,
168727696.0,18,6.0,4.0,4.0,3.0
168727984.0,69,28.0,24.0,16.0,14.0
168728096.0,30,30.0,30.0,30.0,30.0
168728144.0,5,5.0,5.0,4.0,4.0
168728192.0,49,39.0,35.0,10.0,9.0
168728240.0,16,14.0,12.0,12.0,10.0
168728320.0,3,3.0,3.0,3.0,1.0
168728336.0,88,52.0,48.0,44.0,35.0
168728976.0,4,3.0,3.0,3.0,3.0
168729392.0,56,49.0,48.0,48.0,47.0
168729440.0,59,32.0,25.0,25.0,24.0
168731360.0,19,18.0,17.0,14.0,14.0
168731392.0,91,91.0,37.0,21.0,18.0
168731664.0,5,5.0,5.0,5.0,5.0
168731712.0,2,1.0,,,
168731760.0,15,15.0,11.0,8.0,8.0
168732416.0,11,11.0,5.0,3.0,3.0
168732640.0,26,22.0,21.0,21.0,15.0
168733456.0,9,9.0,,,
168733808.0,45,45.0,45.0,4.0,4.0
168733904.0,1,1.0,1.0,1.0,1.0
168735392.0,25,5.0,5.0,2.0,2.0
168736112.0,6,2.0,2.0,2.0,2.0
168736240.0,1,1.0,1.0,1.0,1.0
168736848.0,149,7.0,7.0,7.0,7.0
168737120.0,35,28.0,7.0,1.0,1.0
168737936.0,4,3.0,2.0,1.0,1.0
168738608.0,12,1.0,1.0,,
168738848.0,19,5.0,5.0,4.0,4.0
168738928.0,8,3.0,,,
168739216.0,3,3.0,1.0,1.0,1.0
168739568.0,24,24.0,5.0,4.0,4.0
168740208.0,14,10.0,4.0,3.0,3.0
168741008.0,39,13.0,12.0,12.0,12.0
168741664.0,1,1.0,1.0,1.0,1.0
168742272.0,773,769.0,765.0,763.0,755.0
168742512.0,3,1.0,,,
168742688.0,1,1.0,1.0,1.0,1.0
168742720.0,4,4.0,4.0,4.0,4.0
168743008.0,1,,,,
168743408.0,24,18.0,8.0,7.0,7.0
168743584.0,93,57.0,51.0,49.0,34.0
168743760.0,5,2.0,2.0,1.0,1.0
168743920.0,4,3.0,3.0,3.0,
168744400.0,1,1.0,1.0,,
168744560.0,18,18.0,12.0,,
168744640.0,31,31.0,,,
168744960.0,44,39.0,37.0,37.0,37.0
168745152.0,5,3.0,3.0,3.0,3.0
168745760.0,1,,,,
168745888.0,23,9.0,9.0,8.0,8.0
168746112.0,9,5.0,4.0,4.0,4.0
168746160.0,4,,,,
168746208.0,12,8.0,7.0,2.0,2.0
168746688.0,23,6.0,5.0,5.0,4.0
168746896.0,40,10.0,6.0,6.0,6.0
168747344.0,26,25.0,19.0,15.0,15.0
168747824.0,69,44.0,13.0,13.0,12.0
168748912.0,1,1.0,1.0,1.0,1.0
168749040.0,55,52.0,,,
168749184.0,2,1.0,1.0,1.0,1.0
168749728.0,3,3.0,3.0,3.0,3.0
168750256.0,182,175.0,126.0,126.0,118.0
168751520.0,109,34.0,1.0,1.0,1.0
168751632.0,5,4.0,4.0,4.0,2.0
168752464.0,6,2.0,,,
168752768.0,16,10.0,10.0,10.0,10.0
168753328.0,7,7.0,6.0,5.0,3.0
168753952.0,16,16.0,1.0,,
168754288.0,32,18.0,8.0,3.0,3.0
168754864.0,2,,,,
168755856.0,2,1.0,1.0,1.0,1.0
168756192.0,39,32.0,25.0,21.0,21.0
168756560.0,78,67.0,67.0,53.0,53.0
168756880.0,5,4.0,1.0,1.0,
168757424.0,17,6.0,6.0,6.0,5.0
168757472.0,24,15.0,12.0,,
168757824.0,166,141.0,103.0,86.0,82.0
168758400.0,1,1.0,1.0,1.0,1.0
168758976.0,37,5.0,5.0,5.0,4.0
168759152.0,8,2.0,2.0,2.0,2.0
168759472.0,26,26.0,24.0,2.0,1.0
168759504.0,2,2.0,,,
168759520.0,39,35.0,29.0,29.0,27.0
168759728.0,10,,,,
168759968.0,15,15.0,15.0,15.0,15.0
168760624.0,6,2.0,2.0,,
168761440.0,8,8.0,8.0,8.0,6.0
168761840.0,18,7.0,7.0,3.0,3.0
168761856.0,11,11.0,10.0,9.0,7.0
168762192.0,22,9.0,8.0,4.0,2.0
168762528.0,4,4.0,4.0,2.0,2.0
168762688.0,3,3.0,3.0,3.0,3.0
168762816.0,6,6.0,6.0,6.0,4.0
168763328.0,18,16.0,15.0,15.0,15.0
168763360.0,3,2.0,2.0,2.0,1.0
168763536.0,14,9.0,8.0,7.0,7.0
168764352.0,8,8.0,8.0,7.0,7.0
168764512.0,2,2.0,,,
168764656.0,241,54.0,,,
168765248.0,5,,,,
168765904.0,7,1.0,,,
168765984.0,63,62.0,51.0,50.0,48.0
168766016.0,9,9.0,9.0,9.0,9.0
168766336.0,35,31.0,21.0,21.0,20.0
168766432.0,58,58.0,35.0,34.0,33.0
168766608.0,4,4.0,4.0,4.0,4.0
168766912.0,71,45.0,35.0,28.0,26.0
168767104.0,22,21.0,,,
168767632.0,96,75.0,2.0,,
168768480.0,121,75.0,74.0,73.0,72.0
168768528.0,4,4.0,4.0,,
168768800.0,20,11.0,8.0,6.0,
168768976.0,31,3.0,3.0,,
168769536.0,7,6.0,6.0,6.0,6.0
168769616.0,3,2.0,2.0,2.0,2.0
168770448.0,9,7.0,4.0,4.0,4.0
168770816.0,3,3.0,2.0,,
168770880.0,15,,,,
168771040.0,2,1.0,1.0,1.0,1.0
168771456.0,1,1.0,1.0,1.0,1.0
168771568.0,4,4.0,4.0,4.0,4.0
168772096.0,11,9.0,7.0,4.0,1.0
168772944.0,71,25.0,21.0,18.0,17.0
168773616.0,55,54.0,3.0,2.0,2.0
168773760.0,1,1.0,1.0,1.0,1.0
168774080.0,1,1.0,1.0,1.0,1.0
168774624.0,245,184.0,8.0,8.0,6.0
168774752.0,11,11.0,11.0,,
168774832.0,17,8.0,8.0,7.0,7.0
168775024.0,3,3.0,,,
168775072.0,37,37.0,26.0,26.0,26.0
168775728.0,77,76.0,75.0,45.0,16.0
168776192.0,58,45.0,38.0,26.0,19.0
168776592.0,9,8.0,8.0,7.0,7.0
168776608.0,25,25.0,7.0,,
168776672.0,15,6.0,1.0,1.0,1.0
168776816.0,28,7.0,2.0,1.0,
168777328.0,12,12.0,12.0,12.0,12.0
168777520.0,15,2.0,,,
168777920.0,67,1.0,,,
168778160.0,65,5.0,5.0,5.0,4.0
168778736.0,3,2.0,2.0,2.0,2.0
168778848.0,51,49.0,47.0,47.0,46.0
168778928.0,121,118.0,118.0,118.0,118.0
168779440.0,18,15.0,8.0,8.0,7.0
168779968.0,1,,,,
168781120.0,50,18.0,15.0,15.0,15.0
168781760.0,96,84.0,83.0,52.0,51.0
168781824.0,121,121.0,29.0,29.0,29.0
168782256.0,37,37.0,33.0,24.0,23.0
168782352.0,5,5.0,5.0,5.0,5.0
168782848.0,9,8.0,6.0,2.0,2.0
168783136.0,46,39.0,39.0,39.0,39.0
168783152.0,1,1.0,1.0,1.0,1.0
168783520.0,19,5.0,2.0,2.0,2.0
168785120.0,1,,,,
168785408.0,68,35.0,25.0,24.0,24.0
168785504.0,5,4.0,,,
168786016.0,21,7.0,,,
168786144.0,18,18.0,7.0,,
168786336.0,36,2.0,,,
168786752.0,53,52.0,1.0,,
168786784.0,11,11.0,11.0,10.0,10.0
168786944.0,141,140.0,103.0,102.0,102.0
168787392.0,176,133.0,133.0,127.0,127.0
168787600.0,2,,,,
168788720.0,22,22.0,11.0,6.0,
168788896.0,4,4.0,4.0,4.0,4.0
168789216.0,39,21.0,18.0,16.0,16.0
168789296.0,3,3.0,3.0,1.0,1.0
168789456.0,7,5.0,5.0,1.0,
168789792.0,2,,,,
168790896.0,3,3.0,2.0,2.0,2.0
168791088.0,1,,,,
168791296.0,70,4.0,4.0,,
168791424.0,6,,,,
168791456.0,1,1.0,1.0,1.0,1.0
168791920.0,6,1.0,1.0,,
168791952.0,365,199.0,148.0,147.0,147.0
168792208.0,25,4.0,3.0,,
168792656.0,70,70.0,69.0,69.0,66.0
168793312.0,72,72.0,,,
168793616.0,9,9.0,1.0,,
168793760.0,39,7.0,7.0,7.0,7.0
168794272.0,2,2.0,2.0,2.0,2.0
168794288.0,5,5.0,5.0,2.0,2.0
168794400.0,12,6.0,5.0,5.0,4.0
168794496.0,8,4.0,4.0,4.0,4.0
168795136.0,1,1.0,1.0,1.0,1.0
168795552.0,4,3.0,3.0,3.0,2.0
168795824.0,4,,,,
168796432.0,46,45.0,45.0,45.0,45.0
168796512.0,1,1.0,1.0,1.0,1.0
168796656.0,28,27.0,26.0,26.0,25.0
168797216.0,15,10.0,10.0,10.0,10.0
168797248.0,5,5.0,5.0,,
168797488.0,32,20.0,20.0,20.0,
168797568.0,1,1.0,,,
168797760.0,3,3.0,3.0,3.0,2.0
168798016.0,1,,,,
168798160.0,21,19.0,14.0,14.0,14.0
168798704.0,1,,,,
168798848.0,108,104.0,102.0,30.0,30.0
168799360.0,5,2.0,,,
168799536.0,5,5.0,1.0,,
