uid,freq_search_last_30_days,freq_search_last_21_days,freq_search_last_14_days,freq_search_last_7_days,freq_search_last_3_days,freq_search_last_1_days
167630448.0,4,4.0,4.0,4.0,4.0,4.0
167630928.0,65,2.0,,,,
167631040.0,5,5.0,5.0,5.0,5.0,5.0
167631072.0,18,5.0,5.0,3.0,3.0,3.0
167631088.0,44,37.0,36.0,34.0,34.0,34.0
167631328.0,4,3.0,3.0,3.0,3.0,3.0
167631344.0,1,1.0,1.0,1.0,1.0,1.0
167631712.0,27,26.0,16.0,16.0,4.0,4.0
167632080.0,44,17.0,16.0,15.0,5.0,5.0
167632128.0,4,4.0,4.0,4.0,3.0,3.0
167632192.0,9,,,,,
167632416.0,26,22.0,5.0,5.0,3.0,3.0
167632480.0,80,61.0,53.0,25.0,18.0,17.0
167632544.0,94,59.0,50.0,18.0,12.0,12.0
167633360.0,24,23.0,23.0,14.0,10.0,10.0
167633456.0,26,11.0,4.0,,,
167634272.0,7,2.0,2.0,,,
167634288.0,87,64.0,60.0,46.0,41.0,37.0
167634368.0,10,10.0,10.0,3.0,3.0,1.0
167634816.0,1,1.0,,,,
167635584.0,98,75.0,73.0,66.0,51.0,43.0
167635888.0,12,8.0,8.0,8.0,8.0,8.0
167636576.0,52,31.0,30.0,30.0,30.0,30.0
167636592.0,8,1.0,1.0,1.0,1.0,1.0
167636656.0,43,19.0,19.0,19.0,19.0,19.0
167637312.0,7,,,,,
167637872.0,43,24.0,17.0,8.0,8.0,8.0
167638176.0,23,23.0,16.0,16.0,12.0,6.0
167638288.0,30,22.0,15.0,9.0,4.0,4.0
167638496.0,49,48.0,18.0,14.0,11.0,11.0
167638800.0,40,36.0,32.0,28.0,17.0,17.0
167639312.0,10,1.0,1.0,,,
167639792.0,84,46.0,27.0,11.0,10.0,10.0
167639904.0,46,14.0,14.0,9.0,4.0,4.0
167640080.0,19,3.0,1.0,,,
167640160.0,9,9.0,4.0,4.0,4.0,4.0
167640208.0,3,2.0,,,,
167640720.0,36,29.0,29.0,28.0,21.0,17.0
167640736.0,43,23.0,22.0,17.0,14.0,14.0
167640960.0,30,13.0,8.0,8.0,1.0,1.0
167640976.0,110,97.0,82.0,35.0,14.0,14.0
167641264.0,10,3.0,3.0,3.0,3.0,3.0
167641296.0,129,93.0,86.0,68.0,65.0,60.0
167641632.0,86,62.0,57.0,46.0,22.0,13.0
167641856.0,260,208.0,114.0,65.0,51.0,50.0
167642160.0,78,61.0,39.0,26.0,13.0,12.0
167642272.0,141,71.0,67.0,66.0,66.0,66.0
167642352.0,23,13.0,12.0,11.0,4.0,4.0
167642864.0,96,80.0,77.0,12.0,12.0,12.0
167643024.0,60,31.0,3.0,3.0,,
167643328.0,89,64.0,43.0,37.0,32.0,32.0
167643488.0,26,23.0,1.0,1.0,1.0,1.0
167643776.0,34,29.0,29.0,27.0,27.0,24.0
167643808.0,32,15.0,15.0,10.0,1.0,1.0
167643888.0,27,17.0,15.0,15.0,10.0,10.0
167644080.0,91,44.0,14.0,14.0,10.0,9.0
167644128.0,18,16.0,5.0,5.0,2.0,2.0
167644720.0,139,2.0,,,,
167644880.0,45,34.0,31.0,27.0,27.0,27.0
167645008.0,82,73.0,52.0,49.0,47.0,47.0
167645200.0,47,46.0,45.0,36.0,31.0,30.0
167645360.0,211,150.0,95.0,55.0,42.0,41.0
167645552.0,19,6.0,3.0,3.0,2.0,2.0
167645840.0,62,54.0,44.0,12.0,12.0,9.0
167645920.0,4,2.0,2.0,,,
167646512.0,7,5.0,,,,
167647744.0,18,11.0,3.0,2.0,1.0,1.0
167648400.0,57,32.0,32.0,17.0,17.0,17.0
167648912.0,56,42.0,37.0,37.0,22.0,22.0
167649200.0,35,23.0,18.0,5.0,5.0,
167649360.0,2,,,,,
167649568.0,77,58.0,33.0,25.0,19.0,19.0
167649680.0,3,1.0,,,,
167649984.0,138,127.0,36.0,34.0,34.0,34.0
167650112.0,39,31.0,29.0,22.0,18.0,14.0
167650496.0,7,6.0,6.0,6.0,6.0,3.0
167651056.0,10,10.0,8.0,8.0,8.0,8.0
167651136.0,79,77.0,69.0,48.0,39.0,39.0
167651360.0,20,14.0,1.0,,,
167651632.0,26,17.0,10.0,7.0,5.0,4.0
167652496.0,63,31.0,28.0,15.0,13.0,12.0
167652528.0,7,7.0,7.0,,,
167652736.0,82,61.0,18.0,12.0,9.0,9.0
167653312.0,64,29.0,14.0,14.0,11.0,10.0
167654336.0,8,3.0,3.0,,,
167654352.0,44,38.0,32.0,19.0,12.0,12.0
167654576.0,10,6.0,6.0,6.0,6.0,6.0
167654656.0,18,18.0,18.0,1.0,1.0,
167654784.0,31,3.0,3.0,3.0,3.0,
167655040.0,115,104.0,64.0,57.0,30.0,30.0
167655312.0,85,48.0,23.0,16.0,15.0,15.0
167656128.0,18,13.0,13.0,4.0,4.0,4.0
167656192.0,36,11.0,7.0,,,
167656416.0,38,38.0,34.0,33.0,14.0,14.0
167656528.0,2,1.0,1.0,1.0,,
167656576.0,5,2.0,2.0,2.0,1.0,1.0
167656768.0,134,102.0,92.0,66.0,27.0,25.0
167657056.0,25,23.0,23.0,19.0,14.0,14.0
167657296.0,29,24.0,22.0,12.0,9.0,9.0
167657344.0,62,11.0,3.0,1.0,,
167657936.0,379,144.0,79.0,61.0,34.0,32.0
167658224.0,7,6.0,3.0,,,
167658400.0,27,15.0,15.0,14.0,14.0,14.0
167658576.0,78,10.0,6.0,6.0,3.0,2.0
167658912.0,49,20.0,16.0,12.0,4.0,4.0
167659456.0,20,10.0,7.0,6.0,6.0,6.0
167659632.0,50,23.0,22.0,10.0,10.0,10.0
167659792.0,133,94.0,70.0,38.0,19.0,19.0
167660240.0,43,24.0,24.0,23.0,21.0,21.0
167660752.0,100,75.0,35.0,25.0,8.0,8.0
167660832.0,94,76.0,41.0,30.0,13.0,13.0
167660976.0,33,18.0,13.0,3.0,2.0,2.0
167661264.0,15,8.0,6.0,5.0,5.0,5.0
167661440.0,154,128.0,112.0,102.0,100.0,99.0
167661616.0,26,23.0,20.0,2.0,2.0,2.0
167661664.0,179,81.0,72.0,21.0,14.0,13.0
167661728.0,29,20.0,20.0,5.0,5.0,3.0
167661776.0,19,14.0,11.0,6.0,6.0,6.0
167661856.0,3,1.0,1.0,1.0,1.0,1.0
167662048.0,55,39.0,19.0,16.0,16.0,14.0
167662320.0,151,112.0,75.0,62.0,35.0,34.0
167662336.0,168,94.0,69.0,41.0,28.0,25.0
167662464.0,8,,,,,
167662896.0,60,54.0,45.0,29.0,22.0,22.0
167662960.0,27,,,,,
167663104.0,60,26.0,15.0,8.0,7.0,7.0
167663888.0,19,18.0,7.0,4.0,4.0,4.0
167664224.0,59,50.0,41.0,38.0,20.0,20.0
167664688.0,48,15.0,15.0,11.0,11.0,11.0
167664752.0,45,37.0,25.0,21.0,17.0,17.0
167664848.0,62,53.0,23.0,13.0,8.0,8.0
167665040.0,36,29.0,14.0,11.0,9.0,9.0
167665264.0,2,,,,,
167665488.0,19,,,,,
167666032.0,46,21.0,15.0,11.0,7.0,7.0
167666752.0,447,283.0,254.0,98.0,40.0,35.0
167666832.0,9,,,,,
167666928.0,9,4.0,,,,
167667024.0,69,58.0,45.0,34.0,24.0,24.0
167667104.0,51,37.0,37.0,37.0,33.0,14.0
167668192.0,23,11.0,8.0,8.0,7.0,2.0
167668256.0,92,67.0,29.0,15.0,12.0,12.0
167668576.0,71,51.0,9.0,3.0,3.0,3.0
167669408.0,15,4.0,3.0,1.0,1.0,1.0
167669920.0,40,32.0,32.0,28.0,28.0,25.0
167670432.0,8,8.0,7.0,,,
167670768.0,46,34.0,33.0,25.0,15.0,15.0
167670912.0,9,5.0,5.0,5.0,5.0,5.0
167671104.0,221,155.0,41.0,,,
167671200.0,3,3.0,3.0,,,
167671248.0,192,186.0,148.0,116.0,83.0,83.0
167671584.0,25,17.0,14.0,13.0,13.0,13.0
167671760.0,14,9.0,9.0,7.0,7.0,7.0
167672128.0,33,26.0,22.0,19.0,19.0,12.0
167672736.0,110,66.0,53.0,25.0,16.0,13.0
167672848.0,97,85.0,81.0,25.0,17.0,13.0
167674208.0,56,45.0,33.0,22.0,20.0,20.0
167674704.0,43,30.0,30.0,9.0,9.0,9.0
167675152.0,39,30.0,17.0,13.0,1.0,
167675488.0,26,22.0,8.0,5.0,5.0,5.0
167675696.0,33,24.0,24.0,24.0,23.0,23.0
167676048.0,1,,,,,
167676112.0,35,29.0,26.0,3.0,3.0,3.0
167676176.0,80,68.0,22.0,21.0,19.0,19.0
167676784.0,11,11.0,10.0,3.0,3.0,3.0
167676976.0,11,,,,,
167677280.0,3,3.0,3.0,3.0,3.0,1.0
167677424.0,27,10.0,10.0,6.0,4.0,4.0
167677696.0,4,,,,,
167678144.0,2,1.0,1.0,,,
167678992.0,112,88.0,36.0,33.0,23.0,23.0
167679008.0,44,40.0,38.0,19.0,12.0,10.0
167679232.0,54,45.0,40.0,37.0,24.0,24.0
167679296.0,209,160.0,95.0,39.0,20.0,16.0
167679392.0,9,9.0,9.0,9.0,5.0,5.0
167679552.0,138,53.0,51.0,30.0,28.0,28.0
167679728.0,127,108.0,104.0,27.0,22.0,20.0
167680224.0,28,27.0,4.0,,,
167680416.0,10,3.0,,,,
167681072.0,16,11.0,11.0,9.0,9.0,9.0
167681200.0,880,603.0,315.0,311.0,305.0,305.0
167681504.0,27,6.0,6.0,2.0,,
167681648.0,176,97.0,92.0,87.0,84.0,72.0
167682896.0,22,15.0,15.0,,,
167683184.0,71,68.0,59.0,45.0,22.0,21.0
167683200.0,38,15.0,15.0,13.0,7.0,7.0
167683552.0,85,70.0,57.0,42.0,40.0,40.0
167683664.0,213,175.0,98.0,27.0,20.0,20.0
167683712.0,80,12.0,6.0,,,
167683728.0,59,42.0,17.0,9.0,9.0,9.0
167683760.0,52,37.0,37.0,35.0,21.0,10.0
167684624.0,142,79.0,63.0,43.0,24.0,24.0
167684784.0,25,22.0,8.0,1.0,1.0,1.0
167684992.0,108,74.0,44.0,22.0,22.0,22.0
167685040.0,46,26.0,19.0,7.0,7.0,7.0
167685360.0,145,82.0,65.0,56.0,53.0,50.0
167686080.0,53,45.0,37.0,34.0,20.0,18.0
167686512.0,3,1.0,1.0,1.0,,
167686768.0,19,9.0,7.0,3.0,3.0,3.0
167686896.0,6,3.0,3.0,3.0,2.0,2.0
167687328.0,114,88.0,12.0,4.0,4.0,4.0
167687408.0,9,9.0,9.0,9.0,8.0,8.0
167687776.0,20,3.0,3.0,,,
167687792.0,10,,,,,
167688304.0,2,,,,,
167688320.0,2,1.0,1.0,1.0,,
167688928.0,1,,,,,
167689024.0,17,17.0,17.0,17.0,17.0,17.0
167689760.0,77,77.0,73.0,72.0,,
167690208.0,35,32.0,29.0,22.0,22.0,19.0
167690896.0,11,6.0,3.0,,,
167691040.0,5,,,,,
167691424.0,80,53.0,27.0,10.0,9.0,9.0
167691440.0,78,46.0,46.0,35.0,5.0,5.0
167691872.0,37,12.0,12.0,6.0,6.0,6.0
167691888.0,1,,,,,
167691904.0,39,35.0,32.0,23.0,5.0,5.0
167691968.0,1076,15.0,,,,
167692160.0,23,1.0,1.0,,,
167692208.0,26,15.0,13.0,,,
167692528.0,5,,,,,
167692608.0,39,30.0,30.0,23.0,23.0,23.0
167693344.0,30,20.0,11.0,7.0,5.0,5.0
167693472.0,15,13.0,11.0,9.0,8.0,8.0
167693776.0,9,7.0,7.0,3.0,,
167694592.0,70,55.0,43.0,15.0,5.0,5.0
167695056.0,4,,,,,
167695840.0,81,31.0,28.0,15.0,9.0,8.0
167695920.0,40,31.0,31.0,15.0,11.0,8.0
167696064.0,4,4.0,3.0,2.0,2.0,2.0
167696144.0,404,259.0,182.0,137.0,132.0,131.0
167696352.0,4,3.0,2.0,2.0,2.0,2.0
167696976.0,15,15.0,8.0,,,
167698048.0,46,30.0,14.0,13.0,13.0,11.0
167698672.0,30,5.0,5.0,5.0,5.0,5.0
167699120.0,12,10.0,10.0,10.0,10.0,10.0
167699568.0,57,17.0,14.0,9.0,8.0,8.0
167700144.0,40,1.0,1.0,1.0,1.0,1.0
167700304.0,140,41.0,26.0,12.0,8.0,8.0
167700960.0,4,4.0,1.0,1.0,1.0,1.0
167701152.0,21,15.0,13.0,7.0,7.0,6.0
167701312.0,1,1.0,1.0,,,
167701424.0,134,88.0,40.0,14.0,6.0,6.0
167702048.0,42,37.0,37.0,35.0,35.0,35.0
167702480.0,31,21.0,17.0,10.0,10.0,10.0
167702832.0,16,12.0,12.0,8.0,,
167703360.0,205,184.0,159.0,130.0,95.0,92.0
167703440.0,5,5.0,,,,
167703600.0,5,,,,,
167703856.0,3,1.0,1.0,1.0,1.0,1.0
167704176.0,22,20.0,13.0,12.0,10.0,3.0
167704352.0,57,53.0,50.0,3.0,2.0,2.0
167704864.0,12,6.0,3.0,3.0,2.0,
167705392.0,1,1.0,1.0,1.0,1.0,1.0
167706128.0,3,1.0,,,,
167706384.0,178,136.0,132.0,75.0,67.0,61.0
167706608.0,66,21.0,7.0,7.0,6.0,5.0
167706656.0,4,,,,,
167707040.0,1,1.0,1.0,,,
167707296.0,56,37.0,27.0,24.0,24.0,24.0
167707328.0,23,15.0,14.0,4.0,4.0,4.0
167707424.0,86,69.0,52.0,48.0,24.0,23.0
167707552.0,43,28.0,25.0,19.0,16.0,14.0
167707776.0,33,4.0,3.0,3.0,1.0,1.0
167708176.0,60,48.0,33.0,32.0,27.0,26.0
167708304.0,41,10.0,10.0,4.0,3.0,3.0
167708544.0,1,1.0,,,,
167708832.0,63,53.0,43.0,26.0,24.0,23.0
167708880.0,55,,,,,
167709168.0,16,16.0,15.0,14.0,4.0,4.0
167709440.0,2,,,,,
167709856.0,55,38.0,1.0,1.0,,
167710464.0,92,19.0,8.0,6.0,1.0,1.0
167710496.0,90,67.0,67.0,50.0,50.0,48.0
167710832.0,24,1.0,,,,
167711072.0,145,74.0,43.0,16.0,10.0,9.0
167711712.0,3,3.0,3.0,3.0,3.0,3.0
167712064.0,58,44.0,42.0,32.0,30.0,24.0
167712960.0,11,5.0,5.0,3.0,3.0,3.0
167712976.0,38,8.0,5.0,4.0,2.0,1.0
167712992.0,28,16.0,14.0,10.0,9.0,8.0
167713808.0,6,2.0,2.0,2.0,,
167714160.0,33,33.0,33.0,5.0,2.0,2.0
167714672.0,17,15.0,13.0,3.0,,
167714752.0,26,19.0,19.0,19.0,19.0,1.0
167714992.0,2,2.0,,,,
167715648.0,10,2.0,2.0,,,
167715872.0,81,56.0,51.0,48.0,44.0,44.0
167716688.0,128,104.0,33.0,,,
167717264.0,52,31.0,26.0,11.0,10.0,10.0
167717776.0,12,7.0,6.0,6.0,6.0,6.0
167718064.0,86,28.0,28.0,3.0,,
167718240.0,34,21.0,2.0,2.0,2.0,2.0
167718464.0,63,26.0,26.0,24.0,24.0,2.0
167718624.0,102,76.0,49.0,34.0,33.0,33.0
167719248.0,53,41.0,41.0,9.0,5.0,4.0
167719600.0,43,36.0,7.0,7.0,7.0,7.0
167719616.0,47,17.0,17.0,,,
167719632.0,74,55.0,35.0,25.0,23.0,23.0
167719808.0,39,34.0,25.0,24.0,13.0,12.0
167719824.0,12,6.0,6.0,6.0,5.0,3.0
167719872.0,154,99.0,60.0,28.0,28.0,25.0
167719984.0,37,1.0,1.0,1.0,1.0,
167720192.0,6,4.0,4.0,3.0,,
167720992.0,7,4.0,4.0,,,
167721168.0,10,,,,,
167721760.0,172,120.0,114.0,108.0,107.0,105.0
167721792.0,2,2.0,2.0,,,
167721872.0,2,1.0,,,,
167721888.0,64,53.0,39.0,26.0,18.0,18.0
167722032.0,10,,,,,
167722384.0,11,5.0,1.0,,,
167722464.0,91,85.0,54.0,42.0,40.0,37.0
167722736.0,61,12.0,11.0,10.0,9.0,7.0
167722928.0,13,10.0,10.0,3.0,3.0,3.0
167723040.0,33,29.0,24.0,17.0,17.0,17.0
167723056.0,59,49.0,36.0,30.0,28.0,27.0
167723168.0,1,,,,,
167723280.0,89,89.0,,,,
167723344.0,49,49.0,41.0,13.0,2.0,2.0
167723536.0,5,2.0,2.0,,,
167724768.0,27,20.0,16.0,11.0,7.0,7.0
167724864.0,65,63.0,63.0,63.0,63.0,53.0
167725104.0,10,1.0,1.0,1.0,1.0,1.0
167725344.0,84,68.0,57.0,36.0,14.0,13.0
167726000.0,51,50.0,45.0,37.0,,
167726416.0,5,5.0,2.0,1.0,,
167726464.0,52,14.0,10.0,9.0,8.0,4.0
167727280.0,115,94.0,90.0,86.0,83.0,83.0
167727744.0,52,46.0,40.0,11.0,11.0,11.0
167727952.0,159,86.0,81.0,60.0,56.0,54.0
167728512.0,268,223.0,176.0,121.0,118.0,116.0
167728592.0,50,42.0,41.0,36.0,31.0,18.0
167728752.0,94,36.0,34.0,20.0,20.0,20.0
167729600.0,22,21.0,19.0,9.0,3.0,3.0
167729616.0,19,17.0,17.0,9.0,9.0,9.0
167729968.0,5,4.0,3.0,2.0,1.0,1.0
167730720.0,3,3.0,,,,
167730816.0,7,,,,,
167730880.0,117,92.0,90.0,74.0,69.0,67.0
167730960.0,10,9.0,6.0,5.0,5.0,5.0
167731232.0,34,10.0,8.0,8.0,7.0,7.0
167731296.0,72,68.0,32.0,12.0,3.0,3.0
167731488.0,3,3.0,3.0,3.0,3.0,3.0
167731744.0,18,15.0,,,,
167731776.0,21,9.0,9.0,1.0,1.0,1.0
167732256.0,91,72.0,66.0,42.0,42.0,39.0
167732656.0,16,16.0,16.0,16.0,8.0,8.0
167732768.0,3,3.0,2.0,2.0,2.0,2.0
167733680.0,67,36.0,20.0,2.0,2.0,2.0
167733776.0,149,29.0,,,,
167734512.0,12,8.0,8.0,8.0,,
167734576.0,63,39.0,22.0,22.0,22.0,22.0
167734800.0,89,63.0,59.0,54.0,46.0,46.0
167734992.0,76,66.0,50.0,41.0,24.0,23.0
167735456.0,29,20.0,20.0,9.0,8.0,8.0
167736176.0,51,2.0,,,,
167736224.0,5,1.0,,,,
167736736.0,5,1.0,1.0,,,
167737248.0,110,104.0,49.0,32.0,31.0,30.0
167737328.0,110,107.0,62.0,11.0,11.0,11.0
167737472.0,32,21.0,19.0,9.0,8.0,7.0
167738592.0,42,32.0,21.0,16.0,15.0,12.0
167738736.0,7,5.0,4.0,4.0,4.0,4.0
167739104.0,87,46.0,41.0,17.0,6.0,6.0
167739248.0,141,114.0,92.0,69.0,51.0,51.0
167739792.0,8,7.0,,,,
167740288.0,58,39.0,27.0,23.0,22.0,22.0
167740384.0,58,2.0,,,,
167740752.0,38,6.0,5.0,3.0,2.0,2.0
167740928.0,10,,,,,
167741152.0,28,28.0,28.0,28.0,28.0,28.0
167741648.0,65,57.0,48.0,41.0,29.0,27.0
167741824.0,1,1.0,1.0,1.0,1.0,
167742048.0,6,6.0,6.0,,,
167742192.0,36,26.0,26.0,18.0,17.0,17.0
167742240.0,268,138.0,100.0,57.0,21.0,19.0
167742512.0,61,38.0,9.0,8.0,8.0,8.0
167742912.0,108,106.0,96.0,95.0,29.0,29.0
167743072.0,10,6.0,,,,
167743088.0,1,1.0,1.0,1.0,1.0,1.0
167743328.0,117,96.0,60.0,49.0,32.0,26.0
167744000.0,13,13.0,9.0,4.0,2.0,2.0
167744016.0,72,54.0,33.0,26.0,25.0,16.0
167744032.0,72,59.0,58.0,31.0,29.0,29.0
167744464.0,26,14.0,14.0,4.0,,
167744768.0,15,,,,,
167745456.0,6,1.0,,,,
167745760.0,149,88.0,62.0,42.0,41.0,41.0
167746080.0,10,9.0,6.0,3.0,1.0,1.0
167746864.0,60,33.0,32.0,32.0,22.0,22.0
167746992.0,15,,,,,
167747040.0,8,3.0,3.0,1.0,1.0,
167747200.0,25,24.0,22.0,11.0,11.0,9.0
167747312.0,45,16.0,6.0,6.0,2.0,2.0
167747344.0,7,1.0,1.0,,,
167747552.0,35,28.0,14.0,13.0,7.0,7.0
167747568.0,28,17.0,17.0,17.0,17.0,17.0
167747696.0,7,7.0,7.0,5.0,5.0,5.0
167747744.0,14,13.0,12.0,3.0,1.0,1.0
167748176.0,110,64.0,55.0,14.0,10.0,10.0
167748512.0,100,32.0,15.0,3.0,3.0,3.0
167748768.0,88,62.0,33.0,31.0,14.0,14.0
167748880.0,7,7.0,6.0,2.0,2.0,2.0
167748928.0,57,15.0,15.0,12.0,11.0,11.0
167749024.0,2,1.0,1.0,,,
167749104.0,103,69.0,69.0,28.0,25.0,20.0
167749120.0,34,27.0,24.0,21.0,17.0,16.0
167749232.0,60,42.0,42.0,42.0,33.0,31.0
167749472.0,112,77.0,74.0,66.0,63.0,63.0
167749568.0,56,40.0,3.0,2.0,,
167749584.0,20,18.0,12.0,12.0,12.0,12.0
167749648.0,18,1.0,,,,
167749888.0,52,50.0,43.0,7.0,7.0,7.0
167750256.0,36,34.0,21.0,13.0,13.0,11.0
167750528.0,55,32.0,32.0,30.0,23.0,15.0
167750880.0,16,15.0,15.0,15.0,15.0,15.0
167751248.0,21,15.0,13.0,11.0,11.0,11.0
167751664.0,68,60.0,36.0,36.0,36.0,34.0
167752000.0,83,79.0,45.0,29.0,20.0,17.0
167752016.0,68,16.0,11.0,6.0,6.0,4.0
167752208.0,25,24.0,23.0,23.0,23.0,19.0
167752864.0,156,102.0,95.0,24.0,23.0,23.0
167752928.0,3,1.0,,,,
167753376.0,117,88.0,80.0,70.0,63.0,63.0
167753680.0,17,14.0,7.0,4.0,3.0,3.0
167753696.0,35,20.0,20.0,1.0,,
167754432.0,21,17.0,15.0,11.0,10.0,9.0
167754800.0,102,50.0,31.0,29.0,27.0,27.0
167755040.0,86,60.0,55.0,9.0,9.0,9.0
167755152.0,8,8.0,8.0,5.0,5.0,5.0
167755760.0,11,11.0,2.0,,,
167756016.0,39,24.0,15.0,9.0,7.0,7.0
167756448.0,12,1.0,1.0,1.0,,
167756912.0,6,4.0,4.0,,,
167757008.0,26,21.0,20.0,,,
167757264.0,79,20.0,15.0,15.0,14.0,14.0
167757312.0,61,54.0,48.0,7.0,7.0,6.0
167757472.0,24,9.0,8.0,7.0,7.0,7.0
167758384.0,86,16.0,7.0,,,
167758544.0,67,25.0,5.0,5.0,5.0,5.0
167759008.0,12,6.0,5.0,1.0,,
167759552.0,117,97.0,95.0,94.0,91.0,91.0
167759568.0,41,22.0,21.0,19.0,19.0,19.0
167759664.0,42,28.0,21.0,13.0,12.0,12.0
167759952.0,58,34.0,29.0,9.0,9.0,8.0
167760544.0,48,39.0,23.0,18.0,15.0,15.0
167760656.0,20,20.0,20.0,20.0,20.0,20.0
167760992.0,93,69.0,67.0,41.0,36.0,33.0
167762192.0,209,118.0,80.0,72.0,35.0,33.0
167762224.0,2,2.0,2.0,2.0,,
167762880.0,53,35.0,24.0,24.0,12.0,12.0
167763072.0,108,69.0,58.0,51.0,51.0,51.0
167763424.0,104,48.0,45.0,22.0,11.0,11.0
167763440.0,23,3.0,3.0,3.0,3.0,3.0
167763584.0,54,43.0,13.0,8.0,5.0,5.0
167765712.0,3,2.0,2.0,2.0,2.0,2.0
167766224.0,63,54.0,46.0,45.0,34.0,33.0
167766560.0,39,21.0,21.0,20.0,20.0,18.0
167766608.0,43,15.0,5.0,5.0,5.0,5.0
167767024.0,26,13.0,13.0,8.0,1.0,
167767120.0,12,6.0,2.0,,,
167767472.0,23,9.0,5.0,3.0,2.0,
167767936.0,53,49.0,9.0,8.0,8.0,8.0
167767968.0,4,1.0,,,,
167768064.0,16,10.0,5.0,4.0,4.0,3.0
167768368.0,3,,,,,
167768496.0,5,3.0,1.0,,,
167769056.0,27,7.0,5.0,5.0,5.0,5.0
167769440.0,6,3.0,3.0,,,
167770176.0,3,,,,,
167770848.0,40,35.0,30.0,28.0,28.0,27.0
167770912.0,4,4.0,4.0,,,
167771760.0,10,5.0,4.0,2.0,2.0,2.0
167771904.0,228,161.0,136.0,100.0,61.0,52.0
167772176.0,267,228.0,219.0,204.0,191.0,165.0
167772928.0,51,51.0,51.0,47.0,47.0,47.0
167773056.0,152,130.0,71.0,33.0,19.0,18.0
167773264.0,29,23.0,20.0,19.0,15.0,15.0
167773536.0,37,31.0,31.0,24.0,6.0,6.0
167773968.0,92,68.0,44.0,9.0,3.0,2.0
167774112.0,52,47.0,28.0,28.0,28.0,28.0
167774768.0,16,15.0,13.0,11.0,9.0,8.0
167774928.0,14,1.0,,,,
167775248.0,3,2.0,1.0,,,
167775616.0,55,44.0,44.0,28.0,22.0,17.0
167775856.0,80,63.0,35.0,26.0,22.0,18.0
167775920.0,14,5.0,4.0,2.0,2.0,2.0
167776048.0,44,28.0,2.0,1.0,1.0,1.0
167776224.0,90,89.0,80.0,61.0,50.0,50.0
167776304.0,66,45.0,20.0,4.0,4.0,4.0
167776640.0,34,21.0,21.0,21.0,17.0,9.0
167776656.0,498,294.0,189.0,105.0,76.0,59.0
167777040.0,80,76.0,63.0,57.0,57.0,57.0
167777424.0,8,7.0,4.0,4.0,,
167777440.0,180,176.0,168.0,167.0,165.0,165.0
167777792.0,127,70.0,47.0,44.0,41.0,36.0
167778368.0,53,46.0,46.0,33.0,33.0,32.0
167780144.0,14,13.0,9.0,4.0,4.0,4.0
167780288.0,74,66.0,42.0,23.0,9.0,8.0
167780336.0,5,4.0,4.0,1.0,,
167781040.0,123,85.0,72.0,42.0,24.0,22.0
167781168.0,154,146.0,119.0,92.0,74.0,74.0
167781632.0,25,1.0,,,,
167781680.0,71,32.0,8.0,1.0,,
167782592.0,50,19.0,11.0,3.0,3.0,3.0
167782704.0,22,22.0,17.0,10.0,10.0,10.0
167782720.0,33,9.0,9.0,9.0,9.0,9.0
167783104.0,103,83.0,60.0,50.0,37.0,37.0
167783488.0,42,38.0,27.0,12.0,5.0,2.0
167783744.0,56,27.0,21.0,13.0,11.0,11.0
167783776.0,16,10.0,5.0,5.0,5.0,5.0
167784272.0,30,28.0,28.0,28.0,28.0,28.0
167784400.0,139,97.0,91.0,23.0,23.0,22.0
167784608.0,23,13.0,10.0,10.0,10.0,8.0
167785072.0,3,1.0,,,,
167785104.0,896,516.0,416.0,328.0,194.0,162.0
167785136.0,199,185.0,177.0,168.0,88.0,85.0
167785600.0,69,43.0,36.0,28.0,23.0,19.0
167785648.0,38,12.0,,,,
167785904.0,266,204.0,73.0,27.0,26.0,26.0
167785952.0,10,10.0,10.0,10.0,10.0,10.0
167786112.0,8,,,,,
167786160.0,37,36.0,27.0,26.0,25.0,25.0
167786320.0,6,3.0,,,,
167786640.0,23,13.0,6.0,3.0,2.0,2.0
167787136.0,37,15.0,6.0,2.0,,
167787360.0,40,,,,,
167787888.0,20,19.0,19.0,,,
167787952.0,2,1.0,1.0,,,
167788992.0,105,102.0,90.0,53.0,44.0,40.0
167789616.0,5,,,,,
167789712.0,93,61.0,45.0,22.0,3.0,3.0
167790272.0,38,24.0,22.0,21.0,21.0,21.0
167790352.0,13,7.0,6.0,6.0,2.0,2.0
167790768.0,40,29.0,29.0,29.0,27.0,27.0
167790896.0,44,37.0,33.0,18.0,15.0,14.0
167790912.0,75,62.0,62.0,13.0,11.0,11.0
167791184.0,102,97.0,82.0,62.0,51.0,51.0
167791872.0,6,3.0,,,,
167792224.0,9,8.0,8.0,8.0,8.0,7.0
167792288.0,108,74.0,68.0,29.0,23.0,23.0
167792624.0,49,14.0,6.0,4.0,4.0,4.0
167792704.0,373,224.0,131.0,89.0,81.0,80.0
167792848.0,146,88.0,79.0,19.0,17.0,17.0
167793184.0,122,105.0,96.0,67.0,63.0,52.0
167793264.0,114,7.0,,,,
167793424.0,1,1.0,,,,
167793520.0,42,23.0,8.0,5.0,5.0,2.0
167793600.0,19,18.0,6.0,6.0,6.0,6.0
167793792.0,27,16.0,3.0,3.0,2.0,2.0
167793920.0,18,7.0,1.0,1.0,1.0,1.0
