uid,freq_search_last_21_days,freq_search_last_14_days,freq_search_last_7_days,freq_search_last_3_days,freq_search_last_1_days
168331376.0,6,6.0,2.0,2.0,2.0
168331440.0,16,13.0,6.0,2.0,2.0
168331920.0,4,4.0,3.0,,
168331936.0,64,55.0,49.0,18.0,18.0
168332048.0,64,48.0,29.0,27.0,27.0
168332816.0,65,53.0,51.0,44.0,44.0
168333008.0,120,110.0,109.0,106.0,106.0
168333040.0,210,198.0,191.0,191.0,187.0
168333136.0,6,6.0,5.0,,
168333472.0,75,48.0,42.0,39.0,39.0
168333776.0,57,50.0,29.0,29.0,29.0
168333936.0,132,118.0,107.0,81.0,65.0
168334064.0,27,25.0,24.0,19.0,19.0
168334256.0,155,139.0,137.0,18.0,15.0
168334912.0,13,5.0,4.0,4.0,4.0
168335152.0,66,64.0,62.0,62.0,62.0
168335216.0,108,99.0,78.0,67.0,67.0
168335920.0,24,22.0,20.0,20.0,20.0
168336656.0,8,,,,
168336768.0,51,39.0,,,
168336832.0,102,92.0,92.0,49.0,32.0
168336944.0,24,18.0,5.0,5.0,5.0
168337392.0,109,98.0,86.0,86.0,86.0
168338336.0,36,26.0,23.0,12.0,12.0
168338400.0,58,47.0,42.0,26.0,23.0
168338896.0,3,,,,
168339968.0,54,45.0,23.0,23.0,23.0
168340528.0,2,2.0,,,
168340560.0,38,34.0,14.0,13.0,13.0
168340672.0,185,129.0,105.0,79.0,79.0
168341248.0,65,50.0,50.0,50.0,50.0
168341680.0,3,3.0,2.0,1.0,1.0
168341856.0,49,41.0,17.0,17.0,17.0
168341872.0,3,3.0,1.0,1.0,1.0
168342960.0,19,18.0,11.0,,
168343408.0,27,21.0,19.0,11.0,6.0
168344112.0,8,4.0,3.0,3.0,3.0
168344640.0,4,1.0,,,
168344976.0,45,41.0,41.0,38.0,38.0
168345392.0,1,1.0,,,
168346112.0,33,20.0,14.0,12.0,12.0
168346192.0,23,17.0,14.0,8.0,6.0
168346512.0,93,82.0,55.0,53.0,47.0
168346896.0,104,83.0,63.0,63.0,61.0
168346944.0,80,79.0,65.0,65.0,50.0
168347600.0,72,65.0,52.0,41.0,41.0
168347840.0,6,,,,
168348272.0,11,11.0,11.0,11.0,10.0
168348656.0,59,24.0,23.0,5.0,
168348896.0,58,58.0,42.0,42.0,42.0
168349072.0,78,73.0,65.0,64.0,62.0
168350080.0,30,,,,
168350176.0,88,58.0,38.0,21.0,21.0
168350688.0,22,21.0,20.0,2.0,2.0
168350848.0,42,32.0,21.0,20.0,20.0
168351056.0,33,23.0,17.0,17.0,17.0
168351136.0,53,43.0,28.0,22.0,19.0
168351536.0,90,81.0,43.0,21.0,21.0
168351808.0,15,15.0,15.0,2.0,2.0
168351888.0,6,3.0,3.0,3.0,3.0
168351984.0,1,,,,
168352208.0,327,327.0,123.0,101.0,100.0
168352464.0,9,1.0,,,
168352496.0,88,47.0,40.0,13.0,13.0
168353136.0,77,67.0,58.0,48.0,46.0
168353184.0,109,59.0,56.0,47.0,47.0
168353312.0,48,30.0,3.0,2.0,2.0
168353360.0,1,1.0,,,
168353984.0,128,95.0,45.0,37.0,22.0
168354000.0,41,32.0,31.0,27.0,25.0
168354096.0,27,12.0,11.0,9.0,9.0
168354112.0,28,28.0,24.0,24.0,24.0
168354336.0,40,21.0,19.0,19.0,18.0
168354432.0,6,5.0,3.0,3.0,3.0
168354992.0,82,48.0,43.0,33.0,29.0
168355056.0,23,20.0,3.0,2.0,2.0
168355136.0,26,26.0,14.0,12.0,10.0
168355264.0,47,43.0,14.0,13.0,13.0
168355376.0,74,46.0,39.0,31.0,27.0
168355408.0,17,16.0,5.0,4.0,4.0
168355968.0,120,86.0,81.0,76.0,75.0
168356304.0,18,12.0,10.0,10.0,10.0
168356640.0,51,27.0,17.0,4.0,4.0
168356656.0,11,9.0,7.0,5.0,5.0
168356752.0,10,10.0,6.0,6.0,6.0
168356784.0,213,192.0,124.0,70.0,64.0
168357312.0,155,116.0,93.0,73.0,67.0
168357632.0,104,80.0,50.0,50.0,47.0
168358064.0,111,97.0,31.0,14.0,10.0
168358192.0,351,247.0,108.0,25.0,25.0
168358688.0,53,36.0,27.0,17.0,17.0
168358976.0,43,42.0,29.0,12.0,12.0
168358992.0,36,18.0,11.0,7.0,7.0
168359120.0,75,65.0,54.0,42.0,37.0
168359456.0,141,133.0,111.0,102.0,102.0
168359472.0,82,47.0,38.0,28.0,28.0
168359984.0,8,6.0,6.0,4.0,4.0
168360336.0,124,124.0,116.0,48.0,44.0
168360448.0,54,52.0,18.0,15.0,15.0
168361136.0,56,49.0,32.0,29.0,29.0
168361632.0,58,26.0,12.0,8.0,7.0
168362736.0,135,99.0,78.0,64.0,60.0
168363072.0,73,45.0,31.0,15.0,10.0
168363200.0,54,28.0,23.0,14.0,12.0
168363376.0,106,8.0,8.0,3.0,3.0
168363904.0,41,33.0,27.0,25.0,19.0
168364032.0,127,67.0,60.0,50.0,49.0
168364064.0,44,15.0,8.0,6.0,6.0
168364208.0,79,79.0,22.0,8.0,8.0
168364816.0,60,60.0,52.0,38.0,38.0
168364880.0,45,29.0,18.0,8.0,8.0
168365232.0,49,38.0,38.0,14.0,11.0
168365392.0,20,11.0,9.0,9.0,9.0
168366128.0,100,39.0,2.0,2.0,2.0
168366208.0,90,25.0,11.0,11.0,10.0
168367200.0,139,98.0,85.0,52.0,44.0
168367376.0,21,20.0,10.0,6.0,5.0
168367632.0,10,3.0,3.0,3.0,1.0
168367792.0,202,131.0,84.0,71.0,71.0
168367808.0,233,229.0,208.0,189.0,155.0
168367888.0,62,3.0,,,
168368688.0,39,26.0,25.0,25.0,25.0
168368944.0,17,17.0,,,
168369184.0,135,114.0,94.0,79.0,78.0
168369408.0,143,122.0,49.0,40.0,35.0
168369424.0,7,7.0,7.0,1.0,
168369568.0,25,11.0,8.0,8.0,8.0
168369680.0,28,6.0,6.0,3.0,3.0
168370000.0,47,33.0,25.0,17.0,17.0
168370896.0,10,9.0,8.0,7.0,7.0
168371520.0,68,62.0,45.0,34.0,34.0
168371568.0,18,11.0,11.0,1.0,1.0
168372192.0,17,5.0,5.0,5.0,5.0
168372208.0,34,6.0,6.0,6.0,6.0
168372512.0,2,2.0,2.0,2.0,2.0
168373168.0,6,1.0,,,
168373360.0,247,196.0,127.0,94.0,94.0
168373584.0,94,69.0,47.0,45.0,44.0
168374384.0,91,68.0,64.0,26.0,10.0
168374448.0,18,,,,
168374544.0,6,1.0,1.0,1.0,1.0
168374656.0,39,26.0,24.0,10.0,10.0
168374912.0,6,,,,
168374944.0,65,43.0,27.0,27.0,27.0
168375728.0,38,33.0,29.0,27.0,27.0
168375744.0,5,4.0,2.0,2.0,2.0
168375920.0,37,27.0,24.0,23.0,23.0
168375952.0,6,4.0,4.0,1.0,1.0
168376112.0,132,88.0,32.0,21.0,20.0
168376144.0,25,3.0,1.0,1.0,1.0
168376224.0,89,37.0,6.0,6.0,1.0
168376416.0,90,73.0,69.0,62.0,59.0
168376448.0,102,32.0,28.0,22.0,22.0
168376560.0,298,275.0,164.0,162.0,150.0
168376656.0,52,48.0,33.0,33.0,33.0
168376832.0,43,31.0,20.0,16.0,15.0
168376960.0,17,14.0,9.0,8.0,8.0
168377424.0,230,201.0,178.0,170.0,170.0
168377664.0,23,20.0,11.0,11.0,11.0
168377872.0,73,56.0,,,
168378240.0,75,39.0,33.0,32.0,32.0
168378288.0,17,15.0,13.0,13.0,13.0
168378576.0,8,2.0,2.0,1.0,1.0
168379136.0,49,18.0,16.0,6.0,6.0
168379216.0,35,18.0,8.0,7.0,7.0
168379280.0,11,6.0,1.0,1.0,1.0
168379472.0,6,,,,
168379744.0,120,63.0,28.0,10.0,4.0
168380000.0,8,,,,
168380016.0,70,48.0,26.0,18.0,18.0
168380496.0,13,6.0,6.0,4.0,4.0
168380544.0,146,145.0,140.0,139.0,139.0
168380592.0,13,9.0,2.0,2.0,2.0
168381664.0,16,13.0,10.0,7.0,7.0
168382208.0,65,48.0,42.0,25.0,21.0
168382384.0,182,117.0,21.0,17.0,15.0
168382512.0,10,6.0,6.0,5.0,5.0
168383088.0,68,49.0,39.0,35.0,34.0
168383760.0,17,10.0,3.0,,
168384032.0,68,53.0,32.0,25.0,19.0
168384608.0,5,,,,
168384928.0,6,5.0,5.0,5.0,4.0
168385296.0,26,14.0,1.0,,
168385312.0,112,86.0,67.0,66.0,59.0
168386688.0,27,18.0,6.0,6.0,6.0
168387200.0,188,122.0,99.0,73.0,73.0
168387232.0,141,101.0,51.0,29.0,25.0
168387520.0,45,29.0,24.0,23.0,20.0
168387664.0,14,10.0,4.0,,
168388240.0,79,57.0,46.0,36.0,36.0
168388960.0,52,39.0,39.0,22.0,18.0
168388976.0,43,35.0,18.0,18.0,16.0
168389072.0,24,18.0,18.0,12.0,12.0
168389184.0,86,86.0,86.0,86.0,86.0
168389312.0,67,67.0,46.0,,
168389456.0,173,116.0,95.0,79.0,76.0
168389936.0,98,58.0,48.0,24.0,17.0
168390880.0,2,1.0,,,
168391360.0,3,3.0,3.0,1.0,
168391472.0,115,107.0,81.0,56.0,53.0
168391968.0,20,14.0,1.0,1.0,1.0
168392224.0,7,5.0,5.0,5.0,5.0
168392368.0,61,34.0,29.0,29.0,29.0
168392624.0,118,105.0,102.0,92.0,92.0
168393424.0,15,12.0,6.0,2.0,2.0
168393584.0,79,62.0,48.0,37.0,36.0
168393808.0,16,4.0,,,
168394192.0,35,30.0,26.0,25.0,25.0
168394256.0,37,30.0,22.0,22.0,20.0
168394448.0,34,31.0,31.0,31.0,31.0
168394480.0,8,8.0,7.0,6.0,5.0
168395008.0,19,14.0,14.0,9.0,9.0
168395376.0,139,111.0,106.0,100.0,96.0
168396240.0,32,21.0,6.0,5.0,5.0
168396608.0,49,48.0,32.0,15.0,15.0
168397008.0,131,100.0,83.0,76.0,65.0
168397136.0,15,1.0,,,
168397216.0,4,1.0,1.0,1.0,
168397232.0,1,,,,
168397840.0,54,43.0,40.0,29.0,29.0
168397920.0,124,102.0,59.0,39.0,35.0
168398016.0,16,12.0,9.0,1.0,1.0
168398512.0,124,111.0,96.0,71.0,71.0
168398880.0,214,203.0,148.0,141.0,140.0
168399184.0,114,108.0,28.0,21.0,20.0
168399616.0,14,10.0,10.0,10.0,10.0
168399648.0,140,95.0,69.0,58.0,57.0
168399952.0,12,11.0,11.0,11.0,
168400672.0,36,18.0,7.0,2.0,2.0
168400720.0,115,95.0,57.0,43.0,38.0
168400752.0,8,8.0,8.0,8.0,8.0
168400768.0,27,25.0,11.0,9.0,8.0
168401808.0,72,64.0,52.0,48.0,36.0
168402752.0,27,10.0,2.0,2.0,2.0
168403488.0,11,1.0,1.0,1.0,
168403568.0,61,47.0,29.0,8.0,7.0
168403856.0,33,25.0,10.0,9.0,9.0
168404480.0,38,36.0,22.0,12.0,12.0
168404656.0,14,5.0,5.0,5.0,5.0
168404736.0,243,151.0,115.0,88.0,88.0
168405328.0,1,,,,
168405408.0,53,48.0,32.0,32.0,23.0
168405648.0,21,17.0,15.0,,
168405696.0,29,15.0,10.0,10.0,10.0
168405824.0,17,13.0,13.0,13.0,13.0
168405952.0,8,6.0,5.0,2.0,2.0
168406624.0,28,19.0,17.0,8.0,5.0
168406992.0,14,4.0,,,
168407040.0,70,70.0,56.0,56.0,54.0
168407280.0,84,70.0,53.0,36.0,31.0
168407632.0,30,9.0,7.0,5.0,5.0
168408368.0,127,104.0,86.0,78.0,78.0
168409216.0,62,53.0,41.0,38.0,33.0
168409584.0,15,8.0,8.0,5.0,5.0
168409744.0,26,26.0,7.0,7.0,7.0
168410624.0,69,39.0,34.0,29.0,28.0
168410800.0,27,18.0,14.0,14.0,14.0
168410992.0,15,14.0,11.0,11.0,11.0
168411600.0,3,3.0,1.0,1.0,1.0
168411712.0,70,57.0,52.0,52.0,51.0
168411760.0,21,21.0,11.0,11.0,11.0
168411792.0,16,16.0,7.0,5.0,5.0
168412272.0,54,40.0,36.0,36.0,36.0
168412416.0,12,8.0,2.0,2.0,2.0
168412720.0,32,17.0,14.0,13.0,13.0
168412848.0,11,4.0,3.0,2.0,2.0
168413120.0,7,7.0,5.0,5.0,2.0
168413168.0,34,29.0,23.0,22.0,22.0
168413408.0,11,7.0,5.0,5.0,5.0
168413504.0,116,72.0,58.0,51.0,49.0
168414080.0,79,76.0,67.0,40.0,33.0
168414624.0,140,96.0,66.0,57.0,45.0
168415488.0,8,6.0,3.0,,
168415792.0,33,21.0,,,
168416128.0,103,93.0,58.0,43.0,40.0
168416208.0,117,97.0,57.0,47.0,46.0
168416480.0,191,168.0,163.0,151.0,149.0
168417328.0,56,33.0,16.0,10.0,10.0
168417504.0,57,24.0,24.0,9.0,8.0
168418080.0,38,34.0,29.0,22.0,22.0
168418560.0,1,1.0,,,
168421216.0,73,50.0,26.0,22.0,22.0
168421264.0,18,15.0,15.0,15.0,14.0
168421776.0,91,55.0,31.0,26.0,26.0
168422656.0,141,134.0,114.0,108.0,102.0
168423056.0,223,113.0,113.0,113.0,113.0
168423888.0,10,6.0,6.0,2.0,2.0
168424320.0,2,2.0,2.0,,
168424352.0,20,11.0,11.0,4.0,4.0
168424768.0,54,12.0,9.0,9.0,9.0
168425328.0,19,,,,
168425696.0,41,24.0,19.0,19.0,18.0
168426032.0,17,,,,
168426656.0,41,19.0,19.0,19.0,16.0
168426800.0,134,114.0,60.0,37.0,36.0
168426896.0,35,31.0,21.0,20.0,15.0
168427088.0,5,4.0,3.0,3.0,3.0
168427344.0,134,90.0,87.0,87.0,84.0
168427824.0,49,32.0,27.0,24.0,23.0
168428272.0,158,84.0,56.0,56.0,54.0
168428704.0,79,21.0,2.0,1.0,
168428976.0,68,33.0,32.0,31.0,29.0
168429024.0,37,24.0,15.0,10.0,10.0
168429296.0,69,33.0,22.0,14.0,13.0
168429344.0,138,89.0,65.0,61.0,57.0
168429488.0,1,1.0,,,
168429616.0,273,172.0,144.0,109.0,102.0
168429936.0,57,50.0,45.0,37.0,34.0
168430544.0,43,34.0,24.0,24.0,24.0
168431056.0,4,4.0,1.0,,
168431264.0,67,53.0,39.0,30.0,30.0
168431600.0,105,89.0,65.0,56.0,53.0
168432240.0,66,57.0,50.0,44.0,43.0
168433248.0,20,19.0,16.0,16.0,16.0
168433296.0,13,3.0,,,
168433520.0,60,36.0,35.0,22.0,22.0
168433744.0,120,101.0,61.0,50.0,44.0
168433936.0,128,118.0,93.0,93.0,88.0
168434192.0,199,121.0,91.0,72.0,59.0
168434704.0,74,63.0,60.0,38.0,37.0
168434864.0,29,18.0,,,
168434880.0,27,26.0,26.0,26.0,26.0
168434896.0,76,20.0,15.0,15.0,15.0
168435024.0,2,,,,
168435424.0,18,14.0,10.0,9.0,7.0
168435680.0,15,12.0,11.0,8.0,8.0
168435696.0,2,2.0,2.0,2.0,2.0
168436128.0,24,22.0,22.0,21.0,19.0
168436320.0,4,3.0,3.0,3.0,3.0
168436992.0,46,28.0,19.0,16.0,16.0
168437104.0,12,12.0,12.0,12.0,10.0
168437120.0,74,45.0,42.0,39.0,38.0
168437440.0,39,38.0,38.0,38.0,37.0
168437616.0,19,18.0,5.0,3.0,3.0
168438224.0,4,4.0,4.0,4.0,4.0
168438368.0,10,,,,
168438400.0,45,31.0,26.0,18.0,18.0
168438416.0,15,,,,
168438560.0,94,75.0,57.0,51.0,51.0
168438656.0,18,3.0,,,
168438688.0,66,48.0,36.0,34.0,33.0
168438912.0,167,122.0,103.0,91.0,91.0
168439136.0,26,23.0,22.0,16.0,16.0
168439584.0,19,15.0,13.0,4.0,3.0
168439680.0,31,19.0,13.0,10.0,10.0
168439760.0,7,1.0,1.0,,
168440176.0,37,4.0,1.0,1.0,1.0
168440528.0,5,5.0,5.0,5.0,5.0
168440624.0,10,1.0,1.0,1.0,1.0
168440736.0,34,29.0,27.0,21.0,19.0
168440912.0,1,1.0,1.0,,
168440992.0,66,35.0,33.0,9.0,9.0
168441616.0,17,11.0,11.0,10.0,10.0
168442144.0,27,19.0,8.0,8.0,8.0
168442784.0,260,216.0,85.0,59.0,45.0
168443072.0,7,2.0,2.0,2.0,2.0
168443104.0,94,55.0,29.0,19.0,18.0
168443408.0,13,13.0,13.0,13.0,13.0
168443600.0,43,20.0,9.0,8.0,7.0
168443664.0,33,30.0,26.0,25.0,25.0
168443728.0,47,47.0,20.0,7.0,7.0
168443952.0,11,10.0,5.0,5.0,5.0
168444128.0,23,6.0,1.0,1.0,1.0
168444272.0,6,6.0,6.0,,
168444352.0,45,38.0,20.0,5.0,5.0
168446496.0,251,185.0,142.0,34.0,32.0
168446544.0,149,105.0,51.0,25.0,17.0
168447152.0,30,6.0,5.0,5.0,5.0
168447616.0,10,3.0,3.0,3.0,3.0
168447664.0,38,25.0,18.0,18.0,17.0
168448224.0,91,80.0,70.0,69.0,65.0
168448272.0,26,14.0,12.0,8.0,8.0
168448512.0,75,38.0,24.0,16.0,13.0
168448688.0,6,2.0,,,
168448944.0,69,50.0,30.0,23.0,23.0
168449056.0,3,3.0,1.0,1.0,
168450448.0,1,1.0,,,
168450480.0,18,18.0,6.0,2.0,2.0
168450528.0,14,14.0,11.0,2.0,2.0
168450752.0,61,43.0,38.0,38.0,36.0
168450896.0,13,6.0,6.0,6.0,6.0
168451312.0,12,12.0,12.0,12.0,12.0
168451376.0,61,49.0,38.0,34.0,34.0
168451904.0,37,19.0,18.0,11.0,10.0
168451920.0,45,38.0,26.0,19.0,19.0
168452080.0,14,12.0,7.0,2.0,2.0
168453200.0,1,,,,
168453264.0,3,3.0,,,
168453408.0,196,107.0,55.0,33.0,31.0
168453504.0,115,81.0,13.0,6.0,6.0
168454224.0,8,8.0,,,
168454336.0,187,123.0,71.0,67.0,65.0
168455264.0,91,76.0,60.0,46.0,38.0
168455616.0,81,70.0,31.0,25.0,25.0
168455808.0,121,95.0,59.0,46.0,35.0
168456336.0,52,18.0,8.0,5.0,4.0
168456608.0,47,39.0,37.0,37.0,35.0
168456624.0,4,,,,
168456864.0,26,26.0,12.0,11.0,7.0
168456880.0,11,11.0,11.0,11.0,11.0
168456944.0,18,15.0,9.0,1.0,
168457856.0,61,43.0,24.0,17.0,17.0
168457968.0,8,1.0,1.0,1.0,1.0
168457984.0,98,81.0,69.0,59.0,56.0
168458144.0,2,2.0,2.0,2.0,
168458224.0,21,4.0,,,
168459024.0,106,95.0,82.0,64.0,61.0
168459168.0,59,43.0,32.0,28.0,24.0
168459248.0,116,102.0,85.0,76.0,75.0
168459408.0,19,10.0,6.0,2.0,
168459456.0,2,2.0,,,
168459696.0,4,4.0,4.0,4.0,2.0
168459744.0,6,4.0,4.0,3.0,3.0
168460720.0,120,113.0,98.0,94.0,93.0
168460864.0,122,86.0,31.0,26.0,25.0
168460896.0,6,5.0,5.0,3.0,2.0
168460912.0,194,124.0,93.0,89.0,84.0
168460928.0,64,47.0,43.0,36.0,34.0
168461232.0,24,10.0,4.0,3.0,3.0
168461312.0,50,39.0,16.0,6.0,5.0
168461952.0,49,44.0,43.0,42.0,42.0
168462832.0,48,29.0,17.0,5.0,4.0
168463040.0,185,71.0,8.0,8.0,6.0
168463168.0,11,11.0,10.0,1.0,1.0
168463504.0,23,10.0,10.0,10.0,10.0
168464560.0,55,48.0,33.0,16.0,16.0
168464736.0,11,10.0,7.0,7.0,7.0
168464864.0,14,12.0,9.0,4.0,4.0
168465856.0,9,5.0,1.0,1.0,1.0
168466080.0,11,7.0,7.0,,
168466624.0,144,136.0,123.0,96.0,92.0
168466832.0,93,82.0,49.0,45.0,45.0
168467728.0,38,33.0,26.0,14.0,13.0
168467776.0,43,42.0,17.0,8.0,7.0
168467840.0,31,4.0,4.0,4.0,4.0
168467888.0,101,62.0,43.0,36.0,36.0
168468576.0,10,3.0,1.0,1.0,1.0
168468848.0,40,18.0,14.0,11.0,11.0
168469440.0,6,6.0,5.0,5.0,5.0
168469968.0,156,127.0,127.0,117.0,116.0
168470624.0,42,28.0,28.0,24.0,24.0
168470720.0,116,98.0,61.0,56.0,56.0
168470816.0,2,2.0,,,
168471200.0,50,36.0,28.0,28.0,28.0
168471488.0,79,74.0,29.0,24.0,24.0
168472192.0,9,8.0,4.0,4.0,3.0
168473072.0,4,4.0,4.0,4.0,4.0
168473568.0,34,33.0,24.0,19.0,19.0
168473888.0,100,38.0,14.0,9.0,4.0
168473968.0,12,9.0,7.0,3.0,3.0
168474528.0,29,9.0,,,
168475136.0,74,58.0,54.0,31.0,31.0
168475808.0,102,95.0,78.0,61.0,61.0
168476304.0,95,85.0,33.0,33.0,30.0
168476320.0,1,,,,
168476352.0,87,65.0,64.0,64.0,63.0
168476368.0,53,41.0,26.0,10.0,10.0
168477024.0,115,50.0,45.0,44.0,44.0
168477168.0,77,74.0,66.0,18.0,17.0
168477424.0,54,29.0,26.0,26.0,23.0
168477648.0,30,17.0,12.0,11.0,11.0
168478080.0,76,19.0,4.0,4.0,4.0
168478832.0,72,52.0,34.0,20.0,19.0
168479152.0,123,103.0,81.0,66.0,64.0
168479424.0,25,20.0,5.0,5.0,5.0
168479824.0,59,52.0,,,
168480080.0,16,15.0,14.0,6.0,6.0
168480272.0,240,194.0,194.0,189.0,188.0
168480288.0,2,,,,
168480800.0,3,1.0,1.0,,
168481040.0,11,11.0,11.0,11.0,11.0
168481056.0,34,24.0,24.0,22.0,22.0
168481296.0,31,25.0,20.0,20.0,20.0
168481520.0,54,33.0,28.0,15.0,15.0
168481744.0,85,62.0,53.0,51.0,51.0
168481952.0,15,15.0,5.0,5.0,5.0
168482128.0,12,12.0,12.0,5.0,5.0
168482400.0,33,18.0,18.0,8.0,8.0
168482864.0,37,33.0,28.0,25.0,23.0
168483248.0,33,32.0,24.0,18.0,16.0
168483504.0,59,29.0,28.0,20.0,20.0
168483760.0,109,67.0,67.0,65.0,65.0
168484208.0,2,2.0,,,
168484480.0,62,32.0,17.0,9.0,9.0
168484656.0,32,32.0,32.0,32.0,32.0
168485376.0,63,42.0,40.0,32.0,32.0
168485568.0,10,4.0,,,
168486096.0,80,51.0,38.0,20.0,12.0
168486496.0,57,54.0,47.0,30.0,29.0
168486832.0,66,63.0,61.0,61.0,61.0
168487376.0,35,16.0,11.0,7.0,7.0
168487776.0,8,5.0,4.0,4.0,4.0
168488064.0,16,9.0,9.0,4.0,4.0
168488560.0,271,244.0,125.0,116.0,116.0
168488752.0,41,34.0,30.0,5.0,5.0
168489088.0,32,23.0,20.0,19.0,5.0
168489216.0,42,,,,
168489392.0,21,14.0,8.0,8.0,8.0
168489712.0,18,13.0,11.0,8.0,8.0
168489920.0,58,48.0,34.0,31.0,26.0
168490400.0,87,46.0,41.0,37.0,18.0
168490624.0,2,2.0,2.0,2.0,2.0
168490816.0,38,26.0,18.0,17.0,17.0
168491008.0,166,165.0,46.0,42.0,42.0
168491088.0,161,139.0,75.0,67.0,66.0
168491312.0,51,35.0,31.0,24.0,19.0
168491520.0,52,47.0,41.0,30.0,30.0
168492064.0,41,31.0,29.0,28.0,24.0
168492624.0,52,41.0,18.0,18.0,18.0
168492656.0,16,8.0,3.0,3.0,2.0
168493056.0,24,16.0,14.0,14.0,13.0
168493696.0,19,19.0,4.0,4.0,4.0
168493728.0,17,17.0,17.0,,
168494496.0,46,41.0,27.0,20.0,18.0
168495216.0,60,56.0,39.0,26.0,24.0
168495232.0,45,32.0,30.0,30.0,29.0
168495648.0,55,55.0,18.0,18.0,18.0
168495728.0,50,39.0,35.0,18.0,18.0
168495920.0,16,15.0,14.0,14.0,
168496224.0,2,2.0,,,
168496688.0,126,97.0,89.0,72.0,71.0
168496944.0,5,1.0,1.0,,
168497440.0,179,167.0,79.0,73.0,67.0
168497776.0,59,47.0,31.0,25.0,14.0
168499120.0,79,39.0,21.0,20.0,20.0
168499216.0,77,72.0,52.0,23.0,22.0
168499344.0,19,5.0,2.0,2.0,2.0
168499536.0,27,14.0,14.0,14.0,14.0
168499584.0,31,31.0,23.0,15.0,15.0
168499616.0,27,23.0,13.0,12.0,11.0
168500992.0,44,38.0,27.0,23.0,23.0
168501040.0,27,18.0,14.0,12.0,10.0
168501216.0,57,52.0,29.0,13.0,13.0
168501520.0,82,72.0,58.0,22.0,22.0
168501840.0,82,75.0,43.0,27.0,26.0
168502688.0,105,98.0,50.0,48.0,48.0
168503120.0,35,30.0,28.0,20.0,18.0
168503840.0,18,4.0,3.0,3.0,3.0
168504112.0,183,162.0,139.0,113.0,109.0
168504128.0,11,10.0,7.0,4.0,4.0
168504752.0,134,72.0,48.0,36.0,35.0
168505408.0,7,5.0,2.0,,
168505488.0,42,29.0,22.0,20.0,15.0
168505872.0,17,4.0,2.0,2.0,2.0
168506048.0,211,140.0,82.0,68.0,68.0
168506368.0,14,13.0,1.0,1.0,1.0
168506384.0,7,6.0,2.0,,
168506832.0,28,26.0,20.0,11.0,11.0
168507648.0,45,34.0,11.0,11.0,10.0
168508176.0,2,1.0,1.0,1.0,1.0
168508240.0,157,146.0,103.0,100.0,100.0
168509952.0,18,18.0,18.0,18.0,18.0
168510080.0,47,29.0,21.0,16.0,13.0
168510192.0,69,69.0,58.0,58.0,58.0
168510448.0,20,9.0,,,
168510768.0,229,189.0,113.0,84.0,80.0
168510912.0,50,40.0,34.0,34.0,33.0
168511264.0,83,38.0,27.0,13.0,13.0
168511296.0,50,39.0,23.0,12.0,11.0
168511632.0,104,78.0,59.0,44.0,43.0
168511888.0,23,23.0,,,
168512048.0,47,17.0,15.0,12.0,11.0
168512800.0,4,2.0,,,
168512816.0,32,20.0,12.0,10.0,10.0
168513264.0,38,38.0,32.0,30.0,28.0
168513376.0,114,45.0,33.0,33.0,29.0
168513600.0,126,104.0,62.0,50.0,48.0
168513936.0,24,21.0,19.0,18.0,18.0
168514048.0,93,92.0,47.0,45.0,45.0
168514064.0,150,121.0,91.0,63.0,61.0
168514352.0,30,19.0,19.0,18.0,16.0
168514672.0,38,34.0,7.0,5.0,4.0
168514784.0,161,128.0,95.0,62.0,57.0
168514944.0,5,5.0,2.0,2.0,2.0
168515184.0,35,10.0,8.0,6.0,6.0
168515392.0,6,3.0,1.0,1.0,1.0
168515552.0,185,120.0,92.0,81.0,80.0
168515904.0,60,45.0,32.0,32.0,31.0
168516176.0,127,107.0,81.0,77.0,64.0
168516400.0,14,8.0,6.0,6.0,6.0
168516752.0,26,26.0,15.0,15.0,15.0
168516928.0,48,37.0,29.0,19.0,19.0
168517040.0,118,116.0,116.0,112.0,111.0
168517136.0,19,17.0,12.0,12.0,12.0
168517248.0,44,39.0,11.0,10.0,10.0
168517376.0,52,47.0,15.0,15.0,15.0
168517392.0,32,32.0,32.0,16.0,16.0
168517488.0,82,58.0,19.0,17.0,14.0
168517536.0,23,8.0,5.0,5.0,3.0
168518208.0,74,65.0,26.0,19.0,19.0
168518384.0,37,31.0,22.0,12.0,10.0
168518592.0,14,13.0,7.0,6.0,5.0
168518640.0,28,26.0,17.0,7.0,6.0
168518720.0,20,15.0,10.0,10.0,10.0
168518992.0,119,71.0,29.0,24.0,23.0
168519072.0,7,3.0,3.0,3.0,3.0
168519184.0,11,8.0,,,
168519248.0,22,18.0,12.0,9.0,1.0
168519424.0,71,33.0,18.0,13.0,13.0
168519872.0,70,52.0,14.0,6.0,6.0
168519952.0,26,23.0,17.0,16.0,14.0
168520288.0,100,87.0,37.0,31.0,30.0
168520416.0,4,3.0,3.0,2.0,2.0
168520432.0,1,,,,
168520640.0,88,81.0,40.0,39.0,39.0
168521040.0,8,7.0,4.0,,
168521408.0,123,95.0,23.0,4.0,3.0
168521888.0,42,39.0,18.0,10.0,10.0
168522048.0,15,8.0,2.0,1.0,1.0
168522064.0,33,22.0,3.0,2.0,2.0
168522320.0,1,1.0,,,
168522784.0,35,32.0,31.0,28.0,28.0
168522992.0,93,69.0,31.0,17.0,16.0
