uid,freq_play_last_21_days,avg_playtime_last_21_days,freq_play_last_14_days,avg_playtime_last_14_days,freq_play_last_7_days,avg_playtime_last_7_days,freq_play_last_3_days,avg_playtime_last_3_days,freq_play_last_1_days,avg_playtime_last_1_days,freq_search_last_21_days,freq_search_last_14_days,freq_search_last_7_days,freq_search_last_3_days,freq_search_last_1_days,freq_download_last_21_days,freq_download_last_14_days,freq_download_last_7_days,freq_download_last_3_days,freq_download_last_1_days,Churn
838955.0,5,209.4,2.0,210.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1901839.0,425,150.8352941176471,309.0,147.6278317152104,167.0,130.0119760479042,56.0,129.10714285714286,3.0,222.33333333333331,26.0,12.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
2163514.0,81,145.7407407407407,81.0,145.7407407407407,26.0,97.92307692307692,25.0,94.32,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2280694.0,10,117.8,7.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,5.0,5.0,5.0,1.0
2285308.0,21,96.90476190476191,20.0,95.6,19.0,99.0,11.0,107.8181818181818,11.0,107.8181818181818,5.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2380836.0,18,235187.16666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2468662.0,123,222.71544715447155,54.0,242.01851851851848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3414451.0,336,245.10714285714286,336.0,245.10714285714286,128.0,249.2265625,1.0,136.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3752046.0,35,69.48571428571428,22.0,84.36363636363636,6.0,56.0,3.0,83.0,0.0,0.0,14.0,12.0,8.0,6.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0
4334792.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4464683.0,83,228.39759036144582,7.0,258.14285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5597959.0,41,106.07317073170731,27.0,117.03703703703705,6.0,111.16666666666669,6.0,111.16666666666669,6.0,111.16666666666669,41.0,30.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
5767785.0,19,119.7894736842105,15.0,116.66666666666669,7.0,144.57142857142858,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7533076.0,79,120.48101265822784,67.0,123.2089552238806,20.0,137.6,19.0,135.31578947368422,4.0,198.0,18.0,13.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
7651934.0,3,197.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,149.0,149.0,59.0,0.0,1.0
7910960.0,826,52.10048426150121,810.0,49.004938271604935,750.0,37.37866666666667,530.0,26.426415094339625,14.0,214.14285714285717,32.0,29.0,12.0,6.0,6.0,7.0,7.0,6.0,4.0,3.0,0.0
8298686.0,25,57.84,25.0,57.84,25.0,57.84,25.0,57.84,0.0,0.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8304133.0,167,89.77245508982034,51.0,119.19607843137257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8712754.0,165,207.14545454545456,146.0,207.36301369863014,103.0,205.3203883495146,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8853855.0,110,143.6818181818182,98.0,152.3877551020408,98.0,152.3877551020408,62.0,212.06451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,0.0
10843908.0,789,247.1444866920152,450.0,274.41333333333336,291.0,276.27147766323026,107.0,279.98130841121497,43.0,260.16279069767444,40.0,40.0,39.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
10972120.0,47,132.3404255319149,19.0,227.94736842105263,9.0,245.44444444444446,9.0,245.44444444444446,5.0,227.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13033063.0,42,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13404618.0,645,235.34728682170544,399.0,240.2706766917293,359.0,238.25626740947075,213.0,235.18309859154925,2.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14780539.0,123,175.44715447154468,123.0,175.44715447154468,123.0,175.44715447154468,59.0,231.88135593220338,46.0,234.5,31.0,31.0,31.0,3.0,3.0,27.0,27.0,27.0,27.0,27.0,0.0
14916895.0,161,81.9503105590062,130.0,83.93846153846154,74.0,59.14864864864865,14.0,166.78571428571428,10.0,202.2,41.0,25.0,12.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0
17233676.0,43,27570.81395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17431044.0,12,166.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
17809416.0,160,79.53125,154.0,78.53246753246755,109.0,77.79816513761467,105.0,73.67619047619047,3.0,82.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18105916.0,10,187.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,97.0,97.0,97.0,97.0,4.0,4.0,4.0,4.0,4.0,0.0
18205710.0,94,0.0,94.0,0.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18671898.0,23,151.95652173913044,23.0,151.95652173913044,10.0,167.9,10.0,167.9,10.0,167.9,8.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
19391716.0,16,236.9375,16.0,236.9375,16.0,236.9375,2.0,165.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
20481284.0,296,1047.8952702702702,284.0,67.78521126760563,280.0,66.48214285714286,55.0,39.74545454545454,1.0,226.0,98.0,98.0,98.0,78.0,74.0,448.0,448.0,448.0,440.0,367.0,0.0
21916108.0,8,243.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22243200.0,180,134.9111111111111,107.0,124.99065420560748,42.0,107.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
22275356.0,105,179.29523809523806,27.0,236.66666666666663,27.0,236.66666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24065466.0,371,319.16711590296495,328.0,300.609756097561,262.0,240.73664122137401,172.0,142.69186046511632,30.0,380.9666666666666,0.0,0.0,0.0,0.0,0.0,41.0,41.0,37.0,22.0,2.0,0.0
24186124.0,243,84.7037037037037,145.0,86.82068965517243,32.0,91.59375,12.0,52.66666666666666,7.0,49.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25669104.0,23,101.69565217391305,17.0,63.235294117647065,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
25681272.0,11,187.1818181818182,7.0,184.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,0.0
25772056.0,164,92.3048780487805,52.0,81.86538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0
26780292.0,1281,173.32006245121002,1079.0,179.26876737720107,496.0,188.86693548387098,83.0,158.19277108433738,52.0,191.36538461538458,55.0,47.0,32.0,14.0,14.0,2.0,2.0,2.0,2.0,2.0,0.0
27442616.0,7,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27564760.0,587,30.98807495741056,11.0,149.63636363636363,3.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28055436.0,3,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28760308.0,1529,246.5938521909745,917.0,330.50708833151583,591.0,396.2808798646362,194.0,601.6907216494844,63.0,521.3333333333334,260.0,87.0,67.0,48.0,48.0,175.0,104.0,103.0,103.0,103.0,0.0
28885748.0,98,122.07142857142857,56.0,87.32142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30383288.0,352,143.30397727272728,179.0,174.1396648044693,65.0,210.43076923076924,21.0,256.2857142857143,2.0,250.5,47.0,30.0,29.0,24.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0
35550892.0,82,147.20731707317077,51.0,149.54901960784315,14.0,79.42857142857143,2.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,2.0,0.0
36259324.0,17,57.352941176470594,17.0,57.352941176470594,17.0,57.352941176470594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36567948.0,7,122.42857142857143,7.0,122.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37023940.0,27,62.37037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37796072.0,33,91.6969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
37997936.0,226,114.31858407079645,167.0,118.37724550898204,48.0,100.85416666666669,23.0,110.17391304347828,16.0,127.375,6.0,5.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0
38046424.0,16,312.375,16.0,312.375,15.0,311.6,0.0,0.0,0.0,0.0,5.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38379372.0,38,59.842105263157904,38.0,59.842105263157904,21.0,63.714285714285715,5.0,26.2,5.0,26.2,9.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
38951696.0,41,55.39024390243903,30.0,61.7,30.0,61.7,0.0,0.0,0.0,0.0,10.0,10.0,10.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,0.0
39236696.0,31,217.29032258064515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39560840.0,2145,212.91421911421912,1377.0,206.0472040668119,616.0,176.1785714285714,171.0,209.49122807017542,77.0,205.27272727272728,239.0,166.0,152.0,41.0,41.0,753.0,60.0,60.0,36.0,36.0,0.0
41163612.0,15,71.86666666666666,15.0,71.86666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
42125456.0,10,176.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43708832.0,875,220.49714285714282,567.0,220.86419753086417,258.0,222.6356589147287,153.0,224.1633986928105,0.0,0.0,32.0,27.0,22.0,21.0,19.0,12.0,10.0,8.0,8.0,8.0,0.0
44988340.0,112,278.7142857142857,92.0,246.2717391304348,39.0,223.51282051282055,39.0,223.51282051282055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45410760.0,76,60.118421052631575,76.0,60.118421052631575,36.0,49.111111111111114,19.0,56.26315789473684,0.0,0.0,11.0,11.0,3.0,2.0,2.0,11.0,11.0,3.0,2.0,1.0,0.0
45497188.0,27,216.59259259259255,6.0,146.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
45821436.0,48,17.770833333333332,48.0,17.770833333333332,20.0,6.05,1.0,121.0,1.0,121.0,12.0,12.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0
46466156.0,91,83.24175824175825,24.0,109.91666666666669,9.0,117.88888888888887,9.0,117.88888888888887,0.0,0.0,22.0,10.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
46472868.0,4,122.0,4.0,122.0,4.0,122.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
46569664.0,10,96.1,1.0,242.0,1.0,242.0,1.0,242.0,1.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46714360.0,441,155.6485260770975,262.0,175.62977099236642,76.0,142.18421052631578,75.0,143.33333333333334,75.0,143.33333333333334,19.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
46961956.0,138,250.6086956521739,138.0,250.6086956521739,65.0,266.03076923076924,40.0,267.65,19.0,221.5263157894737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47583184.0,7,133.42857142857142,7.0,133.42857142857142,7.0,133.42857142857142,7.0,133.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47787032.0,2,104.5,2.0,104.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48189612.0,2,110.5,2.0,110.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48354308.0,194,150.83505154639175,124.0,176.83064516129033,49.0,126.3877551020408,0.0,0.0,0.0,0.0,63.0,47.0,46.0,4.0,4.0,18.0,14.0,13.0,12.0,12.0,0.0
49423096.0,39,131.7948717948718,26.0,114.15384615384615,0.0,0.0,0.0,0.0,0.0,0.0,55.0,51.0,27.0,27.0,27.0,101.0,101.0,98.0,98.0,98.0,0.0
49851004.0,8,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49927924.0,6,71.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
50358720.0,52,162.88461538461542,47.0,168.36170212765958,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0
50554752.0,41,302.17073170731715,18.0,320.0,7.0,328.14285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51805468.0,95,2.726315789473684,93.0,2.78494623655914,89.0,0.2247191011235955,0.0,0.0,0.0,0.0,87.0,71.0,38.0,32.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
52867296.0,39,80.66666666666667,1.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52873996.0,359,318.30362116991637,352.0,323.56534090909093,161.0,629.0621118012422,0.0,0.0,0.0,0.0,48.0,48.0,34.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0
53278276.0,464,125.71767241379312,322.0,119.55900621118013,130.0,115.74615384615385,44.0,167.72727272727272,4.0,221.5,39.0,34.0,26.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
54048856.0,339,78.02654867256638,339.0,78.02654867256638,339.0,78.02654867256638,12.0,117.08333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54473760.0,404,200.46287128712868,394.0,200.4543147208122,223.0,203.20627802690586,162.0,202.98148148148152,37.0,240.51351351351352,34.0,34.0,25.0,25.0,25.0,2.0,2.0,2.0,2.0,2.0,0.0
57545228.0,30,171.86666666666667,5.0,207.8,1.0,61.0,1.0,61.0,1.0,61.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0
58566580.0,77,111.1038961038961,29.0,124.3103448275862,8.0,140.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59311044.0,94,117.92553191489358,91.0,116.2087912087912,30.0,104.83333333333331,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59554520.0,282,121.32978723404257,183.0,129.72677595628414,99.0,134.11111111111111,1.0,130.0,1.0,130.0,99.0,51.0,40.0,15.0,15.0,73.0,56.0,54.0,23.0,23.0,0.0
61282316.0,535,12255.26168224299,450.0,14538.62,202.0,496.0,15.0,184.33333333333331,0.0,0.0,42.0,23.0,16.0,9.0,9.0,40.0,25.0,13.0,3.0,3.0,0.0
61352192.0,5,85.8,5.0,85.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
61655108.0,9,63.111111111111114,3.0,33.666666666666664,2.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61739432.0,80,52.65,77.0,53.24675324675325,77.0,53.24675324675325,0.0,0.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,1.0
62242184.0,70,183.54285714285717,70.0,183.54285714285717,69.0,182.94202898550725,32.0,164.9375,0.0,0.0,13.0,13.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62781144.0,37,178.72972972972977,37.0,178.72972972972977,6.0,141.16666666666666,6.0,141.16666666666666,6.0,141.16666666666666,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
63495848.0,67,167.2089552238806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64365136.0,7,179.85714285714286,7.0,179.85714285714286,7.0,179.85714285714286,7.0,179.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65206748.0,3,38956.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0
65616528.0,250,997.148,136.0,1112.0220588235297,14.0,248.35714285714286,13.0,267.38461538461536,13.0,267.38461538461536,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0
66453500.0,441,224.0702947845805,278.0,230.363309352518,90.0,234.02222222222218,45.0,246.17777777777775,30.0,247.46666666666667,12.0,8.0,4.0,4.0,4.0,32.0,28.0,25.0,20.0,20.0,0.0
68240016.0,250,256.532,223.0,257.7309417040359,140.0,256.29285714285714,85.0,292.22352941176473,19.0,192.8947368421053,16.0,15.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68693864.0,469,96.63539445628996,273.0,79.65567765567765,149.0,41.711409395973156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,0.0
69294384.0,1,80.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69455376.0,18,212.0,18.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69584032.0,1,225.0,1.0,225.0,1.0,225.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
69970528.0,11,85.0,11.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
70484960.0,13,115.07692307692308,6.0,100.33333333333331,2.0,106.0,2.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72188256.0,30,204.46666666666667,1.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72254312.0,179,140.21229050279328,76.0,175.69736842105263,51.0,157.86274509803926,16.0,172.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73131504.0,435,78.20919540229885,435.0,78.20919540229885,435.0,78.20919540229885,0.0,0.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,121.0,121.0,121.0,0.0,0.0,1.0
73520912.0,212,208.2028301886793,201.0,208.4179104477612,62.0,180.0161290322581,20.0,199.75,8.0,190.5,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
73642752.0,6,249.16666666666663,6.0,249.16666666666663,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73831504.0,37,249.72972972972974,15.0,232.2,6.0,285.1666666666667,6.0,285.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74937016.0,115,186.93043478260867,70.0,186.87142857142857,40.0,199.375,3.0,180.33333333333331,0.0,0.0,15.0,14.0,13.0,13.0,13.0,6.0,6.0,5.0,5.0,5.0,0.0
75844624.0,3,175.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76031544.0,15,78.13333333333334,15.0,78.13333333333334,15.0,78.13333333333334,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77201232.0,51,212.39215686274508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77281184.0,285,75.39298245614034,208.0,68.10096153846153,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78708512.0,130,179.2,78.0,166.94871794871798,44.0,106.9318181818182,0.0,0.0,0.0,0.0,20.0,10.0,9.0,8.0,8.0,4.0,2.0,2.0,2.0,2.0,0.0
78964008.0,1965,2.2707379134860046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,58.0,58.0,58.0,0.0
79042096.0,1,137.0,1.0,137.0,1.0,137.0,1.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79899176.0,447,140669.01789709172,386.0,135706.66839378234,177.0,172539.96045197741,97.0,210991.60824742264,39.0,193120.53846153847,0.0,0.0,0.0,0.0,0.0,59.0,58.0,35.0,27.0,25.0,0.0
80032160.0,1,248079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80279552.0,111,134.0990990990991,105.0,127.42857142857143,64.0,153.71875,2.0,93.0,0.0,0.0,26.0,26.0,16.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
80457040.0,6,189.0,5.0,226.0,3.0,216.66666666666663,3.0,216.66666666666663,0.0,0.0,6.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
80681920.0,13,216.6923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82319576.0,67,327.8507462686568,67.0,327.8507462686568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82485712.0,1685,229.5442136498516,1401.0,227.97787294789435,716.0,216.14245810055863,407.0,202.2137592137592,134.0,221.38805970149255,36.0,24.0,17.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
82677432.0,359,155.29805013927574,235.0,175.2,163.0,165.24539877300614,72.0,169.15277777777774,39.0,178.66666666666663,61.0,31.0,8.0,7.0,6.0,31.0,8.0,5.0,4.0,4.0,0.0
82762840.0,97,453.55670103092797,82.0,490.52439024390236,78.0,500.2435897435897,2.0,395.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84562216.0,612,129.58169934640523,487.0,140.55646817248459,392.0,138.8826530612245,21.0,169.9047619047619,8.0,175.625,70.0,58.0,51.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
85571536.0,11,18.818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85918056.0,322,106.25465838509315,204.0,89.8235294117647,0.0,0.0,0.0,0.0,0.0,0.0,52.0,29.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,1.0
85934336.0,14,73.0,2.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86233544.0,22,184.3181818181818,11.0,239.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86766848.0,15,89.46666666666668,15.0,89.46666666666668,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87022944.0,2,26.0,2.0,26.0,2.0,26.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87686432.0,121,156.4297520661157,103.0,161.8543689320388,46.0,142.19565217391303,10.0,48.3,4.0,66.25,70.0,55.0,46.0,38.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
88444560.0,80,157.3875,40.0,153.675,36.0,161.44444444444446,25.0,131.32,0.0,0.0,6.0,3.0,3.0,1.0,0.0,5.0,3.0,3.0,2.0,0.0,1.0
