uid,freq_play_last_30_days,avg_playtime_last_30_days,freq_play_last_21_days,avg_playtime_last_21_days,freq_play_last_14_days,avg_playtime_last_14_days,freq_play_last_7_days,avg_playtime_last_7_days,freq_play_last_3_days,avg_playtime_last_3_days,freq_play_last_1_days,avg_playtime_last_1_days,freq_search_last_30_days,freq_search_last_21_days,freq_search_last_14_days,freq_search_last_7_days,freq_search_last_3_days,freq_search_last_1_days,freq_download_last_30_days,freq_download_last_21_days,freq_download_last_14_days,freq_download_last_7_days,freq_download_last_3_days,freq_download_last_1_days,last_search,last_download,Churn,last_play,device_ar,device_both,device_ip,precent
167775248,63.0,256.2857142857143,32.0,177.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,18.0,1,17,1,0,0,0.512996322383594
167775616,329.0,141.9817629179331,251.0,139.75697211155378,156.0,145.72435897435898,80.0,156.05,37.0,204.972972972973,22.0,167.3181818181818,55.0,44.0,44.0,28.0,22.0,17.0,71.0,66.0,22.0,19.0,18.0,17.0,2.0,2.0,0,1,0,1,0,0.5815579788642545
167775856,133.0,74.69924812030075,125.0,74.04,54.0,81.16666666666667,36.0,78.22222222222223,10.0,63.3,0.0,0.0,80.0,63.0,35.0,26.0,22.0,18.0,7.0,7.0,3.0,1.0,1.0,0.0,2.0,2.0,0,2,1,0,0,0.35123407505120285
167775920,167.0,155.24550898203591,119.0,161.07563025210084,74.0,175.55405405405406,2.0,30.5,1.0,45.0,1.0,45.0,14.0,5.0,4.0,2.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,0,1,1,0,0,0.739065036768217
167776048,1034.0,124.75522727272728,446.0,149.7979932735426,235.0,181.81702127659574,69.0,118.3623188405797,31.0,120.09677419354837,0.0,0.0,44.0,28.0,2.0,1.0,1.0,1.0,49.0,20.0,20.0,19.0,0.0,0.0,13.0,7.0,0,2,0,1,0,0.5160187362580851
167776224,76.0,114.42105263157896,69.0,110.40579710144928,55.0,111.07272727272728,31.0,134.77419354838707,0.0,0.0,0.0,0.0,90.0,89.0,80.0,61.0,50.0,50.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,24.0,0,5,1,0,0,0.5956572367970409
167776304,398.0,189.43718592964825,279.0,192.2078853046595,204.0,213.17647058823533,155.0,215.16129032258064,11.0,205.54545454545453,0.0,0.0,66.0,45.0,20.0,4.0,4.0,4.0,44.0,17.0,17.0,0.0,0.0,0.0,10.0,11.0,0,2,0,1,0,0.8065485200624113
167776640,130.0,143.87692307692308,93.0,103.76344086021506,87.0,107.26436781609196,87.0,107.26436781609196,30.0,47.36666666666667,0.0,0.0,34.0,21.0,21.0,21.0,17.0,9.0,36.0,36.0,17.0,17.0,17.0,17.0,3.0,18.0,0,3,1,0,0,0.5803474635163308
167776656,1907.0,158.39119035133714,1378.0,160.4245283018868,971.0,155.37693099897012,406.0,144.7807881773399,151.0,134.24503311258275,47.0,154.31914893617022,498.0,294.0,189.0,105.0,76.0,59.0,24.0,23.0,22.0,20.0,6.0,6.0,1.0,1.0,0,1,1,0,0,0.5819984438690445
167777040,324.0,157.5308641975309,281.0,153.33807829181498,123.0,175.5609756097561,0.0,0.0,0.0,0.0,0.0,0.0,80.0,76.0,63.0,57.0,57.0,57.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,22.0,0,8,1,0,0,0.6014762717175586
167777424,821.0,230.53471376370283,387.0,207.1395348837209,159.0,179.4150943396226,110.0,173.53636363636363,37.0,149.70270270270268,23.0,129.8695652173913,8.0,7.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,90.0,0,1,0,1,0,0.8983829220995238
167777440,690.0,254.031884057971,646.0,259.7894736842105,587.0,263.3185689948893,223.0,323.89686098654715,59.0,409.77966101694915,0.0,0.0,180.0,176.0,168.0,167.0,165.0,165.0,7.0,7.0,7.0,5.0,5.0,5.0,6.0,13.0,0,2,0,1,0,0.6414767780532236
167777792,1348.0,152.11605147240357,894.0,152.91185663903804,667.0,143.5232383808096,291.0,176.50859106529208,141.0,158.8439716312057,30.0,234.76666666666668,127.0,70.0,47.0,44.0,41.0,36.0,82.0,42.0,27.0,26.0,25.0,23.0,2.0,3.0,0,1,0,1,0,0.6416644531225048
167778368,248.0,192.69354838709683,103.0,156.15533980582526,48.0,93.70833333333331,1.0,155.0,1.0,155.0,0.0,0.0,53.0,46.0,46.0,33.0,33.0,32.0,46.0,46.0,46.0,2.0,2.0,2.0,3.0,9.0,0,3,0,1,0,0.8097235190782914
167779136,109.0,156.58715596330273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,1,25,0,1,0,0.5996335476733735
167780144,253.0,176.04743083003953,194.0,186.49484536082474,152.0,190.90789473684208,80.0,194.4125,50.0,182.62,24.0,126.95833333333331,14.0,13.0,9.0,4.0,4.0,4.0,12.0,11.0,9.0,0.0,0.0,0.0,11.0,11.0,0,1,0,1,0,0.6829812906536482
167780288,335.0,132.6089552238806,244.0,126.15163934426228,106.0,155.7924528301887,54.0,145.9814814814815,8.0,91.0,0.0,0.0,74.0,66.0,42.0,23.0,9.0,8.0,28.0,26.0,13.0,12.0,0.0,0.0,3.0,5.0,0,3,0,1,0,0.5531619844590555
167780336,143.0,140.4125874125874,101.0,128.95049504950495,33.0,23.272727272727273,4.0,43.25,0.0,0.0,0.0,0.0,5.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,1,7,1,0,0,0.6953138332366292
167781040,1146.0,226.978184991274,891.0,226.334455667789,707.0,229.6831683168317,322.0,231.5590062111801,163.0,231.95705521472397,49.0,220.85714285714286,123.0,85.0,72.0,42.0,24.0,22.0,15.0,15.0,15.0,8.0,8.0,8.0,1.0,8.0,0,1,1,0,0,0.8732771123523535
167781168,182.0,127.02747252747251,122.0,91.96721311475409,87.0,90.79310344827586,52.0,74.82692307692308,0.0,0.0,0.0,0.0,154.0,146.0,119.0,92.0,74.0,74.0,25.0,22.0,20.0,14.0,12.0,12.0,6.0,6.0,0,6,0,1,0,0.53715639162814
167781632,202.0,202.21287128712868,66.0,236.92424242424244,20.0,245.65,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,154.0,1.0,0.0,0.0,0.0,0.0,15.0,20.0,0,13,1,0,0,0.8048081980946443
167781680,304.0,71.13157894736842,146.0,40.767123287671225,6.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,32.0,8.0,1.0,0.0,0.0,34.0,15.0,1.0,0.0,0.0,0.0,5.0,8.0,1,8,1,0,0,0.32553626763741383
167782592,448.0,204.50669642857144,135.0,158.4148148148148,76.0,127.97368421052632,15.0,83.66666666666667,1.0,168.0,0.0,0.0,50.0,19.0,11.0,3.0,3.0,3.0,31.0,9.0,4.0,1.0,1.0,1.0,12.0,12.0,0,3,0,1,0,0.7803501642553633
167782704,455.0,195.32527472527474,402.0,193.15671641791042,275.0,216.87272727272727,94.0,218.0212765957447,8.0,221.75,0.0,0.0,22.0,22.0,17.0,10.0,10.0,10.0,233.0,194.0,133.0,61.0,61.0,61.0,12.0,13.0,0,2,1,0,0,0.7885548352005053
167782720,81.0,173.50617283950618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,9.0,9.0,9.0,9.0,9.0,11.0,9.0,9.0,9.0,9.0,9.0,24.0,27.0,0,25,1,0,0,0.709582954660204
167783104,309.0,113.89320388349516,229.0,122.31004366812228,186.0,93.06989247311829,149.0,95.3691275167785,64.0,124.5,63.0,123.36507936507937,103.0,83.0,60.0,50.0,37.0,37.0,65.0,34.0,24.0,18.0,18.0,18.0,1.0,1.0,0,1,1,0,0,0.4407548094596251
167783488,450.0,213.0733333333333,361.0,223.4709141274238,261.0,248.8697318007663,116.0,280.0862068965517,74.0,298.0135135135135,22.0,186.5909090909091,42.0,38.0,27.0,12.0,5.0,2.0,18.0,5.0,5.0,0.0,0.0,0.0,3.0,14.0,0,1,1,0,0,0.5235435598627338
167783744,937.0,193.7641408751334,552.0,203.40942028985503,267.0,207.86516853932582,138.0,204.2826086956522,58.0,203.6206896551724,30.0,176.7,56.0,27.0,21.0,13.0,11.0,11.0,7.0,5.0,4.0,3.0,3.0,3.0,1.0,13.0,0,1,1,0,0,0.813525554808339
167783776,313.0,101.90734824281151,249.0,113.39357429718876,108.0,99.03703703703705,2.0,251.0,0.0,0.0,0.0,0.0,16.0,10.0,5.0,5.0,5.0,5.0,308.0,278.0,240.0,30.0,30.0,30.0,16.0,11.0,0,6,1,0,0,0.4025921918124673
167784272,116.0,62.89655172413793,111.0,57.54054054054054,82.0,59.585365853658544,0.0,0.0,0.0,0.0,0.0,0.0,30.0,28.0,28.0,28.0,28.0,28.0,169.0,169.0,150.0,131.0,131.0,131.0,25.0,8.0,0,8,1,0,0,0.2600732600732601
167784400,1151.0,145.5933970460469,902.0,163.05543237250558,613.0,152.47960848287113,168.0,169.5,78.0,118.62820512820512,51.0,95.72549019607844,139.0,97.0,91.0,23.0,23.0,22.0,242.0,206.0,166.0,9.0,9.0,8.0,1.0,1.0,0,1,1,0,0,0.49549369505902463
167784608,588.0,247.78401360544217,435.0,250.9057471264368,123.0,246.69105691056907,8.0,152.625,3.0,121.0,0.0,0.0,23.0,13.0,10.0,10.0,10.0,8.0,14.0,12.0,12.0,12.0,12.0,12.0,2.0,22.0,0,2,0,1,0,0.9594597868217054
167785072,27.0,116.70370370370372,19.0,90.47368421052632,8.0,100.875,4.0,142.0,4.0,142.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,15.0,11.0,1,2,1,0,0,0.5664209958655402
167785104,1586.0,175.47982345523332,1057.0,175.05392620624409,751.0,173.8468708388815,404.0,156.68316831683168,176.0,163.3181818181818,42.0,162.26190476190476,896.0,516.0,416.0,328.0,194.0,162.0,57.0,40.0,19.0,15.0,11.0,2.0,1.0,2.0,0,1,1,0,0,0.6807255559935771
167785136,500.0,133.968,258.0,113.23255813953487,220.0,111.99545454545456,148.0,68.29054054054055,12.0,91.91666666666669,11.0,86.18181818181819,199.0,185.0,177.0,168.0,88.0,85.0,137.0,133.0,127.0,122.0,48.0,48.0,1.0,1.0,0,1,0,1,0,0.5992530728298557
167785600,694.0,150.87608069164264,314.0,233.3694267515924,199.0,233.36683417085428,130.0,253.23076923076923,99.0,274.06060606060606,10.0,378.1,69.0,43.0,36.0,28.0,23.0,19.0,29.0,20.0,16.0,12.0,10.0,9.0,1.0,1.0,0,1,1,0,0,0.46464591420115864
167785648,197.0,136.85786802030458,127.0,122.55905511811024,6.0,111.5,3.0,124.66666666666669,2.0,96.0,0.0,0.0,38.0,12.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,17.0,20.0,0,3,0,1,0,0.5898887610280016
167785904,1464.0,113.26571038251366,1148.0,97.53135888501744,489.0,100.78118609406953,73.0,115.91780821917808,8.0,158.625,3.0,191.0,266.0,204.0,73.0,27.0,26.0,26.0,101.0,70.0,22.0,4.0,4.0,4.0,5.0,11.0,0,1,1,0,0,0.2887418898352602
167785952,78.0,302.20512820512823,12.0,233.58333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,90.0,0,17,1,0,0,0.5559185725056547
167786112,139.0,239.49640287769782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,1,27,1,0,0,0.9922115612414121
167786160,201.0,195.91542288557213,194.0,196.91237113402062,156.0,208.16025641025644,49.0,205.7142857142857,26.0,237.15384615384616,26.0,237.15384615384616,37.0,36.0,27.0,26.0,25.0,25.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,12.0,0,1,1,0,0,0.8278849066128219
167786320,26.0,154.30769230769232,13.0,94.69230769230771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,15.0,15.0,1,15,0,1,0,0.6778171988511573
167786640,332.0,166.09337349397592,242.0,158.400826446281,96.0,155.26041666666666,16.0,158.375,5.0,236.8,0.0,0.0,23.0,13.0,6.0,3.0,2.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,7.0,15.0,0,3,0,1,0,0.7689986282578876
167787136,395.0,229.92151898734176,213.0,223.86384976525818,154.0,219.1818181818182,15.0,237.06666666666663,0.0,0.0,0.0,0.0,37.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,90.0,1,7,0,1,0,0.8517528557762648
167787360,193.0,220.99481865284974,3.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,90.0,1,20,1,0,0,0.3607301893179865
167787552,81.0,213.86419753086417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,25.0,1,23,1,0,0,0.9597229916897507
167787888,297.0,193.979797979798,214.0,180.20560747663552,187.0,174.0909090909091,47.0,141.7872340425532,28.0,162.60714285714286,0.0,0.0,20.0,19.0,19.0,0.0,0.0,0.0,19.0,18.0,18.0,1.0,1.0,1.0,8.0,8.0,0,2,0,1,0,0.7640484605052099
167787952,89.0,208.47191011235958,19.0,179.05263157894737,10.0,189.0,6.0,208.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,90.0,1,6,1,0,0,0.7821708825352667
167788992,1248.0,202.64583333333331,856.0,208.7698598130841,628.0,211.6146496815287,329.0,219.9726443768997,106.0,245.4811320754717,53.0,241.20754716981133,105.0,102.0,90.0,53.0,44.0,40.0,26.0,26.0,20.0,11.0,11.0,11.0,1.0,8.0,0,1,0,1,0,0.8177924901063375
167789616,166.0,140.2289156626506,98.0,149.07142857142858,55.0,137.47272727272727,29.0,124.03448275862068,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,90.0,0,4,1,0,0,0.5943475043563364
167789712,771.0,172.3579766536965,602.0,165.7707641196013,516.0,161.44961240310082,214.0,160.411214953271,73.0,192.91780821917808,55.0,232.43636363636364,93.0,61.0,45.0,22.0,3.0,3.0,9.0,9.0,9.0,2.0,0.0,0.0,5.0,7.0,0,1,0,1,0,0.5908800866048521
167790272,497.0,227.1227364185111,320.0,227.3125,131.0,228.01526717557246,57.0,226.0877192982456,7.0,185.57142857142856,6.0,216.0,38.0,24.0,22.0,21.0,21.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,0,1,1,0,0,0.8504195658016545
167790352,1704.0,29.66138497652582,1562.0,15.676696542893724,50.0,205.44,13.0,102.07692307692308,0.0,0.0,0.0,0.0,13.0,7.0,6.0,6.0,2.0,2.0,14.0,3.0,3.0,3.0,3.0,3.0,4.0,28.0,0,4,1,0,0,0.7869914563164904
167790768,85.0,167.48235294117646,26.0,138.4230769230769,14.0,135.28571428571428,13.0,130.9230769230769,2.0,233.5,1.0,171.0,40.0,29.0,29.0,29.0,27.0,27.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,6.0,0,1,1,0,0,0.695306893747309
167790896,599.0,202.16360601001668,474.0,201.84810126582283,365.0,204.8054794520548,224.0,222.29017857142856,180.0,231.77777777777774,73.0,230.08219178082192,44.0,37.0,33.0,18.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,0,1,1,0,0,0.8157163943859298
167790912,152.0,118.98991281907894,40.0,218.2,35.0,239.0857142857143,5.0,783.8,3.0,973.6666666666665,3.0,973.6666666666665,75.0,62.0,62.0,13.0,11.0,11.0,24.0,18.0,18.0,4.0,2.0,2.0,4.0,4.0,0,1,0,1,0,0.38677590055506217
167791184,206.0,127.94660194174757,198.0,124.27272727272728,144.0,126.5,85.0,117.11764705882355,32.0,87.8125,3.0,129.66666666666666,102.0,97.0,82.0,62.0,51.0,51.0,30.0,30.0,26.0,22.0,14.0,12.0,5.0,2.0,0,1,1,0,0,0.5407007754482419
167791872,60.0,191.28333333333333,12.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,90.0,1,20,1,0,0,0.7286212361331221
167792224,1.0,152.0,1.0,152.0,1.0,152.0,1.0,152.0,1.0,152.0,0.0,0.0,9.0,8.0,8.0,8.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,90.0,0,3,1,0,0,0.6380597014925373
167792288,107.0,182.45794392523362,65.0,165.33846153846153,40.0,120.7,14.0,169.57142857142858,9.0,193.77777777777774,8.0,210.75,108.0,74.0,68.0,29.0,23.0,23.0,100.0,64.0,43.0,33.0,32.0,32.0,1.0,5.0,0,1,0,1,0,0.7808100567616971
167792624,95.0,193.01052631578946,69.0,199.2608695652174,27.0,182.2592592592593,0.0,0.0,0.0,0.0,0.0,0.0,49.0,14.0,6.0,4.0,4.0,4.0,15.0,15.0,15.0,15.0,15.0,15.0,8.0,90.0,0,8,1,0,0,0.6982602165342011
167792704,3459.0,188.63093381902286,2010.0,185.75542292537315,982.0,190.33441963340118,318.0,166.2924528301887,214.0,179.4158878504673,130.0,161.26923076923075,373.0,224.0,131.0,89.0,81.0,80.0,25.0,17.0,12.0,8.0,8.0,8.0,1.0,1.0,0,1,0,1,0,0.8042226133804335
167792848,418.0,170.30382775119617,191.0,213.63350785340316,165.0,226.33939393939397,64.0,198.359375,47.0,192.78723404255317,19.0,70.84210526315789,146.0,88.0,79.0,19.0,17.0,17.0,39.0,26.0,26.0,23.0,22.0,18.0,4.0,1.0,0,1,0,1,0,0.5341411325008157
167793184,1350.0,182.1362962962963,483.0,205.1304347826087,371.0,200.5121293800539,185.0,216.86486486486487,106.0,227.0,25.0,243.96,122.0,105.0,96.0,67.0,63.0,52.0,15.0,15.0,13.0,7.0,7.0,7.0,1.0,8.0,0,1,1,0,0,0.8881596465093518
167793264,215.0,139.13488372093022,63.0,103.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,7.0,0.0,0.0,0.0,0.0,38.0,8.0,0.0,0.0,0.0,0.0,20.0,20.0,1,19,1,0,0,0.55482602566956
167793424,517.0,295.0,242.0,348.2314049586777,102.0,425.10784313725486,26.0,580.2307692307693,6.0,130.16666666666666,6.0,130.16666666666666,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,19.0,19.0,0,1,0,1,0,0.7654288422332701
167793520,1051.0,122.2254995242626,841.0,101.92627824019024,164.0,181.73780487804882,127.0,166.13385826771653,96.0,172.21875,12.0,37.0,42.0,23.0,8.0,5.0,5.0,2.0,52.0,18.0,5.0,4.0,4.0,1.0,1.0,1.0,0,1,0,1,0,0.4898283958773354
167793600,69.0,116.89855072463769,46.0,53.17391304347826,43.0,42.18604651162791,9.0,54.444444444444436,9.0,54.444444444444436,7.0,58.0,19.0,18.0,6.0,6.0,6.0,6.0,37.0,37.0,30.0,30.0,30.0,30.0,17.0,17.0,0,1,1,0,0,0.468926225219464
167793792,130.0,155.63846153846154,51.0,104.17647058823529,15.0,234.46666666666667,1.0,140.0,0.0,0.0,0.0,0.0,27.0,16.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0,4,1,0,0,0.6891200209987531
167793920,783.0,170.2241529454662,620.0,174.51534154241935,392.0,156.20028509260206,234.0,155.32905982905982,26.0,190.5,10.0,205.0,18.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,90.0,0,1,0,1,0,0.9406184236826655
167794640,82.0,214.12195121951217,52.0,206.40384615384616,50.0,210.58,3.0,126.66666666666669,1.0,96.0,1.0,96.0,8.0,5.0,5.0,1.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,1,1,1,0,0,0.8212172785476943
167795232,494.0,195.1012145748988,210.0,167.7095238095238,129.0,160.06201550387595,61.0,185.40983606557376,34.0,171.7058823529412,6.0,54.5,18.0,11.0,4.0,0.0,0.0,0.0,52.0,35.0,30.0,6.0,5.0,4.0,10.0,3.0,0,1,1,0,0,0.8198805114309626
167795408,509.0,205.2966601178782,194.0,223.53092783505159,84.0,285.7261904761905,58.0,266.3965517241379,31.0,248.06451612903226,0.0,0.0,23.0,12.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,11.0,0,2,0,1,0,0.6467394120864883
167795632,179.0,203.7486033519553,99.0,186.79797979797982,54.0,191.35185185185185,30.0,248.53333333333333,30.0,248.53333333333333,0.0,0.0,8.0,7.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,11.0,1,2,1,0,0,0.8934498423882811
167795696,245.0,150.7959183673469,155.0,191.14838709677417,96.0,184.36458333333331,77.0,188.67532467532467,57.0,226.63157894736838,8.0,228.5,19.0,8.0,8.0,6.0,2.0,1.0,9.0,8.0,8.0,7.0,2.0,2.0,2.0,4.0,0,1,1,0,0,0.6295818067369304
167796016,50.0,175.68,36.0,134.16666666666666,11.0,104.27272727272728,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,90.0,1,10,1,0,0,0.583011583011583
167796800,1607.0,214.09707529558185,1496.0,212.10227272727272,1017.0,208.32841691248768,502.0,220.59561752988049,187.0,229.56149732620318,52.0,242.40384615384616,11.0,10.0,10.0,8.0,6.0,4.0,58.0,58.0,36.0,23.0,18.0,16.0,2.0,2.0,0,1,0,1,0,0.8860502799021928
167797088,58.0,231.79310344827587,49.0,226.0,42.0,245.3809523809524,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,90.0,1,9,0,1,0,0.9136114203912836
167797184,201.0,137.80597014925374,38.0,194.078947368421,36.0,194.47222222222226,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,0,9,0,1,0,0.5405771599507303
167797744,1191.0,166.81528127623847,832.0,182.60096153846158,512.0,174.6875,236.0,173.47457627118644,79.0,182.84810126582283,47.0,178.21276595744683,357.0,173.0,152.0,127.0,111.0,109.0,91.0,43.0,38.0,33.0,23.0,23.0,2.0,4.0,0,1,0,1,0,0.663729480552384
167798176,466.0,177.00429184549355,224.0,168.625,180.0,167.78888888888892,83.0,136.84337349397592,44.0,116.0681818181818,2.0,138.5,37.0,33.0,33.0,32.0,31.0,31.0,22.0,19.0,19.0,13.0,13.0,10.0,5.0,3.0,0,1,0,1,0,0.7403818624293178
167798576,318.0,180.92767295597488,158.0,137.2594936708861,54.0,149.0185185185185,45.0,150.88888888888889,31.0,148.80645161290326,7.0,170.28571428571428,35.0,26.0,6.0,6.0,4.0,3.0,10.0,10.0,2.0,2.0,2.0,0.0,1.0,3.0,0,1,1,0,0,0.7307998309340892
167799264,709.0,168.31927385049366,578.0,161.99717155709342,269.0,180.97161769516728,121.0,192.3140495867769,42.0,151.07142857142858,17.0,182.58823529411762,54.0,34.0,22.0,10.0,10.0,10.0,44.0,43.0,17.0,16.0,12.0,11.0,8.0,2.0,0,1,0,1,0,0.6187049188546564
167799376,188.0,336.11702127659566,151.0,216.39072847682118,58.0,138.01724137931035,22.0,146.04545454545453,2.0,176.5,0.0,0.0,11.0,10.0,10.0,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,0,3,1,0,0,0.6384376010345941
167799664,720.0,189.60694444444442,398.0,198.56532663316585,166.0,250.75301204819283,166.0,250.75301204819283,5.0,77.2,0.0,0.0,52.0,38.0,28.0,28.0,28.0,26.0,23.0,13.0,13.0,13.0,13.0,12.0,2.0,2.0,0,2,1,0,0,0.5143578691462124
167800016,797.0,140.2007528230866,346.0,165.6647398843931,213.0,191.15492957746483,204.0,187.43627450980392,0.0,0.0,0.0,0.0,38.0,22.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0,0,4,1,0,0,0.6267413135314496
167800048,221.0,163.48868778280544,139.0,131.10071942446044,102.0,125.95098039215686,80.0,119.2625,12.0,136.33333333333334,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,26.0,26.0,20.0,1.0,0.0,0.0,6.0,6.0,0,2,0,1,0,0.7332130306771772
167800064,36.0,83.5,4.0,126.0,3.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,1,10,1,0,0,0.19529688418577307
167800304,40.0,68.45,5.0,58.2,2.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,26.0,17.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,8.0,30.0,0,8,1,0,0,0.3380798683627618
167800400,56.0,176.53571428571428,53.0,173.67924528301887,49.0,182.65306122448982,49.0,182.65306122448982,18.0,156.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,90.0,0,2,1,0,0,0.7644734842729068
167800464,184.0,132.94021739130434,108.0,136.12962962962962,88.0,141.97727272727272,12.0,118.33333333333331,0.0,0.0,0.0,0.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0,0,4,1,0,0,0.6861814345991561
167800624,706.0,96.95750708215296,368.0,92.43478260869566,285.0,70.67719298245612,55.0,130.38181818181818,21.0,103.1904761904762,0.0,0.0,80.0,18.0,17.0,3.0,1.0,1.0,34.0,9.0,9.0,0.0,0.0,0.0,4.0,10.0,0,3,1,0,0,0.3871142423295074
167800832,2418.0,176.10339123242352,1506.0,188.29083665338646,1190.0,185.46134453781517,706.0,186.7804532577904,265.0,188.1433962264151,116.0,192.0,92.0,56.0,54.0,50.0,46.0,46.0,29.0,19.0,19.0,16.0,13.0,13.0,1.0,1.0,0,1,0,1,0,0.7253206147646389
167801024,139.0,606.2661870503597,118.0,664.0338983050848,66.0,711.3181818181819,7.0,1336.2857142857142,0.0,0.0,0.0,0.0,58.0,55.0,51.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,1,5,0,1,0,0.6629247954688483
167801216,827.0,115.46553808948003,440.0,130.50454545454545,272.0,153.56617647058823,170.0,130.20588235294122,106.0,130.99056603773585,46.0,228.17391304347825,22.0,17.0,17.0,17.0,17.0,17.0,45.0,12.0,10.0,10.0,2.0,1.0,24.0,3.0,0,1,1,0,0,0.093390234795915
167801584,357.0,178.60504201680672,208.0,169.5,150.0,170.50666666666666,80.0,143.9875,30.0,167.5,5.0,256.4,10.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,90.0,0,1,1,0,0,0.7446765702022065
